Time,Open,High,Low,Last,Change,Volume,"Open Int"
12/12/2008,492,508,476,506.75,15.5,0,0
12/11/2008,490,497,490,491.25,-1.25,211,313
12/10/2008,471.75,492.5,471.75,492.5,20.25,916,987
12/09/2008,475.25,478.5,472,472.25,-0.75,2371,1384
12/08/2008,474.75,481.5,467,473,15.25,2543,1919
12/05/2008,468.25,468.25,455,457.75,-10,4162,3103
12/04/2008,498.25,500,467,467.75,-33,5275,4594
12/03/2008,511,514.25,500,500.75,-9,9246,5403
12/02/2008,508,519.75,504.5,509.75,0,14583,6421
12/01/2008,541.75,543,503.5,509.75,-32.75,19310,8418
11/28/2008,545.25,546.25,531.5,542.5,7,21637,10868
11/26/2008,537.25,546.5,525.5,535.5,1.5,31941,16276
11/25/2008,537.75,542.5,528.5,534,-3.5,28222,21876
11/24/2008,502.25,559,501.25,537.5,38.5,42598,28569
11/21/2008,507,514,496,499,-12.75,28759,36635
11/20/2008,521,524.75,500.5,511.75,-15.25,39287,54223
11/19/2008,530.25,540.5,525.25,527,-2.75,24912,58042
11/18/2008,535,548.5,526.75,529.75,-4,32894,59076
11/17/2008,551.5,567,525.5,533.75,-20.5,43280,68491
11/14/2008,550,559.75,529,554.25,16,51828,69952
11/13/2008,535,568.5,521.25,538.25,5.25,81298,76094
11/12/2008,522,555,508.5,533,9.75,71626,80665
11/11/2008,519.25,526,505.25,523.25,3.25,50998,89387
11/10/2008,528.25,536.25,505.25,520,-1,57147,99965
11/07/2008,520,529.5,516.5,521,-1.5,39729,114125
11/06/2008,537.5,538.75,513.5,522.5,-14.75,46008,120801
11/05/2008,571.75,580.25,533.25,537.25,-35.25,46321,127487
11/04/2008,552.75,587.75,547.5,572.5,10.5,38266,129859
11/03/2008,538.75,575,532.75,562,25.75,50524,132115
10/31/2008,540,542.5,524.5,536.25,-1.75,44911,136994
10/30/2008,560.5,578.5,530.5,538,-23.25,44775,141898
10/29/2008,527.75,574,517,561.25,47.25,53668,145512
10/28/2008,528.75,549.5,511.25,514,-15.5,35321,144289
10/27/2008,525.5,531.5,502.5,529.5,13.25,29849,147697
10/24/2008,534,539.5,496.5,516.25,-6.75,36308,147331
10/23/2008,520.75,537.75,518.75,523,5.25,30620,147664
10/22/2008,552.5,553.5,516,517.75,-31.25,31586,150099
10/21/2008,564.5,571.5,546,549,-14.5,31476,151345
10/20/2008,565,579,554,563.5,-2.75,32518,152768
10/17/2008,564.75,571.25,555.25,566.25,11,27551,150795
10/16/2008,554.75,561.5,543,555.25,-0.5,37720,151935
