Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/14/2017,412.25,413,412,412,-0.25,88,0
03/13/2017,419.5,419.5,412.25,412.25,-10.5,49,37
03/10/2017,428,428,422.75,422.75,-3.25,14,18
03/09/2017,432,432.5,425,426,-1.5,27,37
03/08/2017,431.5,431.5,426,427.5,-8.5,189,171
03/07/2017,440,440,432,436,-2.25,306,276
03/06/2017,436,441.75,436,438.25,4.5,587,411
03/03/2017,430.25,434.25,428.25,433.75,1.75,729,474
03/02/2017,436.75,438,432,432,-3.5,1153,823
03/01/2017,424.25,435.5,422.75,435.5,10.75,1611,1113
02/28/2017,420,435.75,419.5,424.75,6,7864,1670
02/27/2017,430,431,418.25,418.75,-12.5,38376,6205
02/24/2017,438.25,438.5,430,431.25,-6.75,52859,22595
02/23/2017,441.25,444.25,436.25,438,-3.25,34394,60188
02/22/2017,436,443,435.25,441.25,5.25,49816,68404
02/21/2017,439.75,440.75,435,436,-5,55218,84430
02/17/2017,445.5,447.5,440.25,441,-6.75,66629,99569
02/16/2017,453.5,464.25,445.25,447.75,-7,91910,113609
02/15/2017,449,455.5,446.25,454.75,5.25,53895,122670
02/14/2017,450.5,452,446.25,449.5,-2.75,63197,127371
02/13/2017,447.75,456,444.25,452.25,3.25,119108,135302
02/10/2017,442.5,450.75,441,449,5.5,126174,151655
02/09/2017,430.5,444,429.5,443.5,11,150249,165812
02/08/2017,430.5,433.25,427.5,432.5,1.75,93300,179982
02/07/2017,422.5,431,419.75,430.75,8.25,106310,200358
02/06/2017,429,432.25,422.25,422.5,-7.75,61389,217422
02/03/2017,434.5,435.75,429.25,430.25,-4.25,58722,223179
02/02/2017,432.75,437.75,429.75,434.5,0.75,73989,228139
02/01/2017,421,434.5,417,433.75,13,102491,234288
01/31/2017,414,421.25,413,420.75,6.75,60231,242522
01/30/2017,417.5,419.25,412.75,414,-6.5,59660,242276
01/27/2017,426.5,427.5,419.25,420.5,-6.5,64696,242487
01/26/2017,425.25,430.5,421.75,427,2.5,59387,245209
01/25/2017,425.75,428.75,423,424.5,-2.25,46225,245622
01/24/2017,433,434.75,426,426.75,-6.5,57334,246898
01/23/2017,429,433.75,427.5,433.25,5,51610,246292
01/20/2017,423.5,428.75,421.5,428.25,4.75,56203,247590
01/19/2017,430.5,430.75,422.75,423.5,-7.5,64375,248445
01/18/2017,433.25,434.5,428.25,431,-2.5,67785,252038
01/17/2017,426.5,437.5,423.75,433.5,7.5,107763,258469
01/13/2017,426.25,426.75,419.25,426,-0.25,72435,258506
