Time,Open,High,Low,Last,Change,Volume,"Open Int"
07/14/2008,812.25,814,804,810,-9,0,0
07/11/2008,809.5,832.25,801,819,12.5,601,502
07/10/2008,818.75,818.75,803.25,806.5,-7.5,871,897
07/09/2008,829,829,811,814,-9.25,1216,1375
07/08/2008,822.5,827.5,801,823.25,1.25,2788,2280
07/07/2008,865,865,813.25,822,-50.75,2490,3366
07/03/2008,868.5,877.5,855.25,872.75,7.5,7222,4159
07/02/2008,849.75,868.5,840,865.25,15.5,6028,6590
07/01/2008,843,860.25,839,849.75,6.25,9976,8296
06/30/2008,886.5,903.25,839,843.5,-52,12426,10316
06/27/2008,924,940,890,895.5,-28.5,37102,13408
06/26/2008,898.5,952.75,898.5,924,22.25,40435,23230
06/25/2008,869.25,911.75,866.5,901.75,31.75,47858,31154
06/24/2008,866,883.25,859.75,870,3.75,37015,40791
06/23/2008,861.5,873.5,842.25,866.25,-0.25,42540,48723
06/20/2008,881,893.75,863.25,866.5,-14.5,42944,54603
06/19/2008,904,910,875,881,-23,42824,65637
06/18/2008,898,913.5,885,904,5.75,42212,71840
06/17/2008,873.5,901.5,869,898.25,21.75,42895,78429
06/16/2008,883,913.75,874.25,876.5,-5.5,52267,84151
06/13/2008,851,893,838,882,31,66901,89734
06/12/2008,883,883,837.75,851,-18,94244,96748
06/11/2008,810.25,869,804.5,869,60,48017,115350
06/10/2008,794,812.5,786.5,809,20.5,70599,119049
06/09/2008,822,838,786.5,788.5,-22.5,67880,130632
06/06/2008,785,829.75,783.25,811,25.5,68857,147195
06/05/2008,755.5,786.25,753.5,785.5,32.5,45432,155124
06/04/2008,752,764.75,747,753,2.5,54902,159035
06/03/2008,780,782.5,745.75,750.5,-32,65896,168340
06/02/2008,759.5,798.25,759.5,782.5,21,60732,180299
05/30/2008,743.5,765,739.75,761.5,18,42560,184383
05/29/2008,759.75,762.5,730.75,743.5,-15.5,40036,188808
05/28/2008,756.75,766.5,743.5,759,0,30302,192386
05/27/2008,754.25,767.75,752.5,759,6.5,23734,193206
05/23/2008,746.75,759.5,740.5,752.5,7.5,32763,195588
