Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/14/2012,646,652,631,651.75,0.25,130,0
03/13/2012,658.5,660.75,647.75,651.5,-1.25,182,80
03/12/2012,635.25,652.75,632.25,652.75,14,262,173
03/09/2012,635.5,646,630.75,638.75,8.25,139,315
03/08/2012,638.5,641,630,630.5,-2.5,150,424
03/07/2012,656,657.25,633,633,-21,531,525
03/06/2012,666.25,666.25,652,654,-13.75,214,898
03/05/2012,670.75,673,666,667.75,-3,437,1059
03/02/2012,656.25,671,654.75,670.75,11.5,1334,1403
03/01/2012,662,666.5,655.75,659.25,-5,1044,2859
02/29/2012,662,671.5,658.25,664.25,2,3167,3496
02/28/2012,643.5,663,642.5,662.25,16.5,13856,4718
02/27/2012,644,647.5,630,645.75,4.75,31134,10709
02/24/2012,642,643.75,632.5,641,-0.75,32006,25544
02/23/2012,644.25,645.75,635.25,641.75,-2.75,39711,38292
02/22/2012,633,645.75,628.5,644.5,11.5,46907,48722
02/21/2012,648,648.75,623.5,633,-11,48495,60442
02/17/2012,626.75,646.75,625.75,644,15.25,43159,69667
02/16/2012,626.5,632.25,621,628.75,2.75,53309,78847
02/15/2012,635.25,640.5,624.25,626,-9,52745,84055
02/14/2012,641,643,632.5,635,-6.25,47655,86940
02/13/2012,635,642.25,631.25,641.25,11.25,73550,96223
02/10/2012,644.75,645.75,628.25,630,-16,68794,114264
02/09/2012,660.75,664.75,641.75,646,-14.75,80778,124322
02/08/2012,662,670,653,660.75,-1.5,59971,134053
02/07/2012,669,672,655.25,662.25,-6.25,69309,145403
02/06/2012,660.5,669,656.25,668.5,7.75,46376,158576
02/03/2012,663,671,653.25,660.75,-2,55512,163741
02/02/2012,674.25,674.25,657,662.75,-11.5,69453,167570
02/01/2012,667.5,683.75,666.25,674.25,8.25,79706,169168
01/31/2012,645,667.5,644.75,666,21.25,82779,174052
01/30/2012,646.75,654,635.25,644.75,-2.5,49962,175330
01/27/2012,652.5,656.5,645,647.25,-6.25,57109,178735
01/26/2012,640.75,658.25,639.75,653.5,12.25,67778,179614
01/25/2012,632.75,649.75,629.5,641.25,7.75,71003,184849
01/24/2012,620,638,614,633.5,13.75,79746,190385
01/23/2012,613.5,621.5,613.5,619.75,9.25,47179,193321
01/20/2012,605.25,612,597,610.5,4.75,49910,193025
01/19/2012,592.25,606.5,592,605.75,13.5,67995,192049
01/18/2012,605.25,606.5,590,592.25,-12.5,56153,188495
01/17/2012,603.25,611.75,601.5,604.75,2.5,52120,186704
01/13/2012,604.5,610,599,602.25,-2.75,67189,182747
01/12/2012,641.5,648.75,592,605,-36,99046,182354
01/11/2012,639,644,632.25,641,1.25,53041,182329
01/10/2012,640.75,644.75,634.25,639.75,-2,52292,179087
01/09/2012,626,645,625,641.75,17,59877,184180
01/06/2012,629.25,636.75,624.5,624.75,-4.5,41967,179586
01/05/2012,649.25,650.25,626.5,629.25,-20.75,56222,175423
01/04/2012,656.25,663,645.25,650,-7,45615,171609
01/03/2012,666,670.75,653.75,657,4.25,54591,172121
12/30/2011,644.5,654.5,642.25,652.75,7.5,30937,171362
