Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/14/2004,327.25,327.25,327.25,327.25,-1.25,0,0
09/13/2004,328.5,328.5,328.5,328.5,5.5,267,390
09/10/2004,323,323,323,323,11.5,995,461
09/09/2004,311.5,311.5,311.5,311.5,2.25,1024,1227
09/08/2004,306.75,309.25,306.75,309.25,3.5,833,1773
09/07/2004,305.75,305.75,305.75,305.75,-2.25,2250,2341
09/03/2004,308,308,308,308,-3.25,1769,3861
09/02/2004,319,319,311.25,311.25,-6.25,2925,4812
09/01/2004,310.25,317.5,308.75,317.5,7.75,3496,6781
08/31/2004,302,309.75,302,309.75,6.5,5936,8348
08/30/2004,301.5,303.25,301.5,303.25,1.75,10854,9620
08/27/2004,306.5,306.5,301.5,301.5,-4.25,6925,13427
08/26/2004,306,307.5,305.5,305.75,-0.25,4828,19066
08/25/2004,312.25,313,306,306,-5.5,4963,22243
08/24/2004,320,320.5,311.5,311.5,-9.5,10144,22593
08/23/2004,312.5,321,310,321,9,7657,27642
08/20/2004,309.25,312,309,312,2.5,8410,29658
08/19/2004,301.25,309.5,301.25,309.5,7.75,6484,29941
08/18/2004,308,308.75,301.75,301.75,-7,5964,34475
08/17/2004,303.25,308.75,303.25,308.75,6,7348,37588
08/16/2004,299.5,302.75,298,302.75,3.25,9636,40216
08/13/2004,300.25,301,299.5,299.5,0,5956,43239
08/12/2004,304.5,304.75,299.5,299.5,-5.25,16428,45923
08/11/2004,312.75,314,304.75,304.75,-7.25,19216,51028
08/10/2004,316.5,317.25,312,312,-4,17066,57853
08/09/2004,317.75,318.75,316,316,0.25,17793,65153
08/06/2004,321.5,322.25,315.75,315.75,-5.75,18094,72778
08/05/2004,319,321.5,319,321.5,3,14641,77527
08/04/2004,317.5,319.5,317.5,318.5,1.5,13433,80560
08/03/2004,317,318.5,315.25,317,0,11386,83202
08/02/2004,310.75,317,310.75,317,4.75,17063,84167
07/30/2004,312.75,312.75,310.75,312.25,-0.5,14719,85595
07/29/2004,314.75,315,312.75,312.75,-2,12615,85437
07/28/2004,321,322,314.75,314.75,-6.5,14382,87081
07/27/2004,324,324.5,321.25,321.25,-2.5,9460,87664
07/26/2004,328.75,329.25,323.75,323.75,-5,13053,88274
07/23/2004,323.25,328.75,323,328.75,6,15827,89745
07/22/2004,324.25,324.75,322.75,322.75,-1.25,11894,90201
07/21/2004,332,332,324,324,-7.25,17954,91271
07/20/2004,335.5,336.75,331.25,331.25,-4.25,14655,91851
07/19/2004,334.25,335.5,332.75,335.5,2.25,11470,91035
07/16/2004,332,333.25,331,333.25,0,10569,91755
07/15/2004,345.5,346.25,333.25,333.25,-11.75,18265,91664
07/14/2004,339.75,345,338.5,345,5.5,14510,91908
07/13/2004,345,345.75,339.5,339.5,-6,12228,92502
07/12/2004,339,345.5,336.5,345.5,7.5,16019,94012
07/09/2004,342,343.5,338,338,-3.5,8258,94315
07/08/2004,348.75,349.25,341.5,341.5,-6.75,16533,93754
07/07/2004,345,348.25,345,348.25,3.5,19038,93984
07/06/2004,338.75,344.75,338.25,344.75,3.25,14494,92659
07/02/2004,338.5,341.5,338,341.5,3,13091,91700
07/01/2004,344.75,347,338.5,338.5,-7,21231,91240
06/30/2004,347.25,347.75,345.5,345.5,-1.75,26457,89562
06/29/2004,348,352,347.25,347.25,-0.75,19171,84917
06/28/2004,350.25,351,348,348,-2,11583,80788
06/25/2004,348.25,350,347.5,350,1.75,15701,80005
06/24/2004,354.5,356.25,348.25,348.25,-6,19126,78993
06/23/2004,352.75,355,352,354.25,1.5,22065,75351
06/22/2004,361,362.5,352.75,352.75,-10.5,21952,71731
06/21/2004,358.75,363.25,358.75,363.25,1.75,12237,69098
06/18/2004,362,362,361.25,361.5,-0.25,9067,66213
06/17/2004,362,363.5,361.75,361.75,0.75,15547,63074
06/16/2004,361,362.75,360.75,361,0,11482,59977
06/15/2004,366.5,368,361,361,-5.75,9857,56386
06/14/2004,360,366.75,359.5,366.75,5.25,16572,54153
06/10/2004,372,372,361.5,361.5,-9.5,489,47114
06/09/2004,373.25,375,371,371,-1.75,10485,38947
06/08/2004,373,374.5,371.5,372.75,-1,11628,35134
06/07/2004,378.5,378.5,373,373.75,-6.75,12785,29442
06/04/2004,376,380.5,376,380.5,4.25,6815,23202
06/03/2004,383,383,376.25,376.25,-8,4623,20182
06/02/2004,397.75,397.75,384.25,384.25,-13,5063,18145
06/01/2004,376,397.25,376,397.25,27,5156,16903
05/28/2004,378,380.75,370.25,370.25,-8,4498,15778
05/27/2004,390.5,390.5,378.25,378.25,-12.25,3401,16019
05/26/2004,385.5,390.5,385,390.5,6.5,4586,15818
05/25/2004,387.75,388.5,384,384,-2,3046,14367
05/24/2004,378.5,386,378.5,386,9.5,2582,13580
05/21/2004,377,377,376.5,376.5,-1,1850,13145
05/20/2004,383,384,377.5,377.5,-6.5,2531,12597
05/19/2004,380,384,379.5,384,6.5,3113,11723
05/18/2004,374.5,377.5,372.5,377.5,3.75,3298,11031
05/17/2004,365,373.75,364.75,373.75,8.5,1755,10137
05/14/2004,378.25,379,365.25,365.25,-10.75,2776,10214
05/13/2004,378,378,376,376,0.25,1569,9933
05/12/2004,387,387,375.75,375.75,-9.75,4066,9960
05/11/2004,392,392.25,385.5,385.5,-6.25,2525,9454
05/10/2004,405.5,405.5,391.75,391.75,-15.5,1971,9910
05/07/2004,407.25,407.25,407.25,407.25,-2,2257,10211
05/06/2004,414,414,409.25,409.25,-4.25,2458,9892
05/05/2004,415,416,413.5,413.5,-2.5,2311,10147
05/04/2004,402,416,401.75,416,13.5,1568,10026
05/03/2004,396.25,402.5,396.25,402.5,6.75,1035,10081
04/30/2004,396,397.5,395.75,395.75,2.75,1198,9913
04/29/2004,388.5,393,388.5,393,4.5,2647,10201
04/28/2004,394.75,396,388.5,388.5,-5.25,2380,10175
04/27/2004,389.5,393.75,389.5,393.75,5.75,1384,10522
04/26/2004,384.5,388,384,388,2,1026,10516
04/23/2004,392,392,386,386,-8.25,1254,10499
04/22/2004,399,399.25,394.25,394.25,-4.75,617,10261
04/21/2004,399,399,399,399,-12.5,663,10074
04/20/2004,406.75,411.5,406.75,411.5,5.25,583,10051
04/19/2004,406.25,406.25,406.25,406.25,3.75,328,10093
04/16/2004,399.25,402.5,398,402.5,6,1754,10111
04/15/2004,415,417.25,396.5,396.5,-18,686,10185
04/14/2004,407,414.5,403.5,414.5,7.25,859,10393
04/13/2004,420,420,407.25,407.25,-13.25,1123,10436
04/12/2004,422.75,422.75,420.5,420.5,-7.25,659,10178
04/08/2004,428,430,427.75,427.75,-0.25,831,10119
04/07/2004,428,428,428,428,2.5,886,9996
04/06/2004,423,425.5,423,425.5,2.25,1615,9611
04/05/2004,428,430,423.25,423.25,-3,3195,9364
04/02/2004,421.75,426.25,420.75,426.25,5.25,821,7500
04/01/2004,416.75,421,416.75,421,0.5,1515,7505
03/31/2004,422,422,420.5,420.5,-2,599,7824
03/30/2004,415,422.5,415,422.5,8.5,791,7692
03/29/2004,411.5,414,411.5,414,1.25,567,7581
03/26/2004,414,414,412.75,412.75,-2.75,432,7715
03/25/2004,415.5,415.5,415.5,415.5,-3.5,625,7743
03/24/2004,419,422,419,419,0,1439,7615
03/23/2004,425,427,419,419,-9.75,1494,7254
03/22/2004,403,428.75,402,428.75,29,1801,7220
03/19/2004,402,402,399.75,399.75,-1.25,1112,7169
03/18/2004,396,401,395,401,5,1176,7058
03/17/2004,380.75,396,380.5,396,15.75,1028,6846
03/16/2004,380.25,380.25,380.25,380.25,0.75,1460,6511
03/15/2004,375,379.5,375,379.5,7.5,512,5919
03/12/2004,372,372,372,372,3,196,5913
03/11/2004,374.25,374.25,369,369,-4,1138,5879
03/10/2004,378,378,373,373,-4,665,5588
03/09/2004,377,377,377,377,1.75,730,5218
03/08/2004,380.25,380.25,375.25,375.25,-7.25,344,4811
03/05/2004,386,386,382.5,382.5,-2.5,286,4612
03/04/2004,383,385,383,385,1.5,305,4544
03/03/2004,388.25,388.25,383.5,383.5,-4.5,735,4573
03/02/2004,390,390,388,388,-2.75,434,4272
03/01/2004,390.75,390.75,390.75,390.75,-4,461,4244
02/27/2004,398,398,394.75,394.75,-3.75,349,4051
02/26/2004,396,398.5,396,398.5,2,418,3903
02/25/2004,398,400,396.5,396.5,-1.5,1067,3823
02/24/2004,395,398,395,398,1,1149,3346
02/23/2004,397,397,397,397,16.75,710,2936
02/20/2004,380.5,380.5,380.25,380.25,1.25,165,2627
02/19/2004,379,379,379,379,6.5,143,2587
02/18/2004,372.5,372.5,372.5,372.5,-6.5,188,2583
02/17/2004,384.5,384.5,379,379,-4,256,2511
02/13/2004,383,383,383,383,-4,101,2495
02/12/2004,387,387,387,387,-1,232,2428
02/11/2004,388,388,388,388,4,248,2345
02/10/2004,382,384,382,384,1.5,524,2314
02/09/2004,382.5,382.5,382.5,382.5,0.5,110,1918
02/06/2004,385,386,382,382,-2.25,95,1906
02/05/2004,382.5,384.25,382.5,384.25,2.75,117,1893
02/04/2004,381.5,381.5,381.5,381.5,-3.5,124,1868
02/03/2004,385,385,385,385,-5.5,134,1803
02/02/2004,390.5,390.5,390.5,390.5,-2,277,1748
01/30/2004,386.5,392.5,386.5,392.5,8,473,1754
01/29/2004,378,384.5,378,384.5,6.5,95,1528
01/28/2004,378,378,378,378,-6.5,107,1526
01/27/2004,384.5,384.5,384.5,384.5,0,130,1494
01/26/2004,384.5,384.5,384.5,384.5,-0.5,87,1439
01/23/2004,385,385,385,385,-4.5,172,1362
01/22/2004,389.5,389.5,389.5,389.5,-3.5,65,1350
01/21/2004,393,393,393,393,-1,82,1322
01/20/2004,397,397,394,394,-3,98,1310
01/16/2004,397,397,397,397,6.5,260,1279
01/15/2004,390.5,390.5,390.5,390.5,-5,154,1263
01/14/2004,395.5,395.5,395.5,395.5,0.5,202,1227
