741002,469,474,467,474,115,110
741003,482.5,494,482.5,494,845,760
741004,488,504,483,488,280,910
741007,468,468,468,468,25,934
741008,460,485,460,485,125,970
741009,491,505,490,503,170,970
741010,500,504,496,497,145,1005
741011,500,507,482,494,65,1010
741014,484,494,484,490,115,1020
741015,496,500,488,488,65,1015
741016,493,495,484,485,280,1245
741017,492,495,480,492,30,1235
741018,497,499,494,497,50,1215
741021,500,504,497,501,105,1250
741022,505,511,505,507,290,1460
741023,506,506,502,505,30,1470
741024,506,509,501,506,55,1460
741025,498,513,498,510,100,1510
741028,505,505,497,497,20,1520
741029,495,500,493,499,75,1525
741030,497,503,491,503,100,1550
741031,505,509,499,506,205,1610
741101,503,506,500,502.5,135,1640
741104,505,505,503,503,30,1665
741106,502,507,501,501,145,1735
741107,500,506,497,500,220,1870
741108,500,502,499,499,155,1865
741111,504,504,499,500,485,2160
741112,486,499,480,480,240,2155
741113,479,488,474,486,725,2315
741114,490,492,483,486,155,2435
741115,481,482,476,477,205,2490
741118,466,468,457,457,165,2505
741119,445,473,445,472,560,2405
741120,476,484,473,479,175,2420
741121,476,476,461,461.5,890,2735
741122,458,473,458,472,80,2665
741125,474,478,473,473,50,2670
741126,472,486,472,482.5,595,3035
741127,487,487,477,477,460,3210
741129,475,483,475,481,435,3395
741202,476,477,473,476,180,3485
741203,473,486,473,482,325,3755
741204,481,481,471,472,495,3700
741205,481,481,473,473,105,3715
741206,471,473,464,464,190,3585
741209,456,460,448,456,320,3605
741210,458,462,453,453.5,760,3850
741211,451,459,451,452.5,310,3955
741212,459,460,454,455,130,3975
741213,455,455,444,444,580,4075
741216,446,448,432,432,805,4285
741217,432,436,430,431,1075,4270
741218,436,440,432,435,295,4245
741219,440,444,435,435,455,4305
741220,433,437,430,434,265,4380
741223,434,434,425,425,410,4400
741224,424,430,423,429,560,4265
741226,431,431,416,420,400,4330
741227,421,429,421,426,335,4350
741230,426,430,420,423,430,4510
741231,421,429,421,428,145,4530
750102,429,435,429,431,450,4700
