"Date","Open","High","Low","Close","Volume","OpenInt"
12/21/1999,298.00,298.00,298.00,298.00,1,1
12/22/1999,300.00,300.00,300.00,300.00,0,1
12/23/1999,302.00,302.00,302.00,302.00,0,1
12/27/1999,299.50,299.50,299.50,299.50,0,1
12/28/1999,299.50,299.50,299.50,299.50,0,1
12/29/1999,299.50,299.50,299.50,299.50,0,1
12/30/1999,299.50,299.50,299.50,299.50,0,1
01/03/2000,301.00,301.00,299.00,301.00,3,3
01/04/2000,300.00,300.00,300.00,300.00,0,3
01/05/2000,305.00,305.00,305.00,305.00,0,3
01/06/2000,303.50,304.00,303.50,304.00,4,5
01/07/2000,304.00,307.00,304.00,307.00,2,7
01/10/2000,310.00,310.00,310.00,310.00,1,7
01/11/2000,310.00,310.00,310.00,310.00,1,7
01/12/2000,314.00,314.00,314.00,314.00,1,7
01/13/2000,313.00,319.50,313.00,319.50,13,20
01/14/2000,320.50,320.50,320.50,320.50,0,20
01/18/2000,320.50,320.50,320.50,320.50,0,20
01/19/2000,320.50,321.00,320.00,321.00,5,25
01/20/2000,320.00,320.00,319.00,320.00,6,27
01/21/2000,318.00,320.00,317.50,318.50,19,44
01/24/2000,321.00,321.00,321.00,321.00,0,44
01/25/2000,319.50,319.50,319.50,319.50,0,44
01/26/2000,314.75,314.75,314.75,314.75,0,44
01/27/2000,319.00,319.00,319.00,319.00,16,60
01/28/2000,315.00,318.00,315.00,316.00,8,68
01/31/2000,313.00,313.00,313.00,313.00,1,68
02/01/2000,315.00,315.00,315.00,315.00,3,68
02/02/2000,315.00,315.00,313.00,313.50,30,76
02/03/2000,309.50,309.50,309.50,309.50,1,76
02/04/2000,306.50,314.00,306.50,314.00,35,94
02/07/2000,315.00,315.00,315.00,315.00,1,94
02/08/2000,313.50,315.00,313.50,315.00,3,94
02/09/2000,320.50,320.50,320.50,320.50,1,95
02/10/2000,325.50,327.00,325.50,327.00,5,96
02/11/2000,326.00,327.00,323.00,325.00,2,96
02/14/2000,325.00,326.00,324.50,325.00,6,102
02/15/2000,322.00,323.50,322.00,322.00,2,101
02/16/2000,322.00,322.00,322.00,322.00,2,104
02/17/2000,322.00,322.00,318.50,318.50,2,105
02/18/2000,320.00,320.00,320.00,320.00,0,105
02/22/2000,318.00,318.00,318.00,318.00,0,105
02/23/2000,311.00,311.00,311.00,311.00,0,105
02/24/2000,311.75,311.75,311.75,311.75,0,105
02/25/2000,306.50,306.50,304.50,304.50,13,131
02/28/2000,304.00,304.00,302.00,302.00,4,121
02/29/2000,304.25,304.25,304.25,304.25,0,121
03/01/2000,303.00,305.50,303.00,305.00,22,133
03/02/2000,303.00,303.00,301.50,303.00,30,154
03/03/2000,303.50,303.50,303.50,303.50,0,154
03/06/2000,306.00,306.50,305.00,306.00,56,184
03/07/2000,308.00,308.00,306.00,306.00,67,215
03/08/2000,308.00,308.00,306.00,308.00,79,303
03/09/2000,311.25,311.50,309.50,310.50,48,305
03/10/2000,310.50,310.50,306.50,306.50,20,305
03/13/2000,308.50,310.00,308.50,310.00,1,306
03/14/2000,311.00,318.00,311.00,318.00,80,371
03/15/2000,316.50,317.00,314.00,316.00,30,374
03/16/2000,313.00,316.00,312.50,313.50,47,404
03/17/2000,313.50,318.50,313.00,318.50,173,507
03/20/2000,313.50,314.50,313.50,314.50,86,537
03/21/2000,311.50,311.50,308.00,310.00,161,590
03/22/2000,307.50,311.50,307.50,311.50,303,746
03/23/2000,308.00,310.00,307.00,307.00,389,1046
03/24/2000,306.50,308.50,303.50,304.00,272,1305
03/27/2000,305.50,306.50,304.50,305.50,276,1325
03/28/2000,304.00,304.50,301.00,301.00,52,1368
03/29/2000,302.00,303.50,301.00,302.25,194,1480
03/30/2000,302.50,307.50,302.50,306.25,25,1486
03/31/2000,309.00,314.00,309.00,313.50,139,1579
04/03/2000,317.00,317.00,309.50,309.50,182,1679
04/04/2000,308.50,309.00,306.00,308.00,67,1707
04/05/2000,307.00,309.00,307.00,308.50,37,1723
04/06/2000,304.00,307.50,304.00,306.00,106,1765
04/07/2000,304.00,309.00,303.00,309.00,918,2332
04/10/2000,305.50,306.00,303.50,304.00,467,2506
04/11/2000,304.50,305.25,303.00,303.75,523,2855
04/12/2000,304.00,306.75,304.00,306.75,431,3113
04/13/2000,306.50,309.50,305.75,309.25,98,3168
04/14/2000,311.00,311.00,307.00,307.25,72,3173
04/17/2000,307.00,309.00,304.50,305.00,26,3186
04/18/2000,304.50,305.50,302.50,303.75,20,3189
04/19/2000,303.50,304.50,301.00,304.25,261,3381
04/20/2000,303.00,303.25,300.50,302.75,80,3396
04/24/2000,302.50,304.50,301.00,303.25,56,3372
04/25/2000,304.00,305.50,304.00,305.25,235,3453
04/26/2000,307.00,307.00,302.00,302.00,256,3593
04/27/2000,300.00,300.00,294.50,295.00,304,3698
04/28/2000,296.00,297.00,294.50,295.50,193,3741
05/01/2000,297.50,306.50,297.50,305.25,549,4113
05/02/2000,305.00,308.00,305.00,305.75,257,4153
05/03/2000,306.50,315.50,306.50,311.50,1780,5005
05/04/2000,310.00,316.00,309.00,315.75,310,5138
05/05/2000,313.00,314.00,309.50,311.75,596,5550
05/08/2000,307.75,310.00,306.50,307.75,551,5804
05/09/2000,306.50,308.00,305.50,307.75,221,5917
05/10/2000,309.50,313.75,309.50,313.25,526,5973
05/11/2000,315.00,321.00,313.75,320.50,1193,6468
05/12/2000,318.50,323.75,318.00,323.25,1454,7115
05/15/2000,319.00,322.00,314.50,322.00,141,7156
05/16/2000,321.00,323.00,318.50,319.25,168,7258
05/17/2000,316.50,319.50,315.00,316.25,250,7259
05/18/2000,318.50,319.50,311.50,311.50,234,7239
05/19/2000,311.50,316.00,311.00,316.00,974,7159
05/22/2000,315.75,322.00,314.50,320.25,353,6963
05/23/2000,321.00,324.00,320.75,321.50,1056,7111
05/24/2000,319.50,320.75,318.50,319.50,446,7135
05/25/2000,319.75,321.50,316.00,320.00,288,7171
05/26/2000,320.00,321.25,319.00,320.50,469,7109
05/30/2000,315.50,317.00,313.50,314.25,210,7061
05/31/2000,315.50,316.50,314.50,315.25,281,7094
06/01/2000,316.50,317.00,310.25,311.50,531,7207
06/02/2000,310.00,312.00,309.00,312.00,210,7247
06/05/2000,310.00,310.50,304.50,306.50,323,7384
06/06/2000,307.50,308.00,304.00,307.50,557,7607
06/07/2000,306.00,306.00,302.50,304.00,499,7851
06/08/2000,305.00,308.25,304.25,306.75,1030,8348
06/09/2000,307.00,311.75,307.00,309.75,543,8537
06/12/2000,306.00,308.00,305.50,306.25,1486,9192
06/13/2000,308.00,309.00,304.50,304.75,486,9366
06/14/2000,303.00,305.50,301.50,302.00,398,9441
06/15/2000,302.50,305.00,302.00,303.75,1068,9908
06/16/2000,305.00,305.75,303.75,303.75,975,10474
06/19/2000,303.50,308.75,303.00,308.50,533,10758
06/20/2000,308.50,316.00,306.50,315.00,1581,11332
06/21/2000,314.50,319.50,314.50,317.50,1008,11596
06/22/2000,319.00,321.00,316.50,319.00,1149,11844
06/23/2000,316.50,318.25,313.50,313.75,1270,12001
06/26/2000,313.00,318.00,313.00,316.25,922,12606
06/27/2000,318.00,318.75,315.50,316.00,1382,12725
06/28/2000,312.50,316.75,312.50,314.50,1427,12674
06/29/2000,316.00,316.50,314.00,315.50,1061,12698
06/30/2000,309.00,309.00,301.50,303.00,1547,12875
07/03/2000,296.00,296.00,286.00,289.00,1947,13465
07/05/2000,290.50,291.50,289.00,289.25,717,13608
07/06/2000,289.75,290.25,284.00,285.25,1657,14138
07/07/2000,288.00,289.00,285.50,285.75,1351,14605
07/10/2000,282.00,289.50,282.00,289.00,1328,15007
07/11/2000,289.50,290.25,288.00,288.50,999,15405
07/12/2000,282.50,285.50,278.75,285.00,2482,16273
07/13/2000,285.00,288.50,284.00,288.25,1053,16518
07/14/2000,286.00,286.75,280.50,282.00,730,16752
07/17/2000,280.25,281.00,277.00,278.25,1314,16996
07/18/2000,278.50,280.50,274.50,275.00,464,17003
07/19/2000,275.00,279.00,274.50,278.00,1177,17052
07/20/2000,278.50,281.00,278.00,280.75,419,17166
07/21/2000,282.00,282.00,279.75,280.75,1056,17588
07/24/2000,282.50,282.50,276.00,278.75,1112,17704
07/25/2000,278.00,279.50,276.00,279.00,1320,18027
07/26/2000,280.50,281.00,276.50,278.00,1356,18705
07/27/2000,280.50,280.75,279.00,280.25,2747,19332
07/28/2000,282.00,285.25,281.25,282.25,1659,19067
07/31/2000,280.00,282.50,279.50,281.25,1051,19241
08/01/2000,283.00,284.00,278.00,280.75,853,19264
08/02/2000,281.00,282.00,280.50,281.25,448,19396
08/03/2000,279.00,282.00,277.25,277.75,1044,19633
08/04/2000,275.50,276.50,272.00,272.50,1221,20089
08/07/2000,274.00,274.50,268.75,269.25,1212,20343
08/08/2000,271.00,273.00,269.50,272.50,1121,20509
08/09/2000,271.00,272.25,268.50,270.75,1006,20693
08/10/2000,272.00,272.50,270.25,271.75,1174,20791
08/11/2000,268.50,272.75,268.00,272.50,1469,21109
08/14/2000,272.00,274.50,271.25,274.25,1027,21311
08/15/2000,274.00,277.00,273.75,276.75,600,21479
08/16/2000,278.00,279.50,277.50,278.75,2060,21860
08/17/2000,278.50,280.50,273.75,275.25,1005,22211
08/18/2000,275.00,276.25,273.00,274.25,872,22449
08/21/2000,273.50,273.75,269.50,271.25,939,22494
08/22/2000,272.00,272.00,270.00,270.50,1244,22419
08/23/2000,269.00,271.00,268.25,269.25,1449,22690
08/24/2000,270.25,276.00,269.25,275.50,1349,22665
08/25/2000,278.50,279.50,276.25,277.50,2816,22320
08/28/2000,282.00,282.00,277.00,278.75,3157,22267
08/29/2000,280.00,286.00,279.25,285.25,2358,22578
08/30/2000,286.00,286.00,280.75,281.00,2610,22962
08/31/2000,282.00,286.00,281.00,285.25,2029,23066
09/01/2000,285.50,286.00,282.00,284.00,1874,23554
09/05/2000,288.50,289.00,285.50,285.75,1886,23507
09/06/2000,284.00,284.50,278.50,280.50,2910,24296
09/07/2000,279.00,283.00,279.00,282.25,1257,24310
09/08/2000,284.00,284.00,282.00,283.00,688,24533
09/11/2000,281.50,283.50,281.00,282.00,1234,25000
09/12/2000,277.50,279.00,274.00,277.75,2175,25140
09/13/2000,278.50,278.50,272.00,274.00,2693,25295
09/14/2000,273.50,275.50,271.00,271.25,1928,25571
09/15/2000,271.50,272.25,269.00,269.25,1479,25316
09/18/2000,268.00,274.00,265.50,273.25,2392,25638
09/19/2000,271.50,273.75,266.00,266.25,1476,25794
09/20/2000,265.50,269.75,265.00,267.00,1512,25864
09/21/2000,266.50,266.50,263.50,264.75,2031,26031
09/22/2000,265.50,269.25,265.00,268.00,1413,26104
09/25/2000,270.00,271.75,269.50,270.50,2045,26520
09/26/2000,272.00,274.00,271.25,271.75,2085,26620
09/27/2000,270.50,276.50,270.00,275.50,2043,27104
09/28/2000,276.50,278.50,276.00,276.50,3745,26870
09/29/2000,282.50,283.00,280.75,282.25,4233,28186
10/02/2000,287.50,287.50,281.50,284.25,2519,28073
10/03/2000,285.00,286.50,281.00,285.75,2229,28420
10/04/2000,284.00,287.25,283.00,284.25,3952,28202
10/05/2000,281.00,286.00,280.00,284.25,3670,28864
10/06/2000,284.00,287.25,283.75,284.50,3164,29132
10/09/2000,284.00,284.75,282.00,284.25,727,29297
10/10/2000,284.00,292.50,283.75,292.00,4867,29913
10/11/2000,292.00,295.50,291.25,294.00,4090,30445
10/12/2000,296.00,297.50,290.00,291.25,3958,30745
10/13/2000,290.00,290.50,284.25,284.50,3177,30930
10/16/2000,285.00,288.50,282.75,288.25,1423,31482
10/17/2000,289.00,289.00,282.50,285.75,2523,31553
10/18/2000,283.00,283.00,280.00,280.75,2541,31808
10/19/2000,280.00,281.00,277.00,277.50,2496,32192
10/20/2000,277.00,280.75,276.50,278.50,3119,33629
10/23/2000,277.00,277.00,273.50,274.25,5185,35131
10/24/2000,275.50,276.25,270.50,274.00,5666,35497
10/25/2000,274.50,275.50,271.00,273.00,2038,35471
