910320,323.5,324,323,323,5,5
910321,322.25,322.25,322.25,322.25,0,5
910322,326.5,326.5,326.5,326.5,0,5
910325,327.25,327.25,327.25,327.25,0,5
910326,324.5,324.5,324.5,324.5,0,5
910327,328.5,328.5,328.5,328.5,0,5
910328,329.5,329.5,329.5,329.5,0,5
910401,336,336,336,336,0,5
910402,334,334,334,334,0,5
910403,334.5,334.5,334.5,334.5,0,5
910404,331,331,330,330,10,15
910405,328,328,327.5,327.5,25,40
910408,330,330,330,330,0,40
910409,326.5,326.5,326.5,326.5,0,40
910410,327.75,327.75,327.75,327.75,0,40
910411,332,332,332,332,0,40
910412,332,332,332,332,0,40
910415,327,327,327,327,0,40
910416,326.5,326.5,326.5,326.5,0,40
910417,326.25,326.25,325,325,5,40
910418,322,322,322,322,0,40
910419,321.5,324,321.5,324,25,55
910422,324,324,322,322,15,70
910423,325.5,325.5,325.5,325.5,0,70
910424,327,327.25,324,324,40,90
910425,324,324,322,322,50,140
910426,321,321,321,321,10,145
910429,315.5,315.5,314,315,175,315
910430,317,317,317,317,0,315
910501,317,317,317,317,0,315
910502,316,316,316,316,0,315
910503,319.5,319.5,319,319,5,320
910506,321.25,321.25,320.5,320.5,5,325
910507,321.5,321.5,321.5,321.5,0,325
910508,320,320,320,320,0,325
910509,322,322,321,321,20,340
910510,323,325,321.5,325,50,335
910513,324,324.25,322,322,115,375
910514,321,321,320.5,320.5,5,380
910515,321.5,321.5,319,319,15,395
910516,317.5,318,316.5,316.5,25,395
910517,316.5,316.5,315.5,315.5,20,405
910520,316,319.5,316,319.5,80,440
910521,319,320.25,318,319.75,240,565
910522,322,324,321,324,185,635
910523,321.5,322.5,321.5,322.5,445,790
910524,321.75,321.75,321,321,310,760
910528,319,319,314,315.5,230,985
910529,318.5,318.5,314.5,314.5,130,1100
910530,312.5,312.5,309.5,310.5,400,1300
910531,310.5,311.5,310,311,40,1335
910603,314,314.5,314,314.5,5,1335
910604,314,314,311,311.5,55,1360
910605,311.5,311.5,311.5,311.5,15,1345
910606,311.25,312,311,312,20,1340
910607,311.5,311.5,310.5,311,25,1340
910610,312,312,309,309,300,1585
910611,309,310.5,307.75,309.5,570,1930
910612,316,316,312,314.5,350,2035
910613,313,314,311.5,312.5,155,2055
910614,313,313,308,308.25,230,2070
910617,309,309,305,305,345,2320
910618,307.5,309.5,307.5,308,80,2310
910619,309,310,308,309,55,2330
910620,308.5,309,305.5,305.5,245,2565
910621,303,305,295,295,1220,3140
910624,296,303,296,297.75,235,3255
910625,296,299,295,297,270,3275
910626,297,298,294,294,410,3515
910627,293,295,292.5,292.5,560,3440
910628,292.5,298.5,291,298.5,695,3490
910701,300,300,295,298,1390,3475
910702,298.5,298.5,293,294,295,3575
910703,292.5,293.25,290.5,291.25,1035,3985
910705,291,291,287.5,288.5,860,4325
910708,286.5,287.5,281.5,281.5,290,4495
910709,282,284.25,281.5,281.5,555,4840
910710,281.5,287,280.75,287,970,5260
910711,287,287,280.5,282.75,915,5640
910712,286.5,289.75,285.5,289.5,405,5630
910715,291,292,285,285,570,5840
910716,287.5,291.5,286.5,290,420,6015
910717,289,293,287.5,290.5,405,6115
910718,288,288.25,285.5,286,2100,6860
910719,285,288.5,285,288,780,7155
910722,290,294,290,293.5,245,7220
910723,301,305.5,300,305.5,205,7145
910724,303.5,303.5,299.5,300.25,710,7245
910725,300,304.5,300,301.5,235,7360
910726,302,305,301,304.5,130,7350
910729,309,315,307,309,600,7560
910730,307,310,304,309,920,7955
910731,307,311.5,304,311.5,375,7970
910801,312,317,312,313,825,8410
910802,314,316.75,311.5,314,875,8695
910805,309.5,311,306.25,307.5,210,8735
910806,302.5,308.5,302,308.5,365,8715
910807,309,310.5,306.75,307.5,505,8720
910808,306.5,310.5,306,309,255,8610
910809,311.5,311.5,309.5,310,275,8745
910812,310,313,308.5,313,175,8755
910813,312.5,315,312,315,340,8920
910814,317,317,308.5,309.5,840,8965
910815,309.5,312.5,308,312.5,270,8880
910816,313.5,313.5,310,310,450,8910
910819,293,302,290,295,915,8685
910820,297,298.5,294,296.5,715,8720
910821,308,316.5,306,314,5005,11395
910822,312.5,316.5,311,315,295,11385
910823,315,315.5,313,315.5,250,11310
910826,317.5,324,317.5,322,390,11245
910827,321,321,317.25,317.5,230,11170
910828,317,320.5,315.5,315.5,525,11210
910829,317,317.5,314,314,725,11260
910830,315,316.5,315,315.5,885,11670
910903,318,320.5,317.5,319.5,1010,11420
910904,319.25,322.25,318,322,2270,12480
910905,321,323,319.5,321,2430,13810
910906,320,321.25,319.25,319.5,800,13865
910909,319,320.5,318,319.5,545,13745
910910,319.5,319.5,317.75,318,1355,13860
910911,319.5,321.75,318.5,321,870,14015
910912,322,326.5,322,326.5,1810,14975
910913,326.5,328.5,325.75,328,4100,17340
910916,329,332,329,330.25,2570,17950
910917,330.75,332.5,329,331.75,1835,18970
910918,329.5,332,328.5,331.75,1085,18845
910919,330,330.75,327.5,328.5,1480,19630
910920,329.5,330,325.25,326.25,1130,19890
910923,322.5,325,322.5,324.25,1015,19955
910924,325.5,326,322.5,322.75,1580,20175
