"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,281.00,281.00,276.00,277.50,13,1406
01/04/2000,276.00,277.50,274.00,277.50,30,1424
01/05/2000,278.75,280.50,278.00,280.50,407,1734
01/06/2000,280.50,281.00,279.25,279.25,99,1797
01/07/2000,278.50,283.00,278.50,283.00,57,1839
01/10/2000,281.00,286.50,281.00,285.00,164,1967
01/11/2000,285.50,287.00,284.00,285.00,152,2097
01/12/2000,290.00,291.50,289.00,290.00,355,2140
01/13/2000,289.50,295.50,289.00,295.00,260,2282
01/14/2000,294.00,298.00,293.00,296.50,531,2191
01/18/2000,293.50,297.00,292.50,295.50,207,2277
01/19/2000,296.00,297.25,294.50,297.25,168,2341
01/20/2000,295.50,297.00,294.00,296.75,282,2485
01/21/2000,296.50,297.50,293.50,295.00,290,2552
01/24/2000,298.00,300.00,296.50,297.50,894,894
01/25/2000,295.00,296.00,294.50,296.00,150,3146
01/26/2000,290.50,292.00,290.50,291.50,379,3353
01/27/2000,289.00,295.50,288.00,295.50,588,3528
01/28/2000,294.00,294.00,291.00,292.00,132,3609
01/31/2000,288.00,288.50,287.00,288.25,231,3711
02/01/2000,289.00,290.50,287.00,290.25,180,3760
02/02/2000,289.50,291.00,289.00,289.25,120,3811
02/03/2000,287.00,287.50,285.00,286.00,293,3833
02/04/2000,282.00,289.50,282.00,289.25,437,3933
02/07/2000,292.00,292.25,289.50,291.25,108,3887
02/08/2000,288.25,291.50,288.25,291.00,189,3893
02/09/2000,290.00,297.50,289.50,297.50,222,3928
02/10/2000,299.50,304.50,298.50,304.00,297,3973
02/11/2000,304.50,305.00,300.50,301.75,234,4075
02/14/2000,303.50,304.50,300.00,302.00,379,4117
02/15/2000,298.00,300.50,297.50,298.25,207,4115
02/16/2000,300.00,300.25,295.50,298.00,92,4169
02/17/2000,298.00,298.00,294.50,295.00,446,4389
02/18/2000,294.00,298.00,293.25,298.00,298,4607
02/22/2000,298.50,298.50,294.75,295.00,290,4811
02/23/2000,290.00,291.00,286.50,287.50,776,5121
02/24/2000,287.00,289.50,286.75,289.00,806,5447
02/25/2000,289.00,289.00,279.50,280.00,257,5505
02/28/2000,279.50,281.50,277.00,277.50,277,5606
02/29/2000,278.00,280.75,278.00,280.50,679,6073
03/01/2000,280.00,282.75,279.50,281.00,362,6228
03/02/2000,279.00,280.00,277.00,280.00,438,6519
03/03/2000,279.50,280.50,278.50,280.00,516,6926
03/06/2000,278.50,282.50,277.50,281.75,293,6982
03/07/2000,281.25,284.00,281.00,281.75,464,7097
03/08/2000,280.00,283.50,280.00,283.50,177,7203
03/09/2000,286.00,287.50,285.00,285.25,177,7282
03/10/2000,286.00,286.75,281.50,282.25,276,7288
03/13/2000,283.50,285.50,283.50,285.00,132,7263
03/14/2000,286.00,293.00,286.00,292.75,328,7364
03/15/2000,291.50,292.50,289.00,290.75,269,7391
03/16/2000,288.50,291.50,288.00,288.25,541,7212
03/17/2000,292.00,294.50,288.00,294.25,402,7244
03/20/2000,288.00,289.50,287.50,288.50,300,7284
03/21/2000,286.50,287.50,282.00,283.25,508,7315
03/22/2000,281.25,285.00,281.00,284.75,661,7445
03/23/2000,283.00,283.25,279.00,279.25,732,7613
03/24/2000,278.50,280.75,275.00,275.75,642,7717
03/27/2000,278.00,278.50,275.50,277.00,438,7835
03/28/2000,276.00,276.50,271.50,272.00,508,7971
03/29/2000,272.50,274.50,271.75,274.25,371,7965
03/30/2000,275.00,278.50,274.50,278.25,723,8327
03/31/2000,281.00,285.50,280.25,285.00,1303,8754
04/03/2000,289.00,289.00,280.50,280.75,406,9086
04/04/2000,280.50,280.50,276.75,279.00,500,9079
04/05/2000,279.00,279.50,276.50,279.25,1008,9398
04/06/2000,275.50,278.25,275.00,276.75,316,9567
04/07/2000,275.00,282.00,274.25,281.50,453,9596
04/10/2000,278.00,278.50,275.50,275.75,237,9712
04/11/2000,276.00,277.50,274.50,276.00,607,9605
04/12/2000,277.00,279.50,276.75,279.00,481,9800
04/13/2000,279.00,281.75,277.50,281.25,760,9961
04/14/2000,284.00,284.00,278.50,278.75,1422,10623
04/17/2000,279.00,281.00,276.25,277.00,510,10631
04/18/2000,276.50,277.00,273.50,275.25,786,10917
04/19/2000,275.50,277.00,273.00,276.75,1388,11332
