"Date","Open","High","Low","Close","Volume","OpenInt"
01/27/1999,333.00,333.00,333.00,333.00,1,1
01/28/1999,333.00,333.00,333.00,333.00,0,1
01/29/1999,333.00,333.00,333.00,333.00,0,1
02/01/1999,332.00,332.00,332.00,332.00,2,2
02/02/1999,332.00,332.00,332.00,332.00,1,3
02/03/1999,332.00,332.00,332.00,332.00,0,3
02/04/1999,327.50,330.00,327.50,330.00,7,7
02/05/1999,330.00,330.00,330.00,330.00,2,9
02/08/1999,328.00,329.00,328.00,329.00,18,25
02/09/1999,328.00,328.00,328.00,328.00,3,27
02/10/1999,328.00,330.00,328.00,330.00,2,29
02/11/1999,333.00,333.00,330.00,330.00,1,28
02/12/1999,328.00,328.00,328.00,328.00,0,28
02/16/1999,323.00,323.00,323.00,323.00,4,25
02/17/1999,320.50,324.00,320.50,323.00,11,19
02/18/1999,322.00,324.00,322.00,324.00,3,21
02/19/1999,325.00,325.00,323.00,323.00,2,19
02/22/1999,321.00,321.00,321.00,321.00,1,19
02/23/1999,321.00,321.00,321.00,321.00,0,19
02/24/1999,318.00,318.00,318.00,318.00,0,19
02/25/1999,315.00,315.00,315.00,315.00,2,21
02/26/1999,316.00,316.00,314.00,314.00,49,62
03/01/1999,317.00,317.00,317.00,317.00,1,62
03/02/1999,317.00,320.00,317.00,320.00,5,63
03/03/1999,322.00,323.00,320.00,320.00,5,64
03/04/1999,322.00,322.00,322.00,322.00,1,64
03/05/1999,321.50,324.00,321.50,324.00,7,64
03/08/1999,325.00,326.00,325.00,326.00,3,64
03/09/1999,325.50,325.50,325.00,325.00,3,64
03/10/1999,326.50,328.00,326.50,328.00,13,66
03/11/1999,331.00,331.00,331.00,331.00,7,68
03/12/1999,331.00,331.00,329.75,329.75,20,73
03/15/1999,329.75,329.75,329.75,329.75,1,73
03/16/1999,329.00,331.00,329.00,331.00,5,78
03/17/1999,330.50,331.00,330.50,331.00,8,86
03/18/1999,328.00,328.00,327.00,327.00,86,141
03/19/1999,330.00,330.00,330.00,330.00,1,142
03/22/1999,330.00,330.00,330.00,330.00,0,142
03/23/1999,330.00,330.00,330.00,330.00,1,141
03/24/1999,330.00,330.00,330.00,330.00,6,143
03/25/1999,326.00,337.00,326.00,337.00,27,156
03/26/1999,335.00,341.00,335.00,341.00,34,163
03/29/1999,335.00,345.00,335.00,345.00,108,226
03/30/1999,343.00,347.00,343.00,347.00,114,305
03/31/1999,338.00,340.00,338.00,340.00,9,308
04/01/1999,335.00,335.00,332.00,333.00,34,322
04/05/1999,334.00,336.00,333.50,336.00,3,325
04/06/1999,332.00,336.00,330.00,335.75,10,330
04/07/1999,333.00,333.00,332.00,333.00,21,343
04/08/1999,330.50,330.50,329.00,330.00,24,350
04/09/1999,326.00,328.00,325.00,328.00,4,348
