830922,418,418,415.5,416.5,50,35
830923,415.5,415.5,406,407.75,1775,1240
830926,407.5,408,403.5,406,360,1340
830927,407.5,409,405.5,409,510,1580
830928,410,410.25,404.5,404.5,405,1935
830929,401,402.5,399,402,785,2310
830930,403,403,398,401,910,2660
831003,399.5,400,396,400,525,3075
831004,400,400.25,398.5,399,200,3200
831005,398.5,399,396.5,399,60,3235
831006,398,401,398,399.5,125,3305
831007,398,399.5,394.25,394.5,330,3540
831010,391.5,391.5,389,390,305,3725
831011,389.5,389.5,387.75,388.5,535,3990
831012,387.5,388,386.75,387,1200,4685
831013,388.5,391.5,388,389,170,4725
831014,388,388,386,387.75,175,4865
831017,385,387,385,387,195,4945
831018,386,389.75,386,389.75,95,5015
831019,388,389,386,386,130,5085
831020,384.5,384.5,376,378.5,925,5355
831021,378.25,380,375,379.25,280,5555
831024,378.5,378.5,377,377,145,5490
831025,379,379.5,378,379,310,5665
831026,380.25,380.25,372.5,377,1055,6195
831027,376,377,371,376.5,460,6205
831028,376,377.5,375,377,315,6455
831031,375.5,377.5,374,375.25,610,6895
831101,375,375,371,373,340,7015
831102,373,373,370,370.25,1425,8015
831103,368.5,371,367,370.5,1050,8170
831104,370,372,369.5,371,835,8625
831107,371.5,375.5,371,375.5,130,8655
831108,374.5,377.5,374,377.5,400,8805
831109,377,378,376,377,485,9085
831110,376.5,377,373.5,375.75,770,9550
831111,376.25,376.25,368.5,370,670,9770
831114,369.75,369.75,364,367,455,9910
831115,365.5,366.75,365.5,365.5,400,10065
831116,365.5,365.5,357.5,362,730,10110
831117,362,362.5,361,361.75,215,10055
831118,361,362.25,360,361.5,450,10020
831121,359.75,362,359,359.5,1120,9835
831122,362,363,360,361,1715,9855
831123,361,364.5,361,364.5,380,9845
831125,365.5,366,365.5,365.5,485,9785
831128,366.5,366.5,362,362.25,175,9815
831129,361.5,362,359.5,360,1085,10425
831130,361.5,361.5,358,359.5,820,9775
831201,359.5,361,359,361,500,9950
831202,359.5,362.75,359.5,362.5,305,10155
831205,360,360.75,360,360.5,465,10080
831206,361,361.5,357,357.25,455,9900
831207,357,358.25,357,358.25,735,10065
831208,358,361.5,358,361,1040,10670
831209,359.5,361.5,359,361.5,825,11105
831212,360.5,360.5,358.75,359,1760,12480
831213,358.5,358.5,355,355.75,1245,11775
831214,355.25,358,355.25,358,145,11825
831215,358.5,359,357,358,180,11840
831216,358,360,358,360,310,11990
831219,360.5,361,359.75,361,1600,13135
831220,362,362,359.25,360.5,630,13395
831221,360,361.5,359.75,360.5,685,13465
831222,360,361,360,361,415,13570
831223,363.5,364,362.5,363.5,1520,14345
831227,364.5,370,364.5,369,1535,15295
831228,368,369.5,367,369,1515,16310
831229,368.5,369,364.5,364.5,655,16625
831230,365,366.75,364.5,366.25,645,16735
840103,363.5,363.5,359.25,359.75,1885,17610
840104,357.75,362.25,357.75,362,2480,18245
840105,361.5,362.75,360,362.5,3650,20455
840106,362.5,362.5,361,362.5,100,20465
840109,360,364.5,360,362.25,2635,21725
840110,364.5,364.5,363.25,364,3155,23695
840111,363.25,365,363.25,364.75,1740,24395
840112,365,365.5,364.5,365,3050,25915
840113,365,365,364.5,364.75,490,26155
840116,358,361.75,358,361.75,1570,26065
840117,360.5,363,360.5,362.75,1330,26375
840118,362,362.5,359.75,361,1175,26340
840119,361.5,361.5,358.5,359.5,1290,25810
840120,359,359,354.75,356.75,970,26000
840123,356.25,359,356.25,359,580,25745
840124,361.5,362.5,359.5,362,4985,28210
840125,360.5,360.5,357.5,358.75,2260,28635
840126,356.5,356.75,351.5,355,3830,27995
840127,357,357,351.75,351.75,1745,28670
