Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/04/2020,532.25,532.5,525.25,528,-5.75,9855,0
03/03/2020,531.25,539.25,528.75,533.75,3.25,16056,55053
03/02/2020,528.75,535.5,523.75,530.5,-2.5,19785,55383
02/28/2020,532,534,521.5,533,-3,15971,55771
02/27/2020,540.25,540.75,534.25,536,-5.75,10652,56511
02/26/2020,542,545.5,539.25,541.75,-1.5,7998,54424
02/25/2020,544.5,547.5,537,543.25,-0.25,11636,53602
02/24/2020,557,557,541,543.5,-14.5,13959,53030
02/21/2020,567,572.25,557.25,558,-6.5,11487,51169
02/20/2020,566.75,569.25,562,564.5,-2.5,6704,50130
02/19/2020,564.5,567.25,556.5,567,-1,9314,50572
02/18/2020,552.25,571.25,552,568,20.75,17243,49543
02/14/2020,550.5,553.75,547,547.25,-3.25,6315,50179
02/13/2020,555,555.75,547.5,550.5,-4.5,6206,49603
02/12/2020,549.5,555.5,548,555,3.75,7211,49580
02/11/2020,558.5,560,548.75,551.25,-7.5,7907,49866
02/10/2020,560.75,564.75,557.25,558.75,-3.75,8425,49388
02/07/2020,559,564.25,556.25,562.5,4,6771,49484
02/06/2020,565,567,557.75,558.5,-5.75,5465,49353
02/05/2020,561.5,565.75,559.75,564.25,3.75,6708,48512
02/04/2020,558.5,566,558,560.5,1,7057,48093
02/03/2020,556.25,561.25,552.75,559.5,0.5,8925,47131
01/31/2020,564.75,567.75,557.75,559,-4,6702,46733
01/30/2020,566.5,566.5,555.5,563,-3.25,8151,45629
01/29/2020,573.75,576.25,564.75,566.25,-6.75,9034,45236
01/28/2020,577,579,569,573,-3.5,8402,44219
01/27/2020,572.5,576.75,567,576.5,-1.75,9608,43461
01/24/2020,584.5,584.5,574.75,578.25,-5.25,5194,42157
01/23/2020,581,585,579.75,583.5,1.75,6493,41808
01/22/2020,585.25,592.75,579.5,581.75,-3.75,11229,40754
01/21/2020,578,586.25,573,585.5,9.75,7354,40064
01/17/2020,572.25,578.25,571.75,575.75,3.75,6610,38967
01/16/2020,579,579,568.25,572,-7.5,5198,37394
01/15/2020,577,583.75,576.5,579.5,3,9701,37029
01/14/2020,572.75,580.5,569.75,576.5,3.75,8998,36644
01/13/2020,574,574,567.75,572.75,-1,6416,33987
01/10/2020,573,577.25,566.5,573.75,0.25,10760,32649
01/09/2020,565.75,574.75,565.25,573.5,8.25,5893,31744
01/08/2020,562.5,567.75,558.5,565.25,2.25,4899,30638
01/07/2020,563,564,559.5,563,-0.75,3272,29674
01/06/2020,564,567.25,560.25,563.75,-3.5,5583,28917
01/03/2020,571,573,564,567.25,-3.75,10950,28017
01/02/2020,568.75,576.25,568.25,571,2.25,4789,24720
12/31/2019,565,570,563.75,568.75,2.5,2903,24016
12/30/2019,568,571.75,561.75,566.25,1.5,4043,23282
12/27/2019,558.25,569.25,558.25,564.75,6,4407,22441
12/26/2019,553,561,552.5,558.75,5.5,1676,21984
12/24/2019,552.75,557,551.75,553.25,0.5,2084,21913
12/23/2019,554,558,552,552.75,-1,3068,21816
