Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/04/2020,552.25,552.5,546.75,549.25,-4.75,795,0
03/03/2020,550.5,558.5,548.75,554,3.5,1549,12015
03/02/2020,548.5,554.75,544.25,550.5,-1.75,1524,11939
02/28/2020,551.25,553,542,552.25,-2.75,1735,11748
02/27/2020,559,559,553,555,-5.25,727,11766
02/26/2020,558.25,563,557.25,560.25,-1.25,759,11778
02/25/2020,562.25,566.25,556.25,561.5,-1.75,604,11873
02/24/2020,573,573.25,560,563.25,-12.5,655,11793
02/21/2020,583,588.75,575.25,575.75,-6.75,666,11733
02/20/2020,585.25,586.25,579.5,582.5,-2.25,1966,11709
02/19/2020,581.75,585,574,584.75,-0.25,532,11086
02/18/2020,567.25,587.5,567.25,585,20,1214,11056
02/14/2020,567.25,570.75,565,565,-3.75,411,11052
02/13/2020,571.75,572.75,565.5,568.75,-4.5,527,11057
02/12/2020,566.5,573.25,566.5,573.25,3.25,455,10972
02/11/2020,577,578,567.75,570,-7,452,10972
02/10/2020,577.75,581,575,577,-2,500,10969
02/07/2020,573.25,579.75,572.5,579,4.25,1601,10948
02/06/2020,580.25,582,574.25,574.75,-5.5,462,10203
02/05/2020,578.25,580.25,575.5,580.25,4,868,10085
02/04/2020,573.25,579.75,572.75,576.25,1.5,273,9684
02/03/2020,572.25,576.5,569.25,574.75,-0.75,991,9687
01/31/2020,583.25,583.5,574.25,575.5,-3.75,481,9613
01/30/2020,581.5,581.5,572.25,579.25,-2.75,360,9603
01/29/2020,587.75,591,580.25,582,-6.25,736,9611
01/28/2020,591.25,593.75,584.5,588.25,-3.75,198,9584
01/27/2020,588,592,582.75,592,-0.75,594,9567
01/24/2020,598.25,598.25,589.75,592.75,-4.75,333,9517
01/23/2020,595.25,599.25,594.75,597.5,0.75,357,9491
01/22/2020,599.75,605.25,594.5,596.75,-3.75,1102,9448
01/21/2020,591.5,600.5,587.5,600.5,10.25,1896,9260
01/17/2020,587.75,592.25,586.5,590.25,3,233,8442
01/16/2020,590.25,590.75,583.25,587.25,-6,285,8432
01/15/2020,591,596.25,590.75,593.25,1.75,581,8417
01/14/2020,588,595,586,591.5,2.5,748,8388
01/13/2020,586.5,589,583,589,1,1514,8221
01/10/2020,588,591.25,581.75,588,-0.75,1017,7208
01/09/2020,584,590.5,583.25,588.75,6.5,780,7032
01/08/2020,579.25,584.5,577,582.25,1.25,340,6861
01/07/2020,582,582,578,581,-0.5,443,6879
01/06/2020,582,585,578.25,581.5,-3.25,473,6836
01/03/2020,588.75,589.5,582.25,584.75,-3.75,622,6808
01/02/2020,588.75,592.25,585.5,588.5,2.5,537,6741
12/31/2019,582.25,587.25,581.25,586,2.5,371,6626
12/30/2019,582.75,587.5,579.75,583.5,2.25,675,6626
12/27/2019,578.25,585.25,577.75,581.25,5,429,6551
12/26/2019,573.75,578,570.25,576.25,4.75,69,6502
12/24/2019,571,574.5,570.5,571.5,0.25,170,6470
12/23/2019,570,574.25,570,571.25,1,361,6451
12/20/2019,571.75,574.25,566.5,570.25,-2.75,337,6455
12/19/2019,576.25,579,571.75,573,-3.75,309,6426
12/18/2019,575,579.5,574,576.75,-2.75,540,6381
12/17/2019,575,580,567.75,579.5,7.25,1435,6335
12/16/2019,565.75,577.75,565.5,572.25,9.25,1218,5770
12/13/2019,563.5,564.5,557.25,563,2,900,5544
12/12/2019,551.25,564.5,549.25,561,9.25,2167,5423
12/11/2019,554.75,554.75,549.25,551.75,-4.25,335,4636
12/10/2019,552.5,558.25,552,556,1.25,861,4650
12/09/2019,554,556.5,551.5,554.75,0,151,4311
12/06/2019,554,556.25,550.75,554.75,1.25,393,4278
12/05/2019,557,557.75,552.5,553.5,-2.25,128,4140
12/04/2019,555,558.75,553.25,555.75,0.75,416,4108
"Downloaded from Barchart.com as of 03-04-2020 12:11pm CST"
