"Date","Open","High","Low","Close","Volume","OpenInt"
01/06/2000,507.00,507.00,504.00,504.00,5,5
01/07/2000,504.50,510.00,504.50,508.50,3,7
01/10/2000,503.75,503.75,503.75,503.75,1,7
01/11/2000,507.00,507.00,504.00,506.50,5,8
01/12/2000,513.00,515.00,512.00,512.00,12,18
01/13/2000,513.50,523.00,513.50,522.25,12,28
01/14/2000,521.00,530.00,521.00,528.00,20,43
01/18/2000,521.50,534.50,521.50,534.50,23,55
01/19/2000,537.00,537.00,532.50,535.25,60,98
01/20/2000,534.00,541.00,534.00,540.00,24,105
01/21/2000,539.00,541.00,537.00,540.00,20,110
01/24/2000,546.00,546.00,545.00,546.00,29,128
01/25/2000,545.50,550.00,545.50,550.00,22,143
01/26/2000,547.50,548.50,545.50,545.50,79,187
01/27/2000,545.00,559.00,544.50,559.00,37,198
01/28/2000,558.00,561.00,555.00,556.25,106,255
01/31/2000,545.00,546.50,539.50,541.50,52,231
02/01/2000,538.50,543.50,537.50,543.50,33,241
02/02/2000,540.00,544.00,540.00,541.00,8,247
02/03/2000,537.50,537.50,533.00,533.00,11,253
02/04/2000,529.75,538.00,529.00,538.00,54,275
02/07/2000,541.00,545.00,540.50,541.25,25,282
02/08/2000,534.50,539.50,534.50,536.25,19,279
02/09/2000,533.50,539.00,533.50,539.00,6,280
02/10/2000,545.00,547.00,545.00,547.00,8,288
02/11/2000,547.00,547.00,541.00,542.00,12,284
02/14/2000,543.50,545.00,542.00,542.00,5,272
02/15/2000,537.50,544.50,537.50,542.50,92,319
02/16/2000,544.00,545.00,538.50,542.00,10,322
02/17/2000,540.50,543.50,540.50,542.50,103,369
02/18/2000,544.25,549.50,544.00,548.25,57,371
02/22/2000,551.00,551.50,545.50,545.50,40,382
02/23/2000,542.00,542.00,532.00,532.00,37,387
02/24/2000,529.00,534.50,529.00,533.75,58,368
02/25/2000,522.00,527.00,522.00,526.00,274,563
02/28/2000,529.00,529.00,527.00,527.50,9,569
02/29/2000,529.00,535.00,529.00,535.00,33,576
03/01/2000,535.00,539.00,532.00,532.50,121,680
03/02/2000,529.00,533.00,527.75,533.00,48,705
03/03/2000,533.00,537.00,533.00,535.00,1274,1297
03/06/2000,534.50,539.00,534.00,539.00,1230,1892
03/07/2000,539.50,542.50,535.00,535.50,278,1974
03/08/2000,540.00,541.50,537.50,540.00,90,1950
03/09/2000,542.50,544.00,541.50,541.50,29,1963
03/10/2000,542.50,542.50,534.00,534.50,190,2044
03/13/2000,540.50,547.00,539.50,547.00,217,2249
03/14/2000,548.00,557.00,548.00,556.00,210,2250
03/15/2000,554.50,557.50,554.00,554.00,335,2343
03/16/2000,551.50,563.00,551.50,553.50,125,2397
03/17/2000,560.50,566.50,560.50,566.00,100,2437
03/20/2000,554.00,558.00,552.50,556.00,94,2469
03/21/2000,555.00,557.00,552.50,556.50,219,2525
03/22/2000,557.50,561.50,556.50,561.50,38,2529
03/23/2000,557.50,558.00,553.50,554.00,91,2518
03/24/2000,560.00,563.00,559.50,562.00,98,2523
03/27/2000,562.50,564.50,560.00,562.50,21,2530
03/28/2000,558.50,560.00,555.50,557.50,34,2537
03/29/2000,554.50,559.00,554.00,559.00,36,2553
03/30/2000,562.00,567.50,562.00,566.75,302,2409
03/31/2000,570.50,577.00,570.50,576.00,305,2477
04/03/2000,581.00,586.00,579.00,579.50,359,2628
04/04/2000,579.00,579.00,567.00,571.00,157,2689
04/05/2000,571.50,576.50,570.50,576.25,391,2916
04/06/2000,566.00,568.00,564.00,564.25,113,2944
04/07/2000,560.00,570.00,559.50,569.75,301,3021
04/10/2000,562.50,565.50,562.50,564.50,210,3136
04/11/2000,560.50,565.50,559.00,559.50,101,3180
04/12/2000,561.50,569.00,561.50,567.75,632,3553
04/13/2000,569.50,572.00,566.50,570.25,187,3473
04/14/2000,574.50,574.50,565.00,565.50,77,3544
04/17/2000,563.50,567.00,562.00,564.50,129,3607
04/18/2000,563.50,567.50,563.00,567.50,214,3585
04/19/2000,568.00,572.00,568.00,571.50,72,3566
04/20/2000,564.50,569.50,564.50,569.50,303,3718
04/24/2000,568.00,577.75,566.00,577.00,137,3727
04/25/2000,577.00,580.00,575.00,577.00,353,3803
04/26/2000,579.50,580.50,572.50,573.25,465,3993
04/27/2000,569.50,570.50,564.00,565.50,317,4079
04/28/2000,565.00,566.00,555.00,559.25,397,4251
05/01/2000,570.50,587.50,570.50,587.25,860,4360
05/02/2000,585.00,590.50,583.25,584.50,284,4753
05/03/2000,588.00,600.00,588.00,591.75,868,5262
05/04/2000,586.00,592.00,585.50,587.75,703,4973
05/05/2000,585.50,587.00,581.50,584.50,587,5025
05/08/2000,576.50,580.50,573.50,577.25,378,4976
05/09/2000,575.00,577.00,574.00,574.50,590,5066
05/10/2000,579.00,590.50,578.50,589.25,232,5140
05/11/2000,590.00,590.00,583.50,588.75,471,5172
05/12/2000,580.00,588.00,579.50,587.50,133,5194
05/15/2000,574.50,576.50,559.50,571.00,433,4946
05/16/2000,570.00,572.50,563.50,565.00,354,4804
05/17/2000,559.50,564.50,557.00,560.50,350,4838
05/18/2000,576.00,578.50,565.00,565.75,208,4857
05/19/2000,566.00,573.50,566.00,572.25,75,4870
05/22/2000,567.50,577.00,567.25,573.00,159,4807
05/23/2000,569.00,572.50,566.00,568.00,210,4861
05/24/2000,563.00,563.00,557.00,559.00,141,4891
05/25/2000,559.50,559.50,541.00,544.25,541,5033
05/26/2000,545.00,550.50,544.00,549.50,274,5024
05/30/2000,533.50,533.50,528.00,531.50,1480,5378
05/31/2000,534.50,535.75,531.50,532.50,1009,5429
06/01/2000,539.50,542.00,539.00,539.00,232,5383
06/02/2000,543.00,550.00,542.50,550.00,195,5458
06/05/2000,548.00,551.00,545.50,546.75,913,5505
06/06/2000,549.00,550.00,541.00,549.75,483,5652
06/07/2000,543.50,543.50,537.50,540.75,805,5713
06/08/2000,542.00,543.50,536.50,539.25,272,5796
06/09/2000,536.50,540.00,535.00,536.75,125,5860
06/12/2000,517.00,521.00,513.50,520.50,1197,6179
06/13/2000,522.50,523.00,515.50,517.00,746,6135
06/14/2000,509.00,511.00,502.00,505.50,930,6217
06/15/2000,508.50,509.00,504.00,504.50,1000,6305
06/16/2000,511.00,513.00,508.50,510.00,1377,6697
06/19/2000,507.00,507.50,503.50,504.75,750,6998
06/20/2000,501.50,501.50,495.50,496.50,1271,7017
06/21/2000,499.00,502.50,498.00,498.25,738,7049
06/22/2000,503.00,503.00,493.50,493.50,536,6994
06/23/2000,491.00,494.00,489.00,489.75,2130,6696
06/26/2000,483.00,486.50,481.00,485.00,1035,6678
06/27/2000,490.00,493.00,489.50,491.75,521,6642
06/28/2000,487.50,497.50,487.50,493.75,1026,7104
06/29/2000,500.00,502.50,500.00,501.25,715,7321
06/30/2000,497.50,500.00,484.00,486.50,577,7409
07/03/2000,479.00,481.00,471.50,480.00,1078,7637
07/05/2000,479.50,484.00,478.50,482.00,538,7536
07/06/2000,477.00,480.25,467.00,470.50,994,7751
07/07/2000,481.00,482.50,475.00,478.50,633,7551
07/10/2000,465.00,477.50,463.00,476.75,707,7527
07/11/2000,477.00,477.00,467.00,467.25,610,7543
07/12/2000,466.00,475.00,461.50,473.25,872,7590
07/13/2000,475.25,475.25,469.00,470.25,816,7868
07/14/2000,468.00,470.00,461.00,464.00,888,7889
07/17/2000,460.50,462.75,456.00,458.75,487,7922
07/18/2000,462.00,464.75,461.00,462.25,421,7933
07/19/2000,460.00,470.00,458.50,467.00,429,8103
07/20/2000,468.75,474.00,468.50,473.00,1011,8220
07/21/2000,472.50,481.00,471.00,480.50,788,8401
07/24/2000,487.00,487.00,473.50,475.50,1344,8549
07/25/2000,470.00,472.50,466.50,468.50,532,8571
07/26/2000,469.00,470.00,464.50,469.00,943,9129
07/27/2000,473.00,475.50,473.00,473.50,553,9163
07/28/2000,473.50,478.00,467.00,467.50,550,8950
07/31/2000,459.00,468.00,459.00,465.50,920,8866
08/01/2000,467.00,469.00,460.50,461.50,674,8799
08/02/2000,466.00,468.50,465.50,466.75,242,8897
08/03/2000,460.50,467.00,460.50,462.25,806,8989
08/04/2000,461.00,463.50,458.50,460.25,368,8922
08/07/2000,464.00,464.50,457.00,457.50,929,9212
08/08/2000,459.50,465.00,459.00,464.00,324,9246
08/09/2000,461.00,464.00,461.00,462.50,775,9334
