730904,690,690,670,670,15,15
730905,651,651,650,650,200,215
730906,632,670,630,650,55,245
730907,660,665,654,661,55,270
730910,668,668,651,653,5,275
730911,657,659,650,650,115,375
730912,630,632,630,630,60,415
730913,610,622,610,622,40,420
730914,635,638,625,630,100,365
730917,650,650,641,646,30,365
730918,630,630,626,626,20,365
730919,617,631,614,624,55,395
730920,634,644,634,644,10,395
730921,650,650,650,650,0,395
730924,656,670,656,670,70,410
730925,684,690,672,686,140,425
730926,681,683,666,666,185,415
730927,660,672,647,650,190,425
730928,652,657,651,653,150,490
731001,660,660,640,643,275,695
731002,626,626,623,623,50,700
731003,634,640,621,639,250,745
731004,620,627,619,619,205,780
731005,618,618,613,616,25,805
731009,628,636,623,636,140,825
731010,656,656,650,656,75,840
731011,656,670,650,658,165,840
731012,643,643,638,638,165,975
731015,618,618,618,618,10,970
731016,598,598,598,598,5,970
731017,585,587,578,578,455,1105
731018,570,570,570,570,215,1295
731019,570,570,561,569,280,1380
731022,572,578,560,564,35,1415
731023,558,567,555,566,180,1525
731024,572,581,570,573,240,1715
731025,583,583,570,579,35,1715
731026,573,573,566,566,35,1740
731029,556,556,546,546,15,1745
731030,535,540,532,536,325,2050
731031,541,554,541,544,485,2250
731101,541,556,538,546,15,2265
731102,543,543,533,533,45,2270
731105,521,538,519,528,245,2300
731106,530,539,530,536.5,80,2295
731107,540,547,537,537,200,2390
731108,557,557,550,557,95,2405
731109,550,550,537,537,90,2475
731112,532,545,529,538,220,2670
731113,547,549,540,546,340,2725
731114,540,550,540,550,120,2735
731115,552,565,551.5,557,85,2760
731116,555,562,555,562,55,2780
731119,564,574,564,574,175,2880
731120,579,594,573,583,290,2900
731121,602,603,602,603,85,2910
731123,623,623,622,623,5,2905
731126,627,631,603,603,4175,3070
731127,583,583,583,583,35,3065
731128,590,603,586,603,265,3140
731129,599,613,588,601,540,3165
731130,590,609,590,609,160,3225
731203,604,611,601,609,50,3215
731204,613,629,613,629,220,3250
731205,642,648,609,609,130,3200
731206,613,628,610,628,335,3355
731207,626,641,621,637,340,3455
731210,637,637,620.5,621,80,3435
731211,621,635,620,634.5,395,3450
731212,635,638,626,626,40,3410
731213,623,628,606,606,405,3365
731214,595,600,588,591,575,3650
731217,596.5,601,585,600,545,3555
731218,607,608,592,595,500,3650
731219,593,600,593,600,525,3825
731220,598,603,597,598,1895,5330
731221,600,607,600,605,50,5320
731226,606,609,595,595,115,5260
731227,596,604,594,602,125,5275
731228,601,606,598,598.5,210,5360
731231,596.25,596.25,592,592,240,5325
740102,591,601,585,600,315,5500
740103,607,608,601,605.5,520,5245
740104,608,620,607.5,620,945,5425
740107,627.5,640,627,640,1680,5900
740108,643.5,645,634,636,1470,6555
740109,636,642,616,616,6560,0
740110,622,636,617,636,790,7045
740111,636,639,629.5,635,715,7210
740114,640,647.5,638,643,520,7325
740115,633,637,633,633.5,90,7275
740116,629,633,619,629,1280,7380
740117,639,648,634,638.5,530,7590
740118,642,644,636,636.5,250,7630
740121,638,656.5,636,656.5,395,7610
740122,655,655,641,641,535,7605
740123,644,645.5,626,636,810,7575
740124,635,636,629,632,510,7920
740125,652,652,652,652,10,7825
740128,670,670,638,643.5,590,8170
740129,637,639,628,630,180,8070
740130,635,639.5,633,638,1030,8590
740131,642.5,649,642.5,646.5,615,8515
740201,653,655,647,652,470,8790
740204,649,649,636,638,430,8740
740205,645,646,637,640,890,8655
740206,640,640,634,634,110,8600
740207,632,642.5,632,642.25,295,8575
740208,642,658,642,654,560,8695
740211,654,673,654,662.5,1115,9000
740213,659,664,642.5,642.5,925,8810
740214,649,652,635.5,651,1600,9040
740215,657,659.5,653,655.5,510,9000
740219,655,659,650,658,940,9210
740220,661,670.5,659,660.5,1555,9840
740221,668,668,654,661,645,9805
740222,660,665,656,663,340,9880
740225,667,683,665,683,1225,9915
740226,690,694,667,668.5,1390,10495
740227,677,677,648.5,648.5,1080,10565
740228,632,640,628.5,634,2985,10540
740301,643,654,635,654,1375,10540
740304,648,659,638,642,930,10630
740305,632,638.5,625,629,2070,10960
740306,635,644,623,644,685,11205
740307,647,654,643,649,1380,11425
740308,646,649,630,632,1450,11615
740311,629,643,626,641.5,2180,11975
