860324,541.5,541.5,541.5,541.5,10,5
860325,542,544.5,541,544.5,10,15
860326,545,550,545,550,50,50
860327,549,549,547.5,547.5,10,60
860331,551.5,551.5,551.5,551.5,0,60
860401,554,554,554,554,0,60
860402,549.5,549.5,549.5,549.5,0,60
860403,538,538,538,538,0,60
860404,535,535,535,535,0,60
860407,543.5,543.5,543.5,543.5,0,60
860408,544.5,544.5,544.5,544.5,0,60
860409,537,537,537,537,0,60
860410,535,535,535,535,0,60
860411,535.5,535.5,535.5,535.5,0,60
860414,535,535,535,535,0,60
860415,534.5,534.5,534.5,534.5,0,60
860416,528.5,528.5,528.5,528.5,0,60
860417,527,530,526,530,5,65
860418,530.5,530.5,530,530,0,65
860421,532,532,528,530,25,80
860422,531.5,533,531,533,5,80
860423,531,533,531,531,10,90
860424,531,531,531,531,0,90
860425,532.5,532.5,532.5,532.5,0,90
860428,531,535,531,535,5,95
860429,539.5,552,539.5,547.5,15,95
860430,554,577.5,554,568,10,100
860501,558,558,546,549.5,20,100
860502,549,549,544,545.5,15,110
860505,544,549,544,548,15,120
860506,544,551,543,551,120,235
860507,549,552,547,551,55,270
860508,563,576,563,564,30,275
860509,570,570,564,564.5,25,285
860512,558.5,559,552,552,110,280
860513,557.5,557.5,557.5,557.5,0,280
860514,555,555,555,555,5,280
860515,555.5,556,546,547,70,295
860516,545.5,547,544,545,200,480
860519,541,544.5,541,544.5,10,485
860520,542.5,542.5,542.5,542.5,0,485
860521,544,544,539,539,5,480
860522,537.5,539,537,539,20,490
860523,540.5,541,539,540,25,500
860527,537.5,540,537.5,537.5,110,610
860528,537.5,537.5,537,537.5,40,645
860529,537.5,538,537,537.5,105,750
860530,536,536,532.5,532.5,30,770
860602,531.25,532,530.5,531.5,55,790
860603,532.75,535,532.75,533.5,25,805
860604,534,534,532.5,533.5,25,815
860605,532.75,535,532,535,70,820
860606,537.5,538.5,536.5,538.25,180,945
860609,536,536,532,533,130,1055
860610,531.5,536.5,531.5,536.25,115,1125
860611,536.75,536.75,534.5,534.5,355,1170
860612,532.5,532.5,531.5,532,65,1175
860613,532.5,532.5,525,526,90,1235
860616,528.5,528.5,525,525.25,430,1645
860617,526,535,526,532.5,245,1855
860618,533,538,531,533,195,1965
860619,534.5,538,534.5,537.5,340,2085
860620,535.5,536,533,533,110,2145
860623,530.5,531,529,529.25,95,2205
860624,530,530.5,526,526.25,180,2330
860625,527,528,520.5,520.5,275,2415
860626,520.5,523,520,521,395,2395
860627,522,523,520.5,521.5,435,2445
860630,517.5,517.5,512,512,430,2370
860701,511.5,515,511.5,512.5,355,2525
860702,515.5,516.5,514,515.5,295,2385
860703,518,518.5,517,518,420,2380
