"Date","Open","High","Low","Close","Volume","OpenInt"
08/16/2001,500.00,500.00,500.00,500.00,0,0
08/17/2001,501.00,501.00,501.00,501.00,0,2
08/20/2001,493.00,493.00,493.00,493.00,0,2
08/21/2001,495.50,495.50,495.50,495.50,0,2
08/22/2001,488.00,488.00,488.00,488.00,0,2
08/23/2001,492.00,492.00,492.00,492.00,0,2
08/24/2001,487.50,487.50,487.50,487.50,0,2
08/27/2001,489.00,489.00,489.00,489.00,0,2
08/28/2001,492.00,492.00,492.00,492.00,0,2
08/29/2001,490.00,495.00,490.00,494.00,61,8
08/30/2001,492.00,492.00,492.00,492.00,0,8
08/31/2001,497.00,497.00,497.00,497.00,0,8
09/04/2001,491.00,491.00,491.00,491.00,0,8
09/05/2001,488.00,488.00,488.00,488.00,0,8
09/06/2001,484.00,484.00,484.00,484.00,0,8
09/07/2001,479.00,479.00,479.00,479.00,0,8
09/10/2001,481.00,481.00,481.00,481.00,0,8
09/13/2001,487.00,487.00,487.00,487.00,0,8
09/14/2001,482.50,482.50,482.50,482.50,0,8
09/17/2001,485.00,485.00,485.00,485.00,0,8
09/18/2001,485.00,485.00,481.00,481.00,1,9
09/19/2001,476.00,476.00,476.00,476.00,0,9
09/20/2001,481.00,481.00,481.00,481.00,0,9
09/21/2001,480.00,480.00,480.00,480.00,0,9
09/24/2001,483.00,483.00,483.00,483.00,0,9
09/25/2001,481.00,481.00,481.00,481.00,0,9
09/26/2001,482.00,482.00,482.00,482.00,20,9
09/27/2001,481.00,481.00,481.00,481.00,0,9
09/28/2001,472.00,472.00,472.00,472.00,1,9
10/01/2001,474.00,474.00,473.00,473.00,1,10
10/02/2001,472.00,472.00,472.00,472.00,2,10
10/03/2001,472.00,472.00,472.00,472.00,2,10
10/04/2001,471.00,471.00,471.00,471.00,0,10
10/05/2001,468.00,468.00,468.00,468.00,0,10
10/08/2001,472.00,472.00,472.00,472.00,1,10
10/09/2001,470.00,470.00,470.00,470.00,0,10
10/10/2001,465.00,465.00,465.00,465.00,0,10
10/11/2001,467.00,467.00,466.00,466.00,6,16
10/12/2001,455.00,455.00,454.00,454.50,142,152
10/15/2001,453.00,453.00,447.00,448.50,9,148
10/16/2001,448.50,449.00,448.50,449.00,4,151
10/17/2001,451.00,451.00,451.00,451.00,0,151
10/18/2001,448.00,448.50,447.50,448.00,110,241
10/19/2001,446.00,446.00,446.00,446.00,0,241
10/22/2001,446.00,446.00,443.00,443.00,104,243
10/23/2001,445.00,446.00,445.00,445.00,153,171
10/24/2001,447.00,449.00,446.50,449.00,4,173
10/25/2001,452.00,452.00,448.50,450.50,163,270
10/26/2001,451.00,451.00,447.00,447.00,5,274
10/29/2001,448.00,449.00,448.00,448.00,13,274
10/30/2001,451.00,457.00,451.00,456.00,59,302
10/31/2001,456.50,456.50,452.00,452.75,5,305
11/01/2001,454.00,454.00,454.00,454.00,0,305
11/02/2001,454.00,454.00,452.50,452.50,4,309
