"Date","Open","High","Low","Close","Volume","OpenInt"
01/05/2000,507.00,507.00,507.00,507.00,2,2
01/06/2000,507.50,507.50,507.50,507.50,0,2
01/07/2000,511.00,511.00,511.00,511.00,0,2
01/10/2000,507.00,507.00,507.00,507.00,1,3
01/11/2000,510.00,511.00,510.00,511.00,3,4
01/12/2000,515.00,515.00,515.00,515.00,0,4
01/13/2000,517.50,527.00,517.50,526.50,9,11
01/14/2000,526.00,534.00,526.00,534.00,12,20
01/18/2000,526.00,540.00,526.00,538.00,21,31
01/19/2000,540.00,540.00,539.00,540.00,11,40
01/20/2000,540.00,546.50,540.00,546.00,80,88
01/21/2000,546.00,546.00,543.00,546.00,3,89
01/24/2000,551.00,553.50,551.00,551.00,22,112
01/25/2000,555.75,555.75,555.75,555.75,2,114
01/26/2000,553.00,553.00,551.50,551.50,10,106
01/27/2000,551.00,565.00,551.00,565.00,10,106
01/28/2000,563.00,566.00,562.00,563.00,21,120
01/31/2000,552.50,553.00,546.00,547.00,52,148
02/01/2000,548.50,549.00,545.00,549.00,7,147
02/02/2000,546.50,550.00,546.50,546.50,25,157
02/03/2000,539.00,539.50,539.00,539.50,1,158
02/04/2000,545.00,545.00,545.00,545.00,0,158
02/07/2000,547.50,547.50,547.50,547.50,0,158
02/08/2000,542.00,545.50,542.00,542.50,2,160
02/09/2000,541.00,546.00,541.00,546.00,5,160
02/10/2000,546.00,553.50,546.00,553.50,5,165
02/11/2000,548.50,548.50,548.50,548.50,2,167
02/14/2000,549.50,550.00,548.00,548.00,33,184
02/15/2000,544.00,550.50,544.00,549.50,15,200
02/16/2000,548.00,548.50,546.50,548.50,40,229
02/17/2000,548.00,550.00,548.00,549.75,7,235
02/18/2000,549.00,555.50,549.00,555.50,33,262
02/22/2000,556.50,558.00,553.50,553.50,6,265
02/23/2000,549.00,549.00,539.00,539.00,11,267
02/24/2000,536.00,541.00,536.00,541.00,1,268
02/25/2000,532.50,532.50,531.50,532.50,2,268
02/28/2000,535.50,535.50,534.00,534.50,4,268
02/29/2000,535.50,542.00,535.50,542.00,3,270
03/01/2000,541.00,545.00,539.00,539.00,7,271
03/02/2000,534.00,539.50,534.00,539.50,33,295
03/03/2000,540.00,543.00,540.00,542.50,554,720
03/06/2000,541.50,545.50,541.50,545.50,146,783
03/07/2000,546.00,549.00,542.50,542.50,201,852
