"Date","Open","High","Low","Close","Volume","OpenInt"
03/03/2000,547.00,547.00,546.50,546.50,1,1
03/06/2000,550.00,550.00,550.00,550.00,0,1
03/07/2000,546.50,546.50,546.50,546.50,0,1
03/08/2000,547.00,552.50,547.00,552.25,111,88
03/09/2000,554.00,554.00,553.50,553.50,22,110
03/10/2000,546.50,546.50,546.50,546.50,0,110
03/13/2000,549.50,558.00,549.50,558.00,66,176
03/14/2000,568.00,568.00,568.00,568.00,22,198
03/15/2000,566.00,568.00,566.00,566.00,1,199
03/16/2000,573.00,573.50,563.00,564.00,5,204
03/17/2000,572.00,576.50,572.00,576.50,56,260
03/20/2000,564.50,568.50,564.50,567.75,3,260
03/21/2000,568.00,568.50,563.50,567.75,53,307
03/22/2000,570.00,573.50,568.00,573.50,197,427
03/23/2000,568.00,569.50,566.50,566.50,58,485
03/24/2000,572.00,574.00,571.00,571.25,694,692
03/27/2000,573.50,575.00,571.00,574.50,259,837
03/28/2000,570.00,570.00,567.00,568.00,58,833
03/29/2000,568.00,570.00,565.00,570.00,13,845
03/30/2000,574.50,577.00,573.00,577.00,166,959
03/31/2000,585.00,586.00,584.00,584.25,382,1169
04/03/2000,589.50,593.50,587.00,588.00,648,1611
04/04/2000,585.00,587.00,576.50,581.75,453,1770
04/05/2000,581.25,586.50,580.00,586.50,806,2206
04/06/2000,577.00,577.50,573.00,574.50,546,2357
04/07/2000,570.50,580.00,570.50,579.00,1131,2533
04/10/2000,574.00,575.50,573.00,574.50,300,2686
04/11/2000,573.75,576.00,569.50,569.50,26,2664
04/12/2000,574.00,577.75,573.00,577.75,635,2838
04/13/2000,578.00,581.50,576.00,580.50,550,2850
04/14/2000,584.00,584.00,575.00,575.00,10,2863
04/17/2000,575.00,576.50,572.00,575.25,112,2907
04/18/2000,573.50,578.00,573.00,578.00,88,2898
04/19/2000,578.00,581.50,577.00,581.50,105,2974
04/20/2000,575.50,580.00,575.50,580.00,146,2975
04/24/2000,578.00,588.50,576.00,587.75,186,3054
04/25/2000,588.00,589.00,585.00,585.50,52,3099
04/26/2000,590.00,590.00,582.00,583.00,96,3107
04/27/2000,580.00,580.50,574.00,574.75,117,3177
04/28/2000,575.00,575.00,566.00,569.00,211,3305
05/01/2000,589.00,596.00,589.00,596.00,677,3747
05/02/2000,597.00,599.00,592.00,592.00,37,3770
05/03/2000,597.00,604.00,597.00,600.00,671,4100
05/04/2000,594.00,600.00,594.00,596.50,741,4273
05/05/2000,592.00,593.00,590.00,593.00,730,4271
05/08/2000,583.00,587.50,581.50,585.00,26,4261
05/09/2000,583.00,585.00,582.00,583.00,312,4310
