681205,243.75,243.75,243.75,243.75,10,5
681206,243.5,244.75,243.5,244.75,5170,5180
681209,244.25,244.25,243.625,243.625,100,5210
681210,243.75,243.75,243.75,243.75,0,5210
681211,244.625,244.75,244.625,244.625,25,5240
681212,244.875,245,244.875,245,30,5270
681213,245.75,245.75,245.75,245.75,0,5270
681216,245.5,245.5,245.5,245.5,0,5270
681217,245.125,245.125,244.625,244.875,95,5365
681218,244.75,244.75,244.75,244.75,0,5365
681219,245,245,244.875,244.875,10,5370
681220,246.125,246.375,246.125,246.25,650,6020
681223,247.875,247.875,247.875,247.875,0,6020
681224,246,246,246,246,0,6020
681226,246,246.25,246,246.25,90,6110
681227,246.25,246.25,246.25,246.25,0,6070
681230,246.625,246.625,246.625,246.625,0,6070
681231,246.75,246.75,246.625,246.625,135,6075
690102,246.5,246.5,246.5,246.5,0,6075
690103,246.375,246.375,246.375,246.375,25,6100
690106,247,247,247,247,5,6090
690107,247.25,247.25,247.25,247.25,0,6090
690108,247.625,249.375,247.625,249.375,205,6190
690109,249,249.5,249,249.125,10,6250
690110,249.375,249.375,247.625,248.25,370,6485
690113,246.75,246.75,244.25,244.5,840,7140
690114,244,245.25,244,244.25,85,7185
690115,244.625,245.125,244.625,245.125,645,7640
690116,245.25,246,244.625,245.875,160,7770
690117,246.25,246.25,245.25,245.5,155,7915
690120,244.875,245.5,244.75,245.5,35,7915
690121,245.5,245.625,245.25,245.5,20,7930
690122,245.875,245.875,245.625,245.625,30,7950
690123,246.5,246.625,246.125,246.5,35,7970
690124,246.25,246.75,246.125,246.25,120,8070
690127,246.125,246.125,245.75,245.75,75,8105
690128,245.5,245.5,245.375,245.5,505,8400
690129,245.75,245.75,245.25,245.5,355,8650
690130,245.125,245.5,245.125,245.5,95,8700
690131,245.625,245.875,245.375,245.75,50,8700
690203,245.5,245.5,245.25,245.25,40,8700
690204,245.375,245.625,245.25,245.625,245,8845
690205,245.625,245.75,245.375,245.625,60,8850
690206,245.625,245.75,245.625,245.75,70,8905
690207,245.625,245.625,245.125,245.375,880,9720
690210,244.75,244.75,244.5,244.75,190,9815
690211,244.75,244.875,244.5,244.625,135,9905
690212,244.625,244.75,244.5,244.75,185,9990
690213,244.5,245.125,244.5,244.875,260,10075
690214,244.75,244.75,243.375,243.5,420,10370
690217,243.875,243.875,242.75,243,1640,10740
690218,242.875,243.125,242.5,243.125,620,11070
690219,243,244.125,242.875,244.125,510,11115
690220,243.5,243.875,243.375,243.5,680,11075
690224,243.375,243.5,242.875,243.25,120,11045
690225,243.125,243.25,242.875,243,935,11275
690226,243.125,243.125,242.75,242.75,35,11280
690227,242.875,243,242.75,243,1365,11565
690228,243,244.75,243,243.875,725,11335
690303,243.75,243.75,243,243,855,11740
690304,243,243.625,242.875,243.5,210,11780
690305,242.125,242.25,240.75,241.375,1605,12585
690306,241.25,241.625,240.375,241,730,12710
690307,239.5,240.75,239.5,240.625,810,13115
690310,240.5,240.5,239.75,239.875,270,13130
690311,239.75,240,239.75,239.875,225,13245
690312,239.875,240.375,239.625,239.625,225,13275
690313,239.5,239.5,238.25,239.125,695,13315
690314,238.5,239,238.5,238.75,2025,15050
690317,237.75,237.875,237.25,237.625,1250,15245
690318,237.5,237.75,236.875,237.5,395,15220
690319,237.5,237.75,237.375,237.5,155,15135
690320,237.5,237.875,237.5,237.875,675,15375
690321,237.625,237.75,237.5,237.75,495,15640
690324,237.5,238,237.5,237.875,560,15870
690325,238.125,238.75,238,238.75,655,15720
690326,239,239.375,238.5,238.5,655,15815
690327,238.75,239,238.625,238.75,505,16090
690328,238.875,239.75,238.875,239.75,275,15990
690401,239.25,239.375,239.125,239.25,25,15980
690402,239,239,238.25,238.25,95,15920
690403,238.25,238.75,238.25,238.75,3085,18390
690407,238.375,239.125,238.25,239,160,18425
690408,238.75,239.5,238.625,239.5,615,18665
690409,239.625,239.625,239.125,239.5,820,18920
690410,239.25,239.5,239.125,239.5,585,19210
690411,239.25,239.5,239,239.375,680,19275
690414,239,239.25,238.75,238.75,245,19335
690415,239.25,239.25,238.625,239.25,890,19835
690416,239,239.75,238.75,239.625,435,19885
690417,239.5,239.5,238.75,239.375,295,19865
690418,239,239.25,239,239.25,360,20065
690421,238.625,239,238.625,239,105,20030
690422,239,239,238.375,238.5,390,19980
690423,238.5,239,238.25,238.875,360,19950
690424,238.875,239.25,238.875,239.25,335,19910
690425,238.875,240.125,238.875,239.75,670,20315
690428,239.625,240.5,239.5,240.25,575,20340
690429,240.25,240.25,239.625,239.875,410,20220
690430,239.75,240.125,239.625,239.75,240,20380
690501,239.625,240,239.625,240,25,20385
690502,240.125,240.75,240.125,240.625,100,20435
690505,240.75,241.25,240.25,241,400,20720
690506,241,241.875,241,241.625,1370,21565
690507,241.875,242.25,241.125,241.125,1635,22295
690508,240.625,241.125,240.5,240.75,920,21750
690509,240.375,240.75,240.25,240.75,645,22000
690512,240.5,241.125,240.5,241.125,150,22025
690513,241.125,241.5,241,241.25,135,22055
690514,241.375,241.75,241.375,241.75,205,22165
690515,241.375,242,241.375,241.75,770,22345
690516,241.75,242,241.75,241.75,265,22360
690519,241.75,242,241.625,241.75,195,22390
690520,241.875,241.875,241,241.5,580,22420
690521,241,242,240.75,241.5,380,22570
690522,241.625,242,241.375,241.625,2095,22150
690523,241.125,241.25,240.375,240.5,795,22000
690526,239.625,240.125,239.375,239.375,1765,21855
690527,239.375,240,239.375,240,1595,22905
690528,239.5,239.75,239.5,239.75,720,22955
690529,239,239,237.875,238.75,1640,23175
