751002,590,590,577,577,235,210
751003,572,572,568,570,35,225
751006,566,566,562,563,5,230
751007,570,570,568,568,20,245
751008,570,585,570,574,25,270
751009,577.5,577.5,577.5,577.5,0,270
751010,578,579,575,575,5,270
751013,561,564.5,555,555,60,290
751014,555,567,550,560,945,1025
751015,561,566,556,562,1190,2065
751016,556,567,556,566.5,445,2175
751017,562.5,563,558,558.25,1690,3725
751020,555,567,555,559,275,3820
751021,557.5,560,539,539,95,3820
751022,542,545,538,544.5,1360,4555
751023,543,543,535,538,740,4985
751024,545,553,538,539,1235,5785
751027,525,525,520,520,105,5785
751028,522,528,520,528,1145,6360
751029,530,535.25,530,535.25,590,6645
751030,535.25,538,535,538,235,6840
751031,534,536,530,536,50,6880
751103,519,520,519,519,240,7105
751104,521,522.5,514,521,70,7125
751105,526,530,525.5,530,130,7240
751106,525,528,521,527.5,35,7250
751107,524.5,533,523.5,524,15,7250
751110,515.5,519,515,518.5,100,7275
751111,521,525,503,504,100,7360
751112,501,510,498,509.5,165,7390
751113,510,515,505,511,675,7540
751114,508.5,515,508.5,511,645,7760
751117,507,511.5,505,505,190,7790
751118,500,503,492.5,493.5,345,7970
751119,490,494,485,494,695,8360
751120,494,498,492,497.5,700,8785
751121,498,505,498,504.5,2480,9480
751124,508,523,508,523,430,9705
751125,519,522,507,508,610,9950
751126,512,515,507,515,265,10100
751128,517,521,515,516,190,10085
751201,515.5,518,510,517.5,385,10370
751202,514,529,514,525,665,10570
751203,522.75,525,520,522.5,765,10925
751204,537,537,523,524,775,10935
751205,518,520.5,515.5,517.25,495,11100
751208,508.75,508.75,499,501,200,11240
751209,499.5,505,493,504.5,1415,11245
751210,503,504,498,500,530,11370
751211,502,503,498,502.25,285,11485
751212,493,496,485,485,650,11820
751215,479.25,482,475,482,835,12110
751216,489,492,484.5,492,435,12145
751217,492,494,488.5,490,240,12085
751218,492,492,485.5,488.5,725,12140
751219,484,495,484,494.75,910,12255
751222,495,495,491.5,493.5,480,12355
751223,490,490,488,489,360,12400
751224,488,493,488,492.5,55,12380
751229,490,490,482,483.5,650,12490
751230,482,487,480.5,483,1210,12740
751231,480.5,485,480.5,485,1270,13485
760102,483.5,483.5,481,482.5,245,13500
760105,484.5,494,484,490,2140,13330
760106,490,495,488,489.25,455,13315
760107,489,500,489,498,915,13520
760108,499,504,497,498,680,13495
760109,496.75,500,496,498,425,13770
760112,500,514,499,514,735,13690
760113,508,512,505,506.5,155,13740
760114,505.5,507,502,506,705,13345
760115,510.5,510.5,507,507.5,75,13240
760116,509.5,514,507,513,95,13190
760119,513,520,513,517.5,550,13065
760120,517.5,518.5,514,516,450,12960
760121,514,517,514,517,125,12980
760122,515,515,498,498.25,475,13025
760123,500,501,498,501,320,13155
760126,482,483,481,481,245,13075
760127,483.5,483.5,479,482.5,580,12945
760128,484,485.5,480,485.5,360,13020
760129,486.5,490,486.5,489,195,13005
760130,490,492,485.5,490,35,13005
760202,494,499,494,499,45,12990
760203,492,502.5,491.5,502.5,40,12980
760204,500,500,494,497,105,12930
760205,491.5,501,491.5,499,450,13150
760206,500,504,499,501,295,13115
760209,498.5,500,498,499,65,13160
760210,498,508,498,508,100,13185
760211,509,510,499,500,175,13195
760212,509,513,503,505,935,13455
760213,503.5,505,502.5,505,140,13550
760217,508.5,508.5,504.5,507,545,13620
760218,505.5,508,500.5,504.5,90,13635
760219,508,510,508,510,10,13590
760220,505.5,508,504.5,505.75,140,13625
760223,506.5,508.5,504.5,505,235,13635
760224,500.5,502,498,501.75,230,13700
760225,504,504.5,499,504,335,13780
760226,501.5,507,501.5,502.5,765,14285
760227,506,511,504,504.5,1120,14750
760301,505,505,502,505,1815,14840
