"Date","Open","High","Low","Close","Volume","OpenInt"
01/13/2000,531.00,531.00,531.00,531.00,3,3
01/14/2000,535.00,538.00,535.00,538.00,1,4
01/18/2000,544.50,544.50,544.50,544.50,0,4
01/19/2000,544.00,544.00,544.00,544.00,1,5
01/20/2000,546.00,553.00,546.00,549.00,2,5
01/21/2000,549.00,553.00,549.00,553.00,10,14
01/24/2000,556.00,556.00,556.00,556.00,2,16
01/25/2000,558.00,561.00,558.00,561.00,2,16
01/26/2000,559.00,559.00,559.00,559.00,1,16
01/27/2000,557.00,569.00,557.00,569.00,31,19
01/28/2000,569.00,570.00,569.00,569.00,4,23
01/31/2000,559.00,559.00,554.00,554.00,8,23
02/01/2000,552.00,555.00,551.50,555.00,4,27
02/02/2000,555.00,558.00,553.00,554.00,7,33
02/03/2000,549.00,549.00,546.00,546.00,4,39
02/04/2000,547.50,548.00,547.50,548.00,2,39
02/07/2000,555.00,555.00,552.50,553.50,2,42
02/08/2000,549.25,549.25,549.25,549.25,0,42
02/09/2000,547.00,551.50,547.00,551.50,4,43
02/10/2000,554.50,560.00,553.50,560.00,5,46
02/11/2000,555.00,555.00,555.00,555.00,0,46
02/14/2000,559.00,559.00,554.50,554.50,14,59
02/15/2000,552.00,556.50,552.00,556.50,4,61
02/16/2000,556.00,556.00,555.00,555.50,2,63
02/17/2000,556.00,556.00,556.00,556.00,1,63
02/18/2000,562.50,562.50,562.50,562.50,1,63
02/22/2000,560.00,560.00,560.00,560.00,1,63
02/23/2000,547.00,547.00,545.00,545.00,1,63
02/24/2000,551.00,551.00,551.00,551.00,1,63
02/25/2000,542.00,543.50,541.50,541.50,5,66
02/28/2000,544.00,544.00,541.00,541.00,7,73
02/29/2000,548.00,548.00,548.00,548.00,1,73
03/01/2000,548.00,552.00,545.00,545.00,7,74
03/02/2000,545.00,548.00,542.50,547.50,4,77
03/03/2000,550.00,550.00,549.00,549.00,10,87
03/06/2000,551.00,551.00,551.00,551.00,1,87
03/07/2000,551.00,551.00,551.00,551.00,3,90
03/08/2000,558.50,558.50,552.50,555.50,1,91
03/09/2000,556.00,556.00,556.00,556.00,1,91
03/10/2000,554.00,554.00,549.00,549.00,4,95
03/13/2000,553.00,563.00,553.00,561.50,7,100
03/14/2000,563.50,571.00,563.50,570.50,15,108
03/15/2000,570.00,571.50,569.50,569.50,24,121
03/16/2000,566.00,577.50,566.00,566.50,5,119
03/17/2000,578.00,580.00,575.00,580.00,1,120
03/20/2000,568.50,573.00,568.50,571.00,19,112
03/21/2000,571.00,571.00,567.50,570.00,7,110
03/22/2000,572.00,576.00,571.00,576.00,24,134
03/23/2000,572.00,572.00,570.00,571.00,36,156
03/24/2000,576.00,578.00,574.50,576.00,279,340
03/27/2000,577.00,579.00,575.00,577.75,213,431
03/28/2000,574.00,574.00,572.00,572.00,45,448
03/29/2000,571.50,574.00,567.00,574.00,183,521
03/30/2000,576.50,580.00,575.00,580.00,124,585
03/31/2000,585.00,590.00,585.00,589.00,277,762
04/03/2000,595.00,598.00,591.50,592.50,199,933
04/04/2000,590.00,591.00,582.00,586.00,98,950
04/05/2000,585.00,589.50,584.00,589.25,233,958
04/06/2000,580.50,582.00,578.00,578.50,75,992
04/07/2000,574.00,583.00,574.00,583.00,63,1043
04/10/2000,577.50,579.50,577.50,578.00,63,1059
04/11/2000,574.00,580.00,573.50,573.50,183,1117
04/12/2000,577.00,582.00,577.00,582.00,105,1156
04/13/2000,580.50,585.50,580.50,584.00,162,1229
04/14/2000,587.00,588.00,578.50,579.00,198,1354
04/17/2000,576.00,578.00,576.00,578.00,24,1375
04/18/2000,580.00,581.50,578.00,581.50,99,1462
04/19/2000,583.00,585.50,582.00,585.50,224,1595
04/20/2000,582.50,582.50,582.50,582.50,0,1595
04/24/2000,580.50,589.50,580.00,589.25,103,1632
04/25/2000,589.50,593.00,588.00,589.00,533,1884
04/26/2000,592.50,593.00,585.50,586.25,371,2037
04/27/2000,581.00,581.00,576.50,579.00,17,2043
04/28/2000,577.50,577.50,568.00,573.50,83,2069
05/01/2000,585.00,600.00,585.00,600.00,256,2161
05/02/2000,602.00,602.00,595.00,596.25,482,2512
05/03/2000,598.00,609.00,598.00,601.50,1020,2894
05/04/2000,596.50,601.00,596.50,600.00,465,3075
05/05/2000,594.50,596.00,591.00,595.50,83,3112
05/08/2000,587.00,589.50,582.50,588.25,383,3307
05/09/2000,584.00,587.50,583.50,586.00,109,3367
05/10/2000,589.50,600.00,589.50,600.00,593,3717
05/11/2000,595.00,600.00,594.00,599.50,59,3764
05/12/2000,593.00,599.00,592.00,599.00,216,3900
05/15/2000,588.00,588.00,571.50,583.50,115,3895
05/16/2000,581.00,584.00,576.00,578.00,287,3904
05/17/2000,570.00,576.00,570.00,573.00,175,3922
05/18/2000,583.00,588.00,576.00,580.50,249,4013
05/19/2000,578.00,585.00,578.00,584.50,383,4102
05/22/2000,580.00,589.00,579.50,584.00,385,4206
05/23/2000,579.50,582.00,579.00,580.75,70,4259
05/24/2000,575.75,575.75,570.50,574.25,104,4234
05/25/2000,571.50,572.00,554.50,558.00,235,4182
05/26/2000,561.00,566.00,561.00,566.00,149,4136
05/30/2000,548.00,548.50,543.50,547.75,444,3975
05/31/2000,550.00,551.00,546.00,549.00,56,4004
06/01/2000,554.00,557.00,554.00,556.25,185,4027
06/02/2000,560.00,566.00,560.00,566.00,53,4047
06/05/2000,563.50,566.50,561.00,564.00,259,4111
06/06/2000,565.00,567.00,557.00,566.25,215,4161
06/07/2000,555.50,558.00,554.00,557.50,140,4189
06/08/2000,554.00,559.50,554.00,556.50,52,4197
06/09/2000,554.00,556.00,553.00,553.00,104,4215
06/12/2000,535.25,540.00,532.00,539.00,150,4174
06/13/2000,539.00,540.00,534.50,536.50,149,4163
06/14/2000,529.00,529.50,520.00,525.00,462,4188
06/15/2000,528.00,528.00,524.00,525.00,53,4187
06/16/2000,529.00,533.00,528.00,529.00,83,4215
06/19/2000,527.00,527.00,523.00,527.00,53,4216
06/20/2000,522.00,522.00,519.50,520.00,295,4210
06/21/2000,523.00,524.00,520.50,521.00,138,4256
06/22/2000,523.00,525.00,515.00,515.00,169,4278
06/23/2000,514.00,515.00,512.00,514.00,213,4328
06/26/2000,505.00,510.00,505.00,510.00,91,4337
06/27/2000,514.50,517.00,513.00,515.25,132,4294
06/28/2000,511.00,520.00,511.00,517.50,73,4327
06/29/2000,522.00,526.00,522.00,525.00,49,4322
06/30/2000,521.25,522.00,512.00,512.50,236,4432
07/03/2000,500.00,506.00,496.00,506.00,265,4543
07/05/2000,505.00,508.50,505.00,508.25,188,4654
07/06/2000,507.00,507.00,495.00,496.75,86,4677
07/07/2000,506.00,507.50,501.00,503.50,361,4867
07/10/2000,492.50,504.00,491.00,504.00,160,4935
07/11/2000,502.00,503.00,495.00,495.00,41,4934
07/12/2000,495.00,501.00,488.50,499.00,159,4913
07/13/2000,500.00,500.00,496.00,497.00,363,4858
07/14/2000,495.50,495.50,488.50,491.50,88,4894
07/17/2000,486.75,489.00,484.00,487.25,175,4961
07/18/2000,490.00,492.75,490.00,490.50,452,5086
07/19/2000,492.00,498.00,492.00,495.50,125,5108
07/20/2000,496.50,502.50,496.50,500.50,553,5226
07/21/2000,499.50,509.00,499.50,508.50,425,5255
07/24/2000,513.00,513.00,502.00,504.75,365,5155
07/25/2000,500.50,500.50,494.50,496.00,485,5205
07/26/2000,497.50,499.00,493.00,496.00,158,5233
07/27/2000,502.50,503.00,501.00,502.00,233,5235
07/28/2000,502.00,506.00,495.00,495.25,537,5411
07/31/2000,489.00,497.00,488.00,493.50,225,5471
08/01/2000,495.50,496.50,489.50,490.00,185,5433
08/02/2000,495.00,497.00,493.00,495.25,40,5432
08/03/2000,492.00,495.50,490.25,490.75,90,5488
08/04/2000,491.00,492.00,488.00,489.50,160,5566
08/07/2000,492.00,493.00,485.00,485.25,347,5545
08/08/2000,488.50,494.00,487.50,492.00,608,5813
08/09/2000,489.50,492.50,489.50,490.75,259,5853
