"Date","Open","High","Low","Close","Volume","OpenInt"
01/23/2001,263.50,264.00,263.00,263.00,2,2
01/24/2001,264.00,265.50,264.00,265.50,36,35
01/25/2001,264.00,264.00,264.00,264.00,3,37
01/26/2001,262.00,262.00,260.00,260.50,11,48
01/29/2001,260.00,260.00,258.50,259.25,40,88
01/30/2001,261.00,261.00,260.25,260.75,53,141
01/31/2001,260.00,260.00,259.00,259.75,198,329
02/01/2001,260.00,261.75,260.00,261.50,71,397
02/02/2001,261.50,264.50,261.50,264.50,72,432
02/05/2001,263.50,263.50,262.00,263.25,347,350
02/06/2001,261.50,265.00,261.25,265.00,54,402
02/07/2001,264.50,264.50,262.25,263.75,106,466
02/08/2001,260.50,261.50,260.00,261.00,169,606
02/09/2001,260.50,261.00,259.50,261.00,77,616
02/12/2001,260.00,261.00,260.00,260.50,14,630
02/13/2001,259.50,260.00,259.00,260.00,96,725
02/14/2001,260.00,262.00,260.00,262.00,185,910
02/15/2001,263.00,263.00,261.00,261.25,81,981
02/16/2001,259.50,261.75,259.50,261.75,81,1024
02/20/2001,262.00,263.00,261.50,263.00,84,1107
02/21/2001,262.00,262.00,260.25,261.00,47,1152
02/22/2001,259.50,262.00,259.25,260.00,144,1286
02/23/2001,259.00,259.00,258.50,259.00,41,1302
02/26/2001,259.25,259.50,258.75,259.00,57,1312
02/27/2001,259.25,261.00,259.25,260.75,101,1346
02/28/2001,262.50,265.00,262.25,265.00,97,1407
03/01/2001,264.00,266.25,263.00,266.25,82,1488
03/02/2001,265.75,266.00,264.75,265.00,108,1503
03/05/2001,266.00,266.00,264.75,265.50,119,1562
03/06/2001,264.25,265.75,264.25,265.75,90,1647
03/07/2001,264.00,264.00,262.50,262.75,96,1729
03/08/2001,264.00,264.75,262.25,263.00,329,1822
03/09/2001,263.25,263.25,261.75,262.75,139,1899
03/12/2001,262.00,264.50,261.75,263.25,377,2106
03/13/2001,264.25,264.25,262.25,262.75,152,2095
03/14/2001,262.00,262.50,260.00,260.25,93,2165
03/15/2001,259.00,259.00,253.50,254.00,267,2285
03/16/2001,253.50,254.75,249.75,250.00,215,2284
03/19/2001,250.00,252.00,249.75,251.75,204,2367
03/20/2001,251.25,254.00,251.25,254.00,78,2383
03/21/2001,251.00,252.50,248.50,252.50,587,2704
03/22/2001,247.25,248.25,247.00,247.50,128,2455
03/23/2001,248.50,250.00,248.50,249.50,257,2485
03/26/2001,251.25,252.25,251.25,252.00,124,2500
03/27/2001,251.50,253.25,251.50,253.25,237,2584
03/28/2001,251.25,251.50,250.75,251.50,23,2600
03/29/2001,250.50,250.50,249.25,249.25,60,2617
03/30/2001,254.00,256.00,246.50,246.50,199,2643
04/02/2001,248.00,251.25,248.00,251.25,97,2692
04/03/2001,250.75,253.00,249.50,252.75,143,2663
04/04/2001,253.00,255.00,253.00,255.00,77,2691
04/05/2001,256.00,256.00,252.25,255.75,101,2747
04/06/2001,256.00,256.00,254.00,254.00,206,2833
04/09/2001,255.50,255.50,253.25,253.75,13,2837
04/10/2001,253.00,253.50,252.00,252.25,138,2952
04/11/2001,252.25,253.25,252.25,253.25,208,3065
04/12/2001,253.25,256.00,252.00,254.50,97,3140
04/16/2001,256.25,256.25,254.00,255.00,268,3250
04/17/2001,253.00,253.50,251.00,251.50,161,3295
04/18/2001,250.75,251.00,250.00,251.00,293,3438
04/19/2001,247.25,247.25,245.50,245.75,129,3517
04/20/2001,245.25,246.25,244.00,244.00,202,3541
04/23/2001,241.50,241.50,238.50,238.75,627,4009
04/24/2001,239.00,239.25,236.00,237.00,289,4039
04/25/2001,238.00,240.50,238.00,238.25,203,4064
04/26/2001,240.00,243.50,240.00,243.25,392,4045
04/27/2001,241.50,241.50,240.00,240.00,82,4048
04/30/2001,238.50,243.75,237.50,243.50,97,4083
05/01/2001,243.25,247.00,242.50,244.50,211,4218
05/02/2001,248.50,248.50,245.00,245.00,134,4217
05/03/2001,246.75,247.00,244.50,244.50,109,4290
05/04/2001,245.00,246.75,245.00,246.75,131,4340
05/07/2001,245.50,245.75,243.75,245.00,149,4423
05/08/2001,244.00,244.25,240.75,242.00,236,4559
05/09/2001,242.50,242.50,241.75,242.00,307,4612
05/10/2001,238.75,239.50,236.00,236.00,251,4766
05/11/2001,236.50,236.50,235.00,235.00,404,4971
05/14/2001,237.25,240.75,237.25,239.25,346,5042
05/15/2001,239.00,240.00,237.75,238.50,373,5217
05/16/2001,236.00,238.75,236.00,238.00,187,5245
05/17/2001,237.50,238.50,237.50,238.25,80,5201
05/18/2001,238.00,238.00,236.75,236.75,167,5176
05/21/2001,234.00,234.00,230.75,230.75,177,5299
05/22/2001,230.50,230.75,228.25,228.50,211,5407
05/23/2001,230.00,230.50,229.00,230.00,1710,6000
05/24/2001,231.50,232.00,231.50,231.50,152,6058
05/25/2001,231.00,231.75,229.25,229.25,282,5912
05/29/2001,227.75,227.75,226.00,226.75,439,6083
05/30/2001,228.25,228.50,227.25,228.00,340,6200
05/31/2001,229.50,230.25,228.50,230.25,190,6364
06/01/2001,232.25,236.75,232.25,236.25,601,6497
06/04/2001,234.75,234.75,233.00,233.00,242,6633
06/05/2001,237.00,237.00,232.25,232.25,351,6400
06/06/2001,231.50,235.50,231.50,234.50,614,6101
06/07/2001,236.75,237.75,234.50,234.50,683,5884
06/08/2001,233.00,234.00,233.00,233.50,188,5893
06/11/2001,236.00,236.00,233.50,235.00,118,5875
06/12/2001,234.25,235.75,233.00,233.75,431,5842
06/13/2001,234.25,235.00,233.00,233.00,289,5975
06/14/2001,232.50,232.75,231.25,231.50,374,6074
06/15/2001,230.25,230.75,226.00,227.50,179,6147
06/18/2001,226.75,227.50,224.00,227.50,255,6228
06/19/2001,227.75,229.50,226.75,229.25,129,6226
06/20/2001,228.00,229.50,226.50,226.75,400,6357
06/21/2001,225.50,226.00,224.00,224.00,978,6713
06/22/2001,224.75,226.00,223.50,223.75,936,6752
06/25/2001,222.50,222.50,221.00,221.25,529,7105
06/26/2001,221.50,222.25,221.50,222.25,576,7365
06/27/2001,224.25,225.25,224.25,225.00,586,7723
06/28/2001,226.50,227.50,225.50,226.25,262,7648
06/29/2001,230.50,231.00,225.75,226.75,403,7706
07/02/2001,224.25,229.50,224.00,229.00,59,7678
07/03/2001,229.00,233.00,228.75,231.75,453,7667
07/05/2001,235.25,237.50,232.50,235.00,379,7606
07/06/2001,236.75,237.25,235.50,236.50,430,7613
07/09/2001,236.00,241.00,235.25,241.00,830,7455
07/10/2001,244.00,246.00,244.00,245.50,867,7801
07/11/2001,250.00,255.50,250.00,252.25,690,8127
07/12/2001,254.50,260.50,253.50,259.75,1012,8371
07/13/2001,256.00,256.00,249.50,250.00,2227,9406
07/16/2001,244.00,245.00,238.25,242.50,1229,9568
07/17/2001,252.00,253.00,247.25,249.50,1235,9718
07/18/2001,243.00,245.50,241.00,241.75,392,9780
07/19/2001,240.50,242.50,239.00,242.25,664,9851
07/20/2001,236.50,239.50,234.75,235.75,730,9992
07/23/2001,233.00,237.00,232.50,236.75,556,9987
07/24/2001,238.00,243.00,238.00,242.25,843,10172
07/25/2001,244.50,246.50,242.50,246.25,251,10295
07/26/2001,248.00,249.00,242.50,243.75,1472,10573
07/27/2001,245.50,246.00,244.00,245.75,916,10538
07/30/2001,244.75,244.75,242.00,243.25,185,10533
07/31/2001,241.00,244.00,240.25,243.75,239,10606
08/01/2001,242.50,245.00,241.25,241.75,333,10698
08/02/2001,243.00,243.00,239.25,240.25,65,10733
08/03/2001,239.50,239.75,237.00,238.25,522,10839
08/06/2001,237.00,240.25,236.50,240.25,202,10931
08/07/2001,243.00,244.00,241.75,243.25,341,11009
08/08/2001,243.25,245.25,243.25,243.50,383,11121
08/09/2001,243.50,246.00,243.25,245.00,861,11371
08/10/2001,247.50,251.00,247.50,248.50,1242,11388
08/13/2001,248.50,250.50,248.00,250.00,845,11607
08/14/2001,247.50,247.50,246.75,247.25,240,11579
08/15/2001,247.75,248.00,243.75,245.25,889,11639
08/16/2001,246.00,246.25,242.50,244.25,827,11672
08/17/2001,243.50,244.25,242.50,243.75,610,11691
08/20/2001,240.00,242.25,239.25,241.25,989,11623
08/21/2001,242.00,245.00,242.00,243.75,1051,11257
08/22/2001,243.75,245.50,243.50,243.75,1176,11164
08/23/2001,243.00,249.00,241.00,248.50,1487,11346
08/24/2001,245.50,248.50,244.25,245.00,1160,11992
08/27/2001,242.25,247.50,242.25,247.25,500,12113
08/28/2001,249.50,249.75,244.50,245.00,1436,12704
08/29/2001,245.00,247.50,244.75,247.25,2210,13665
08/30/2001,246.25,248.00,245.00,246.25,751,13893
08/31/2001,246.75,248.50,245.25,248.25,1860,13966
09/04/2001,247.00,248.00,245.75,247.50,972,14230
09/05/2001,246.25,247.00,244.00,245.75,2493,15256
09/06/2001,243.50,244.00,242.50,242.75,1675,15990
09/07/2001,242.75,243.50,242.25,242.25,503,16051
09/10/2001,241.50,244.00,241.00,243.50,1882,16751
09/13/2001,241.75,247.50,241.75,246.25,2266,16796
09/14/2001,243.00,243.25,241.75,241.75,1212,17155
09/17/2001,240.00,242.25,239.50,240.00,1639,17842
09/18/2001,239.50,240.75,237.50,237.75,3704,19304
09/19/2001,237.25,237.25,233.75,235.75,9443,22677
09/20/2001,235.00,239.25,234.50,238.25,2830,23822
09/21/2001,238.25,238.25,235.00,236.25,2852,24346
09/24/2001,236.75,237.00,234.50,234.75,2635,24010
09/25/2001,235.25,237.00,234.25,234.50,2316,24513
09/26/2001,234.00,236.50,233.75,235.75,2265,24996
09/27/2001,236.25,236.25,234.25,235.25,850,25181
09/28/2001,234.25,235.25,233.50,233.75,2745,26456
10/01/2001,233.00,233.00,230.00,230.25,4869,27946
10/02/2001,230.25,231.50,228.75,229.25,5385,29741
10/03/2001,228.50,230.75,228.50,230.50,2412,30508
10/04/2001,231.50,233.00,230.75,231.00,1920,31134
10/05/2001,230.00,234.00,230.00,233.50,2534,31833
10/08/2001,233.75,236.25,232.75,235.00,1443,32208
10/09/2001,234.50,235.25,232.25,232.50,1078,32530
10/10/2001,232.25,234.00,232.00,233.25,2251,32978
10/11/2001,233.25,234.25,232.50,233.00,2677,33122
10/12/2001,227.75,229.25,227.50,228.75,5382,34163
10/15/2001,228.75,229.00,226.00,226.25,3967,35634
10/16/2001,226.25,227.25,226.00,226.75,4312,35867
10/17/2001,226.75,228.25,225.25,228.00,3592,36504
10/18/2001,228.50,229.00,225.75,226.00,1991,36708
10/19/2001,225.00,227.00,225.00,226.00,2042,37534
10/22/2001,225.00,225.50,224.50,224.75,2488,38490
10/23/2001,224.50,225.75,224.25,224.75,2845,38276
10/24/2001,225.25,227.25,224.50,226.75,2871,38924
10/25/2001,226.75,227.75,226.25,226.75,1787,38955
10/26/2001,226.50,227.00,225.25,225.75,1284,39102
10/29/2001,225.00,225.25,222.75,224.25,3885,40711
10/30/2001,225.00,226.75,223.75,226.25,3290,41367
10/31/2001,225.50,227.25,225.25,226.00,3107,41849
11/01/2001,225.00,225.50,223.50,225.00,2860,42415
11/02/2001,224.50,224.75,222.75,223.00,3402,43690
11/05/2001,222.25,223.75,222.25,223.50,1949,44087
11/06/2001,223.00,224.75,222.50,222.75,3054,44698
11/07/2001,223.00,223.75,222.00,222.25,2962,45336
11/08/2001,222.75,223.25,221.75,222.50,4102,45511
11/09/2001,222.00,228.00,221.75,225.50,4775,46088
11/12/2001,225.00,226.50,224.50,225.25,1973,46399
11/13/2001,225.00,226.25,224.75,225.00,2223,46695
11/14/2001,224.75,227.50,224.75,226.25,3008,47126
11/15/2001,227.00,227.00,224.50,225.00,3659,47451
11/16/2001,224.50,226.25,224.25,226.00,2735,47345
11/19/2001,227.00,228.50,226.75,228.00,3293,47647
11/20/2001,228.50,228.75,227.25,227.50,3937,48716
11/21/2001,228.00,228.50,227.50,227.75,1850,48828
11/23/2001,228.00,228.50,227.25,227.50,1604,49401
11/26/2001,227.50,227.50,223.00,223.25,5952,50976
11/27/2001,222.75,223.50,222.25,223.25,4518,52148
11/28/2001,222.75,223.50,217.75,218.00,12933,56176
11/29/2001,218.25,220.25,217.75,219.25,8957,57495
11/30/2001,225.50,229.25,224.50,228.00,8216,57913
12/03/2001,228.25,228.50,226.00,228.00,4948,58073
12/04/2001,227.75,229.50,226.25,227.75,4715,58558
12/05/2001,226.50,226.75,224.75,226.00,4872,58881
12/06/2001,226.75,226.75,223.00,223.25,3285,59439
12/07/2001,222.25,228.25,222.25,225.50,3847,59391
12/10/2001,226.00,226.50,225.25,225.75,1471,59587
12/11/2001,226.50,226.75,224.50,225.75,1769,59929
12/12/2001,224.75,225.00,222.25,222.50,3268,60198
12/13/2001,222.50,223.50,220.50,223.25,2926,60793
12/14/2001,223.50,224.75,223.00,223.25,1850,60595
12/17/2001,223.50,223.50,221.25,222.00,1977,61021
12/18/2001,222.00,223.25,220.00,220.50,2385,61488
12/19/2001,220.00,222.25,219.50,220.75,3926,62186
12/20/2001,220.50,220.50,218.75,219.25,4029,62896
12/21/2001,218.75,220.00,217.50,218.25,3851,64234
12/26/2001,217.25,217.50,215.25,215.50,6412,66456
12/27/2001,216.00,216.50,215.00,216.25,2709,66426
12/28/2001,217.00,217.50,215.75,216.50,4117,67142
12/31/2001,215.75,216.25,215.00,215.50,2762,67744
01/02/2002,215.25,216.75,214.50,215.50,3401,68764
01/03/2002,215.50,217.25,214.75,217.00,3425,70389
01/04/2002,216.75,217.75,216.50,217.00,4036,71308
01/07/2002,217.75,219.75,217.50,218.25,5348,72427
01/08/2002,218.00,219.00,217.25,218.25,3945,73044
01/09/2002,218.00,219.50,215.75,217.00,6046,74547
01/10/2002,215.75,216.25,214.75,215.75,5284,75606
01/11/2002,219.75,220.75,218.50,219.50,8114,77654
01/14/2002,221.00,222.00,217.75,218.00,5867,78952
01/15/2002,217.00,220.50,217.00,219.75,5376,79783
01/16/2002,220.00,222.00,219.00,221.75,5445,81146
01/17/2002,223.00,223.25,219.75,220.50,6968,82266
01/18/2002,219.75,220.50,218.25,218.50,5295,82078
01/22/2002,217.50,218.00,216.25,216.75,3963,82753
01/23/2002,216.00,216.25,213.75,215.75,8759,84966
01/24/2002,215.75,217.25,215.50,216.50,3701,85563
01/25/2002,217.75,218.00,215.75,216.00,4481,86108
01/28/2002,214.50,215.75,213.25,214.50,5866,87494
01/29/2002,214.25,215.00,213.00,213.25,6272,88975
01/30/2002,212.75,213.75,212.25,213.00,3864,89345
01/31/2002,212.75,214.25,212.50,213.00,8429,92534
02/01/2002,212.50,212.50,211.25,211.50,6933,94496
02/04/2002,211.75,213.25,211.25,213.00,11910,98955
02/05/2002,213.25,214.00,212.75,213.25,6160,98763
02/06/2002,213.75,213.75,211.00,211.25,9616,100692
02/07/2002,211.50,212.00,211.00,211.75,9964,104163
02/08/2002,211.75,212.50,211.25,212.00,10205,105548
02/11/2002,211.75,212.75,211.50,212.25,12613,107822
02/12/2002,212.50,213.00,212.00,212.75,9846,111461
02/13/2002,213.25,216.25,213.00,215.75,16300,115389
02/14/2002,216.50,216.50,213.25,214.00,14521,118474
02/15/2002,213.75,214.25,211.50,211.75,16557,121504
02/19/2002,213.00,213.25,211.75,212.75,20331,126377
02/20/2002,213.50,214.00,212.25,213.75,17706,132705
02/21/2002,213.75,214.75,212.75,213.75,15331,137163
02/22/2002,214.50,214.50,211.50,211.75,24070,148280
02/25/2002,211.25,211.25,207.50,208.25,69952,171827
02/26/2002,207.50,209.00,205.25,205.50,61232,186449
02/27/2002,206.00,207.25,205.75,207.00,60403,199054
02/28/2002,206.50,209.25,206.00,207.50,40584,201922
03/01/2002,207.50,209.00,206.25,208.50,38890,201255
03/04/2002,209.25,210.00,207.50,207.75,27509,201363
03/05/2002,208.50,209.75,208.00,209.50,23321,199466
03/06/2002,209.25,209.25,206.75,208.25,28140,199508
03/07/2002,210.00,210.25,207.50,207.75,30768,197974
03/08/2002,206.75,210.00,206.25,208.25,29576,196331
03/11/2002,207.50,210.00,206.75,209.50,26030,195310
03/12/2002,210.25,212.25,209.50,210.50,39668,194226
03/13/2002,209.50,210.50,206.50,207.25,40751,194912
03/14/2002,208.75,209.50,207.50,207.75,21597,193193
03/15/2002,206.75,208.50,205.50,205.75,34446,190396
03/18/2002,205.00,207.50,204.50,206.25,28704,191110
03/19/2002,205.50,206.75,204.50,206.50,21305,189926
03/20/2002,206.75,207.25,205.25,205.75,23498,189431
03/21/2002,205.75,207.50,205.25,205.50,27767,188438
03/22/2002,205.50,206.50,204.50,204.75,18107,191032
03/25/2002,204.75,205.00,203.50,203.75,24826,187527
03/26/2002,205.50,206.00,204.00,204.50,24495,185329
03/27/2002,205.25,206.50,204.75,206.25,30283,181673
03/28/2002,207.00,207.00,201.75,202.50,54295,181508
04/01/2002,202.25,204.25,202.00,203.50,25252,177714
04/02/2002,204.00,204.75,203.50,203.75,26151,173513
04/03/2002,204.00,204.00,201.00,201.25,28098,172059
04/04/2002,201.50,202.75,200.50,201.50,33367,167335
04/05/2002,202.00,202.50,200.25,200.50,29811,165324
04/08/2002,200.25,202.50,200.00,201.50,30035,159968
04/09/2002,202.00,202.75,201.00,201.25,23517,156247
04/10/2002,200.75,203.25,199.50,199.75,48053,150254
04/11/2002,199.75,200.00,198.50,198.75,25621,144074
04/12/2002,198.25,198.25,193.25,197.75,53008,140016
04/15/2002,198.00,198.75,195.50,196.00,27132,135448
04/16/2002,196.25,198.00,196.00,197.75,31676,127195
04/17/2002,198.25,200.25,197.00,199.75,34948,118889
04/18/2002,199.50,200.75,198.00,198.25,40167,113748
04/19/2002,198.00,199.00,196.75,197.25,34758,104267
04/22/2002,198.25,200.25,198.00,198.75,31653,96073
04/23/2002,198.00,199.75,198.00,198.75,21754,89780
04/24/2002,199.25,199.75,197.50,197.75,37824,78227
04/25/2002,198.00,199.25,196.75,197.00,31000,73332
04/26/2002,198.00,198.50,196.00,196.25,34484,59545
04/29/2002,197.00,197.25,192.25,192.50,63172,28304
04/30/2002,193.50,194.00,192.50,193.50,20379,20396
05/01/2002,194.75,196.75,194.00,196.50,8988,19374
