"Date","Open","High","Low","Close","Volume","OpenInt"
11/16/2000,260.00,260.00,260.00,260.00,2320,28090
11/17/2000,261.50,262.50,261.50,262.00,23,23
11/20/2000,262.75,262.75,262.00,262.00,61,84
11/21/2000,260.50,261.00,260.25,261.00,3,86
11/22/2000,260.50,260.50,260.00,260.00,5,91
11/24/2000,261.50,261.50,261.50,261.50,1,91
11/27/2000,260.50,261.50,260.50,261.25,3,94
11/28/2000,260.50,260.50,259.00,259.00,49,121
11/29/2000,258.50,258.50,258.25,258.25,7,126
11/30/2000,257.75,260.00,257.75,260.00,48,135
12/01/2000,260.00,260.50,260.00,260.25,18,155
12/04/2000,259.50,259.50,258.75,259.25,23,166
12/05/2000,258.00,259.50,257.75,259.50,26,192
12/06/2000,258.50,259.00,258.00,258.25,106,223
12/07/2000,256.50,256.50,255.00,255.50,9,228
12/08/2000,256.00,259.75,256.00,259.75,156,290
12/11/2000,257.75,259.00,257.75,258.75,60,325
12/12/2000,258.00,259.25,258.00,258.75,477,728
12/13/2000,258.75,260.25,258.75,259.50,57,730
12/14/2000,261.50,262.00,260.25,260.25,92,755
12/15/2000,261.00,261.50,260.00,260.25,67,784
12/18/2000,263.50,265.00,263.00,265.00,309,965
12/19/2000,264.00,266.00,263.75,266.00,255,1129
12/20/2000,265.50,266.75,264.50,265.00,278,1269
12/21/2000,264.25,265.75,263.75,265.50,173,1333
12/22/2000,266.00,266.75,266.00,266.50,76,1364
12/26/2000,266.25,266.75,265.75,266.25,51,1377
12/27/2000,265.00,267.75,264.50,267.75,332,1580
12/28/2000,268.00,269.50,267.75,268.75,314,1632
12/29/2000,267.75,269.75,267.75,269.50,373,1857
01/02/2001,269.25,269.50,265.75,266.25,737,2199
01/03/2001,265.50,269.25,265.50,269.00,343,2454
01/04/2001,268.25,269.25,267.75,269.00,217,2562
01/05/2001,267.75,268.00,265.75,266.50,200,2576
01/08/2001,265.00,266.00,264.25,266.00,124,2655
01/09/2001,266.00,268.00,265.75,267.25,105,2734
01/10/2001,267.25,269.75,267.25,269.75,428,2920
01/11/2001,265.00,265.75,264.00,264.50,599,3118
01/12/2001,264.25,264.75,262.25,263.25,272,3238
01/16/2001,261.00,262.00,260.00,260.25,191,3352
01/17/2001,260.00,261.50,260.00,261.00,167,3414
01/18/2001,262.00,262.75,261.50,261.50,166,3520
01/19/2001,260.50,260.50,257.75,258.00,687,3842
01/22/2001,257.25,258.75,256.50,258.75,125,3897
01/23/2001,259.00,259.00,257.50,257.75,102,3954
01/24/2001,256.75,260.00,256.50,259.00,1137,3988
01/25/2001,258.50,258.50,257.25,257.25,773,4501
