840723,295,295,290,290.5,5,5
840724,290,290,289.5,289.5,50,25
840725,288.5,288.5,285,285,290,225
840726,283.5,287,283.5,285,35,240
840727,283,284,282.5,284,50,280
840730,283.5,284.5,283,284.5,240,380
840731,284.5,286,284.5,286,40,380
840801,285,286,285,286,130,425
840802,287,287.5,287,287.5,60,455
840803,288.25,288.5,287,287.5,115,490
840806,286.5,287,286.5,287,10,495
840807,288,289.5,285,285,170,605
840808,285,285.5,285,285.5,40,605
840809,285.5,287.5,285.5,287.5,35,635
840810,287,290,287,289,40,675
840813,290,290.5,289,289.5,90,710
840814,291,291,291,291,20,725
840815,289,289,288.5,288.5,35,750
840816,287,288.5,287,288.5,20,770
840817,286,286,285.5,286,50,785
840820,285,285,285,285,80,805
840821,285,286.5,284,284.5,295,1045
840822,286,286,283.5,284.5,50,1075
840823,285,285,283.75,283.75,145,1140
840824,284.5,284.75,284,284,90,1135
840827,288.5,289,287.5,287.5,290,1135
840828,288,288,286,286,125,1200
840829,286,286,283.5,283.5,115,1290
840830,283.5,284,283.5,284,65,1300
840831,284,284.5,282.5,282.5,315,1430
840904,284,284.5,282,284.5,265,1520
840905,285,286,285,285.75,130,1515
840906,285.5,285.5,284,284.75,290,1740
840907,283.5,284.5,283,283.75,110,1765
840910,284,286,284,286,160,1870
840911,286,286,285.5,285.5,105,1945
840912,285,289.5,285,286.5,615,1990
840913,285,285,281.5,284,490,2150
840914,284.5,288,284.5,287.25,485,2235
840917,284.5,284.5,281,281,940,2455
840918,280.5,281,279,279.75,930,2900
840919,279.75,282,279.75,281.5,575,3220
840920,281,281,279.5,280.5,535,3495
840921,278.5,280,276.5,278,1440,4180
840924,278,278.5,274,274,1820,5010
840925,274,275.5,273.5,275.5,325,5060
840926,275.5,277,274,274,665,5255
840927,274.5,275.5,274.5,275,180,5335
840928,274.5,275.5,274,274.25,230,5365
841001,275.5,276,275,275.75,155,5355
841002,276.25,278,276.25,277,310,5435
841003,277.5,277.5,276,276,570,5240
841004,276.5,279.25,276.5,277.25,495,5505
841005,278,279.5,278,278.5,560,5595
841008,279.25,279.75,278.25,278.5,745,6005
841009,278,280,277.75,279.25,920,6080
841010,279,281.75,279,281.25,775,6160
841011,281,283,280.75,282.5,575,6380
841012,284.5,286.75,284.25,286.5,1095,6930
841015,286.5,289.5,285,285.5,3735,8410
841016,285.5,286.5,284.5,285.75,940,8445
841017,285.5,286.75,284.75,285.75,940,8540
