"Date","Open","High","Low","Close","Volume","OpenInt"
01/12/2000,255.00,260.00,255.00,260.00,7,5
01/13/2000,260.00,260.00,260.00,260.00,0,5
01/14/2000,260.00,260.00,260.00,260.00,0,5
01/18/2000,260.00,260.00,260.00,260.00,0,5
01/19/2000,260.00,260.00,260.00,260.00,0,5
01/20/2000,260.00,260.00,260.00,260.00,0,5
01/21/2000,260.50,260.50,260.50,260.50,0,5
01/24/2000,261.25,261.25,261.00,261.00,10,15
01/25/2000,262.00,262.00,262.00,262.00,0,15
01/26/2000,262.50,262.50,262.50,262.50,4,19
01/27/2000,263.00,263.00,263.00,263.00,0,15
01/28/2000,261.00,261.00,261.00,261.00,0,15
01/31/2000,260.00,260.00,260.00,260.00,0,15
02/01/2000,263.00,263.00,263.00,263.00,0,15
02/02/2000,264.50,264.50,264.50,264.50,0,15
02/03/2000,264.50,264.50,264.50,264.50,0,15
02/04/2000,268.00,268.00,268.00,268.00,0,15
02/07/2000,265.00,265.00,265.00,265.00,5,20
02/08/2000,265.00,265.00,264.75,264.75,2,20
02/09/2000,265.00,265.00,265.00,265.00,0,20
02/10/2000,265.00,265.00,265.00,265.00,0,20
02/11/2000,264.00,264.00,264.00,264.00,0,20
02/14/2000,263.00,263.00,263.00,263.00,0,20
02/15/2000,264.00,265.00,264.00,264.00,10,27
02/16/2000,263.50,263.50,263.50,263.50,0,27
02/17/2000,265.00,265.00,265.00,265.00,7,27
02/18/2000,264.00,264.00,264.00,264.00,0,27
02/22/2000,263.00,263.00,263.00,263.00,0,27
02/23/2000,261.00,261.00,261.00,261.00,0,27
02/24/2000,264.00,264.00,264.00,264.00,0,27
02/25/2000,261.50,261.50,261.50,261.50,0,27
02/28/2000,262.50,262.50,262.50,262.50,0,27
02/29/2000,262.00,262.00,262.00,262.00,0,27
03/01/2000,263.50,263.50,263.50,263.50,0,27
03/02/2000,263.50,263.50,263.50,263.50,0,27
03/03/2000,263.00,263.00,263.00,263.00,0,27
03/06/2000,265.00,265.00,265.00,265.00,0,27
03/07/2000,264.00,264.00,264.00,264.00,0,27
03/08/2000,263.00,263.00,263.00,263.00,0,27
03/09/2000,263.00,264.00,263.00,263.75,2,29
03/10/2000,264.75,264.75,264.75,264.75,0,29
03/13/2000,265.00,265.00,265.00,265.00,5,34
03/14/2000,265.00,265.25,265.00,265.00,2,36
03/15/2000,265.00,265.00,263.00,265.00,2,38
03/16/2000,266.00,266.00,266.00,266.00,0,38
03/17/2000,267.50,267.50,267.50,267.50,0,38
03/20/2000,267.50,267.50,267.50,267.50,0,38
03/21/2000,266.00,266.00,266.00,266.00,0,38
03/22/2000,268.00,268.00,268.00,268.00,0,38
03/23/2000,267.00,267.00,267.00,267.00,0,38
03/24/2000,267.00,267.75,267.00,267.75,0,38
