"Date","Open","High","Low","Close","Volume","OpenInt"
03/28/2000,274.75,275.00,271.50,271.50,3,3
03/29/2000,273.50,273.50,273.50,273.50,0,3
03/30/2000,275.00,276.50,274.00,276.50,63,60
03/31/2000,272.00,273.00,266.00,270.00,157,135
04/03/2000,266.00,269.00,266.00,267.50,18,152
04/04/2000,266.00,266.00,266.00,266.00,0,152
04/05/2000,265.00,266.50,265.00,266.50,2,154
04/06/2000,263.50,263.50,263.50,263.50,0,154
04/07/2000,265.00,265.00,265.00,265.00,0,154
04/10/2000,263.00,263.00,263.00,263.00,0,154
04/11/2000,263.00,263.25,261.50,261.50,19,139
04/12/2000,263.00,264.00,263.00,264.00,0,139
04/13/2000,264.75,266.50,264.75,266.50,15,139
04/14/2000,267.00,267.50,266.00,266.00,48,144
04/17/2000,264.00,264.00,264.00,264.00,0,144
04/18/2000,264.00,264.00,264.00,264.00,0,144
04/19/2000,267.00,267.00,267.00,267.00,0,144
04/20/2000,267.00,267.50,265.75,265.75,81,203
04/24/2000,266.25,266.25,266.25,266.25,3,203
04/25/2000,268.00,268.50,268.00,268.25,2,203
04/26/2000,265.50,265.50,265.50,265.50,0,203
04/27/2000,264.25,264.25,264.25,264.25,0,203
04/28/2000,263.75,263.75,263.00,263.00,1,203
05/01/2000,269.00,270.00,269.00,270.00,33,195
05/02/2000,270.00,271.00,270.00,270.00,231,395
05/03/2000,273.50,273.50,270.00,270.50,90,469
05/04/2000,270.00,270.00,269.00,269.25,1,454
05/05/2000,266.50,266.50,266.50,266.50,0,454
05/08/2000,265.00,265.50,264.00,264.00,203,425
05/09/2000,263.00,263.00,262.50,263.00,2,429
05/10/2000,267.00,267.00,267.00,267.00,2,430
05/11/2000,268.00,268.00,268.00,268.00,0,430
05/12/2000,268.00,268.00,268.00,268.00,8,427
05/15/2000,263.50,263.50,263.50,263.50,0,427
05/16/2000,262.00,262.50,261.50,261.50,6,427
05/17/2000,261.00,261.00,260.00,261.00,6,428
05/18/2000,264.00,264.00,264.00,264.00,0,428
05/19/2000,264.00,266.00,264.00,265.75,44,428
05/22/2000,266.25,266.25,266.25,266.25,120,425
05/23/2000,265.50,265.50,264.50,264.50,15,430
05/24/2000,264.00,264.00,262.00,262.00,5,432
05/25/2000,259.00,259.00,259.00,259.00,0,432
05/26/2000,262.00,262.50,262.00,262.25,10,439
05/30/2000,257.50,257.50,254.50,255.50,2,441
05/31/2000,256.50,256.50,256.50,256.50,0,441
06/01/2000,256.50,256.50,256.50,256.50,0,441
06/02/2000,260.50,260.50,260.50,260.50,0,441
06/05/2000,258.50,258.50,258.00,258.00,0,441
06/06/2000,260.00,260.00,260.00,260.00,0,441
06/07/2000,258.50,258.50,257.50,257.50,3,444
06/08/2000,258.00,258.50,257.00,257.50,177,486
06/09/2000,259.50,259.50,258.75,258.75,2,486
06/12/2000,254.50,254.50,251.50,251.50,114,600
06/13/2000,252.00,252.00,250.00,250.00,32,601
06/14/2000,246.50,247.50,245.75,246.50,41,637
06/15/2000,248.50,249.00,248.00,248.00,26,663
06/16/2000,248.50,248.50,248.50,248.50,1,663
06/19/2000,247.50,247.50,247.50,247.50,2,665
06/20/2000,244.50,246.50,244.50,246.00,19,663
06/21/2000,248.00,248.00,247.50,247.50,6,666
06/22/2000,249.00,249.00,247.50,247.50,40,686
06/23/2000,244.50,244.50,244.50,244.50,38,686
06/26/2000,241.00,244.00,241.00,242.50,283,899
06/27/2000,245.00,245.25,244.00,244.50,82,901
06/28/2000,242.00,242.00,241.50,241.75,4,901
06/29/2000,243.25,243.50,243.25,243.50,19,903
06/30/2000,239.50,239.75,236.00,236.00,99,969
07/03/2000,233.50,233.50,231.50,233.00,50,1017
07/05/2000,233.50,234.50,233.50,234.25,42,1057
07/06/2000,233.75,233.75,231.50,232.00,70,1062
07/07/2000,235.00,235.00,233.00,233.50,21,1083
