Time,Open,High,Low,Last,Change,Volume,"Open Int"
05/14/2008,1377,1381.5,1365,1371,-3.5,0,0
05/13/2008,1335,1374.5,1331,1374.5,39.5,902,440
05/12/2008,1358.25,1361.75,1335,1335,-14.5,1397,987
05/09/2008,1304,1353.25,1301,1349.5,51.25,1656,972
05/08/2008,1301.5,1307,1286.5,1298.25,1,1195,1565
05/07/2008,1268.25,1298.75,1265.25,1297.25,32.75,1488,2870
05/06/2008,1272,1321,1264.5,1264.5,-8.5,3864,4145
05/05/2008,1284.5,1298.75,1269.25,1273,-19.5,8743,5326
05/02/2008,1252,1300,1251,1292.5,33.75,6619,6806
05/01/2008,1305,1313,1226.25,1258.75,-43,9688,8850
04/30/2008,1276.25,1335.75,1268.5,1301.75,22.25,19869,10658
04/29/2008,1287,1294,1266.5,1279.5,-4,31248,15142
04/28/2008,1330.5,1345,1266,1283.5,-42.25,52005,23904
04/25/2008,1346,1360.75,1320,1325.75,-23,33311,38491
04/24/2008,1370,1379,1340,1348.75,-23.25,46727,62690
04/23/2008,1385.5,1395.25,1360,1372,-2.75,43312,67716
04/22/2008,1316,1384.5,1307,1374.75,59.25,39079,73144
04/21/2008,1362,1364,1291.5,1315.5,-46,41279,76514
04/18/2008,1352.5,1370.25,1315,1361.5,11,32390,79200
04/17/2008,1345,1367.25,1327,1350.5,5.75,45881,81705
04/16/2008,1379.5,1392,1333.5,1344.75,-35.25,85170,88142
04/15/2008,1374.5,1398,1369,1380,7.5,69358,98041
04/14/2008,1344.25,1376.25,1319.75,1372.5,40,89560,104281
04/11/2008,1354,1361,1327.5,1332.5,-23.5,88492,111954
04/10/2008,1317,1380.5,1314,1356,43,130343,123087
04/09/2008,1255,1321.5,1254.75,1313,61.5,105418,133359
04/08/2008,1245,1269,1245,1251.5,-3.5,90172,138653
04/07/2008,1275.75,1295,1245,1255,-22,84574,152260
04/04/2008,1260.5,1279,1254.5,1277,20,58681,156323
04/03/2008,1250.25,1263.5,1231.75,1257,14,74229,163666
04/02/2008,1222.25,1246.75,1187,1243,32,100041,168481
04/01/2008,1167,1229.75,1106.5,1211,13.75,152342,177409
03/31/2008,1280,1300,1197.25,1197.25,-70,48201,181895
03/28/2008,1322.25,1337.5,1258.25,1267.25,-60,66487,183925
03/27/2008,1345.5,1351.75,1325.5,1327.25,-24.75,64318,187885
03/26/2008,1357,1357,1325,1352,45,99729,193813
03/25/2008,1275.75,1307,1269.5,1307,50,33580,198100
03/24/2008,1210.75,1257,1210.75,1257,50,69857,201153
03/20/2008,1229.5,1236,1207,1207,-50,75337,198758
03/19/2008,1308,1315.5,1257,1257,-50,47701,207446
03/18/2008,1254.5,1318.75,1252.75,1307,4.25,118504,213110
03/17/2008,1352,1374.25,1302.75,1302.75,-50,31918,222077
03/14/2008,1403.75,1422.5,1352.75,1352.75,-50,66845,223963
03/13/2008,1393.25,1430.75,1387,1402.75,7.75,63542,227347
03/12/2008,1405,1419.5,1376,1395,-12.75,77580,228664
03/11/2008,1417.5,1440.25,1390,1407.75,1.25,92885,230610
03/10/2008,1370,1412.75,1358.75,1406.5,-2.25,102896,235422
03/07/2008,1460.75,1461,1408.75,1408.75,-50,41320,240700
03/06/2008,1514,1535,1458.5,1458.75,-49.75,104764,242685
03/05/2008,1512,1554.75,1479,1508.5,-2.25,113659,245044
03/04/2008,1561.25,1584.5,1509.5,1510.75,-48.75,124766,246855
03/03/2008,1534,1586.25,1534,1559.5,23,99728,253586
02/29/2008,1509.5,1539.25,1501,1536.5,24,88895,250693
02/28/2008,1473.25,1515.75,1470,1512.5,37.25,109753,247986
02/27/2008,1488.75,1493,1459,1475.25,-9,89082,245770
02/26/2008,1470,1493.75,1442.75,1484.25,15,94628,245086
02/25/2008,1443,1485.5,1437,1469.25,31,101341,238824
