Time,Open,High,Low,Last,Change,Volume,"Open Int"
07/12/2013,1595,1610,1563.25,1563.25,-38,600,0
07/11/2013,1593.75,1610.5,1580,1601.25,9.5,1680,530
07/10/2013,1617.75,1627.25,1585,1591.75,-21.5,2506,1377
07/09/2013,1609.75,1630,1607,1613.25,4,3023,2944
07/08/2013,1585.5,1616.25,1585,1609.25,21.25,1980,5101
07/05/2013,1584.75,1595,1584.75,1588,4.5,1140,6331
07/03/2013,1574,1593,1572.75,1583.5,10.5,2482,7014
07/02/2013,1570.75,1584.75,1565,1573,2.5,1612,8129
07/01/2013,1565.5,1604.25,1560,1570.5,6,4749,8902
06/28/2013,1547.5,1574.5,1538,1564.5,16,17119,10161
06/27/2013,1532.25,1550.75,1530.25,1548.5,14.25,39906,14960
06/26/2013,1524,1535,1516.5,1534.25,9,52563,30980
06/25/2013,1511.75,1527.75,1507,1525.25,13.25,52405,47527
06/24/2013,1489.75,1514,1485.5,1512,18.75,52587,64439
06/21/2013,1497,1505.75,1488.75,1493.25,-4.25,61612,82559
06/20/2013,1521.25,1522,1495.75,1497.5,-25.5,45803,121686
06/19/2013,1513,1527,1505.25,1523,12.25,58940,132336
06/18/2013,1511.75,1530,1510,1510.75,-1.75,67843,143954
06/17/2013,1508.25,1519.5,1490,1512.5,-4,50982,154427
06/14/2013,1510,1522,1506,1516.5,6.25,55355,161411
06/13/2013,1540,1543.5,1506.5,1510.25,-30.5,94100,173450
06/12/2013,1539.75,1558.75,1530.5,1540.75,0.25,110605,186978
06/11/2013,1515.5,1544,1514.75,1540.5,28.75,93870,199091
06/10/2013,1522.75,1527,1502.5,1511.75,-16.5,90119,211054
06/07/2013,1528,1542,1521.25,1528.25,1,80293,228146
06/06/2013,1532,1534.25,1519.25,1527.25,-4.75,76211,240100
06/05/2013,1528,1549,1523.25,1532,3.25,101120,250981
06/04/2013,1531.75,1533,1518,1528.75,-3.75,56812,258976
06/03/2013,1509.5,1540.75,1509,1532.5,22.5,84969,262721
05/31/2013,1494.25,1523,1494.25,1510,14.25,80189,266190
05/30/2013,1502,1507.5,1487,1495.75,-6,52524,267750
05/29/2013,1505,1519,1490,1501.75,-7.5,80708,270461
05/28/2013,1475,1528.5,1472.5,1509.25,33,105640,275953
05/24/2013,1493,1505.75,1471.25,1476.25,-23.25,119652,285997
05/23/2013,1492.5,1546.75,1487.5,1499.5,5.25,187905,291399
05/22/2013,1477,1494.75,1470.5,1494.25,16,115680,294318
05/21/2013,1460.5,1479.25,1456,1478.25,13.75,125501,297624
05/20/2013,1446.25,1466,1443.25,1464.5,16,107222,294969
05/17/2013,1427.5,1449.25,1424,1448.5,21,111419,297247
05/16/2013,1412.75,1431,1408.25,1427.5,14.75,88796,298921
05/15/2013,1414.75,1422.75,1402.25,1412.75,-2,79798,295696
05/14/2013,1418.75,1426,1405,1414.75,-4.5,75010,296459
05/13/2013,1394,1423,1393.5,1419.25,20.25,78870,295210
05/10/2013,1407,1419.5,1390,1399,-9.75,100251,295165
05/09/2013,1390.25,1410,1387,1408.75,18,81397,291478
05/08/2013,1382.25,1403,1379,1390.75,8.5,87943,287342
05/07/2013,1369,1384,1367.5,1382.25,13,66294,283330
05/06/2013,1382.75,1395,1366.25,1369.25,-18,67148,284932
05/03/2013,1372,1399.75,1372,1387.25,15,81739,290348
05/02/2013,1373,1383.25,1368,1372.25,-0.75,69725,288181
05/01/2013,1396,1398,1365.5,1373,-26,94972,288848
04/30/2013,1407.75,1423.75,1395.75,1399,-9.75,103847,293837
04/29/2013,1380,1410.75,1377.5,1408.75,27.75,118859,294142
04/26/2013,1371,1385.5,1366,1381,8.75,102431,279421
04/25/2013,1345.25,1373.75,1344,1372.25,27,98775,274241
04/24/2013,1356.75,1364.5,1341,1345.25,-13.25,107015,270655
04/23/2013,1364,1371.5,1353,1358.5,-5.75,122682,265544
04/22/2013,1377.5,1380.5,1358.5,1364.25,-18.25,91737,256239
04/19/2013,1390,1400.5,1380,1382.5,-7.5,72572,249061
04/18/2013,1377.75,1399.75,1375.25,1390,10,105695,243402
04/17/2013,1374.5,1389.25,1368,1380,4.75,87033,235648
04/16/2013,1355,1377.75,1350.5,1375.25,19.25,92420,229738
04/15/2013,1378.5,1380.25,1354.5,1356,-23.25,82337,219246
04/12/2013,1366.5,1383.75,1365.25,1379.25,11,83911,212129
04/11/2013,1367,1375.75,1355.25,1368.25,0.75,103279,204145
04/10/2013,1370,1382,1359.25,1367.5,-3.75,78918,196669
04/09/2013,1357,1372.5,1353.5,1371.25,13.25,91019,194248
04/08/2013,1342.5,1360.75,1337.75,1358,14.25,69404,191214
04/05/2013,1352.75,1353,1336.5,1343.75,-8,74571,186755
04/04/2013,1358.25,1361,1340.25,1351.75,-6,54740,172927
04/03/2013,1376,1376.75,1352.25,1357.75,-16.75,68006,167536
04/02/2013,1375,1386,1366.75,1374.5,2.25,53402,160421
04/01/2013,1384.5,1388.25,1366.75,1372.25,-13.25,47622,156208
03/28/2013,1431.5,1436.25,1376,1385.5,-45.5,97097,150913
03/27/2013,1425.25,1434,1421.25,1431,4.5,30496,152388
03/26/2013,1416.5,1427.75,1413.5,1426.5,9,30006,149110
03/25/2013,1417.5,1423.25,1408.5,1417.5,-0.5,28465,149882
03/22/2013,1423.25,1425,1408.75,1418,-7.5,32155,149831
03/21/2013,1400,1427.25,1399.25,1425.5,26.25,42002,147766
03/20/2013,1387.25,1401.25,1387,1399.25,11.25,35947,148364
03/19/2013,1394.5,1400.75,1386.25,1388,-6.5,52239,147989
03/18/2013,1408.25,1409.25,1388.25,1394.5,-16.25,56045,147492
03/15/2013,1418.5,1425.75,1407.25,1410.75,-5.25,43933,145028
03/14/2013,1425,1428.75,1409.75,1416,-9,41340,144975
03/13/2013,1445.5,1445.75,1419,1425,-20.75,51603,142330
03/12/2013,1454.75,1456.25,1439,1445.75,-9,35104,142025
03/11/2013,1451.25,1459.5,1443,1454.75,7.5,32505,141071
03/08/2013,1452.75,1463.5,1430.5,1447.25,-6.5,50953,139572
03/07/2013,1447,1455.5,1442.75,1453.75,5,24435,134623
03/06/2013,1447.75,1456.5,1437.25,1448.75,1,43279,135079
03/05/2013,1443,1460.5,1440.25,1447.75,4.5,42424,135179
03/04/2013,1424.25,1445.75,1417.5,1443.25,16,31551,136431
03/01/2013,1435.25,1440.75,1417.25,1427.25,-8,32089,133640
02/28/2013,1425.5,1449.75,1418.75,1435.25,9.25,55485,133701
02/27/2013,1422,1434.25,1411,1426,7.5,29162,130395
02/26/2013,1418.75,1430,1405.5,1418.5,-3.5,32920,126769
02/25/2013,1428.75,1439.75,1408,1422,-7,34826,125571
02/22/2013,1453,1483.5,1426.5,1429,-25.5,53712,122800
02/21/2013,1452,1460.75,1439.75,1454.5,-1.75,39113,124337
02/20/2013,1442.5,1463,1441.5,1456.25,10.75,30830,123487
02/19/2013,1414,1446.75,1411.5,1445.5,40.75,42091,122033
02/15/2013,1398.25,1408,1396.5,1404.75,5.5,22621,123032
02/14/2013,1405,1409,1386.5,1399.25,-5.5,20104,121350
02/13/2013,1402.75,1407.75,1384.5,1404.75,3.75,22401,120127
02/12/2013,1407.25,1414,1393.5,1401,-6,32535,118113
02/11/2013,1423,1423.5,1401,1407,-18.5,22394,116848
02/08/2013,1461.25,1468.75,1423.75,1425.5,-36.75,42366,115989
02/07/2013,1469.75,1473.75,1459,1462.25,-6.25,40782,113461
