Time,Open,High,Low,Last,Change,Volume,"Open Int"
11/12/2010,1335,1337.75,1260,1263,-67.25,829,0
11/11/2010,1311.75,1332.5,1309,1330.25,20.75,1540,1039
11/10/2010,1315.25,1319.5,1305,1309.5,-9.75,4055,1890
11/09/2010,1263.5,1333.75,1262,1319.25,54.75,5980,3339
11/08/2010,1273.75,1278.5,1263.75,1264.5,-9,3870,5382
11/05/2010,1264.75,1277,1261,1273.5,8.75,6964,6970
11/04/2010,1230.5,1268,1229,1264.75,37.25,6964,6990
11/03/2010,1225.25,1230,1212.5,1227.5,3.75,7493,9514
11/02/2010,1225.25,1232.5,1220.75,1223.75,-1.5,14956,11811
11/01/2010,1230.25,1236.5,1218.5,1225.25,-0.75,18885,15141
10/29/2010,1224.25,1227,1214.25,1226,1,33951,20521
10/28/2010,1222.75,1236.75,1218,1225,1.25,87273,29594
10/27/2010,1221.75,1229,1199,1223.75,4.75,98133,45157
10/26/2010,1217,1224,1208.5,1219,1.25,97376,64967
10/25/2010,1202.5,1223.5,1199,1217.75,18.25,123174,87242
10/22/2010,1203,1212.5,1198.75,1199.5,-2,109086,104203
10/21/2010,1212,1223.5,1201.5,1201.5,-10.5,118179,139748
10/20/2010,1178,1214,1173.75,1212,32,129209,147233
10/19/2010,1184.25,1195,1165.5,1180,-4,122594,160790
10/18/2010,1182,1188,1175,1184,-1,109140,169505
10/15/2010,1189,1204.25,1183.5,1185,-3.5,98889,179329
10/14/2010,1176.5,1194.5,1176,1188.5,12,115964,186132
10/13/2010,1177.5,1194.5,1172,1176.5,-2,153311,195353
10/12/2010,1154,1185.75,1154,1178.5,26,140947,209133
10/11/2010,1155,1188.75,1150.75,1152.5,17.5,205354,224493
10/08/2010,1064,1135,1062,1135,70,51463,242930
10/07/2010,1061.75,1074.5,1061,1065,3,106692,250564
10/06/2010,1070,1075.25,1061.5,1062,-9.75,68872,265081
10/05/2010,1053.75,1077.75,1049.75,1071.75,17.75,96028,270986
10/04/2010,1055,1061.5,1042,1054,-3,114014,280335
10/01/2010,1105.5,1106.5,1055,1057,-49.75,157685,288270
09/30/2010,1098.75,1109.75,1082.25,1106.75,7.75,105038,298604
09/29/2010,1108,1110.25,1083.5,1099,-11,104151,300679
09/28/2010,1127,1135.5,1105.5,1110,-18.5,81866,300827
09/27/2010,1126,1144,1122,1128.5,2.5,99884,298435
09/24/2010,1093,1128.25,1090,1126,32.5,114040,301415
09/23/2010,1091,1098.25,1079.5,1093.5,5,77455,302406
09/22/2010,1080,1092.75,1079.5,1088.5,8.5,68667,297721
09/21/2010,1083.75,1093.75,1079.25,1080,-4.5,81117,299556
09/20/2010,1069,1099.5,1068.25,1084.5,15.5,110019,297797
09/17/2010,1036.75,1072,1036.75,1069,32.75,108643,302912
09/16/2010,1043,1046.5,1033,1036.25,-6.25,53363,295286
09/15/2010,1035,1045,1034.25,1042.5,7,57340,297046
09/14/2010,1034.5,1042.25,1025,1035.5,1,70449,301171
09/13/2010,1030.75,1040.75,1022.75,1034.5,3.5,58815,303113
09/10/2010,1045,1047.5,1031,1031,-15,70997,306022
09/09/2010,1050,1053,1033.75,1046,-2.75,53623,307946
09/08/2010,1050.5,1057,1045,1048.75,-3.25,67715,305756
09/07/2010,1035,1053.5,1028.75,1052,17,76852,306918
09/03/2010,1010,1041.25,1009,1035,26,87624,302495
09/02/2010,1007.25,1010.25,1000.75,1009,3.5,56500,296670
09/01/2010,1009.25,1017.5,1004,1005.5,-4.5,64083,302817
08/31/2010,1019,1027,1006.75,1010,-12.5,73228,304142
08/30/2010,1030,1034,1020.5,1022.5,-3.5,53577,305991
08/27/2010,1015.5,1029.5,1014,1026,11.5,59400,305171
08/26/2010,1000.75,1016,1000.25,1014.5,15.5,57961,307835
08/25/2010,999.5,1005.75,993.5,999,0,50460,308522
08/24/2010,1005.5,1008.25,993.75,999,-6.5,59756,308667
08/23/2010,1004,1010.75,998.5,1005.5,1.5,51705,309301
08/20/2010,1013,1015,1000.5,1004,-8.25,57391,310170
08/19/2010,1031,1039.25,1006.75,1012.25,-18.5,84499,311277
