Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/14/2017,967.5,969,967.25,967.25,14.25,24,0
09/13/2017,949,953,944,953,8.75,18,35
09/12/2017,955.25,955.5,937.5,944.25,-10.5,52,36
09/11/2017,955,955.5,952,954.75,-1.75,51,59
09/08/2017,966.75,968,956.25,956.5,-6.75,152,105
09/07/2017,963,970,959.25,963.25,-1.25,330,258
09/06/2017,960.5,969.75,960,964.5,4,910,495
09/05/2017,945,965,945,960.5,18.5,1399,954
09/01/2017,937.25,943.25,935.5,942,5.75,1686,1732
08/31/2017,923.5,939.75,923.5,936.25,13.25,4217,2845
08/30/2017,929.75,934,921.75,923,-7.75,20326,4660
08/29/2017,934.5,937.25,929.5,930.75,-4.5,18217,12467
08/28/2017,936,944,932.5,935.25,-3.75,21286,20521
08/25/2017,939.5,941.75,937.25,939,-2.25,21628,26440
08/24/2017,934,942.75,932.25,941.25,6.25,21364,55751
08/23/2017,940.25,943.25,929,935,1.25,22119,58869
08/22/2017,931.25,938.5,927.75,933.75,1.25,17264,61036
08/21/2017,935.25,936,930.25,932.5,-5,14643,62626
08/18/2017,937.5,939,927.75,937.5,7.25,21323,62219
08/17/2017,924,931.75,922,930.25,8.5,19581,66849
08/16/2017,921.25,925.25,917.25,921.75,0,17676,67291
08/15/2017,932.75,934.25,920.25,921.75,-11,27865,66685
08/14/2017,931.25,934.25,925,932.75,-5.5,17141,66105
08/11/2017,934.5,939.5,930.25,938.25,4.25,22610,65061
08/10/2017,966,981,932,934,-32,40550,67662
08/09/2017,967,971.25,960.25,966,-1,21489,66478
08/08/2017,966,973.75,963.75,967,3,20452,65843
08/07/2017,957.75,966.5,955,964,11.75,22827,67181
08/04/2017,954,959.5,949.75,952.25,-1.75,29906,68241
08/03/2017,969,969.5,949,954,-16.75,24940,69671
08/02/2017,964.75,973.75,963.25,970.75,6.5,16620,71034
08/01/2017,989.25,992.75,962.25,964.25,-35.25,39176,70559
07/31/2017,996,1001.5,987.5,999.5,-6.5,22584,70365
07/28/2017,998,1013,995,1006,6,30758,71087
07/27/2017,996.75,1005.75,992.25,1000,6.25,33690,64602
