Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/14/2014,1389,1390,1376,1376,-14.75,181,0
03/13/2014,1382.25,1404.25,1377,1390.75,9,673,342
03/12/2014,1402,1402.5,1363.5,1381.75,-29.75,855,702
03/11/2014,1415.25,1430.25,1411.5,1411.5,-7.75,786,1008
03/10/2014,1451.25,1451.25,1417.75,1419.25,-38.25,2362,1505
03/07/2014,1436.5,1460,1435.25,1457.5,20,1384,3126
03/06/2014,1421.75,1438.25,1418.75,1437.5,17.5,1159,3807
03/05/2014,1421.5,1424,1407,1420,2,2695,4328
03/04/2014,1404,1422.25,1404,1418,10.75,4703,5713
03/03/2014,1418.5,1438.75,1401,1407.25,-7,5480,7707
02/28/2014,1395.25,1415,1384.75,1414.25,20.75,13053,9660
02/27/2014,1405.25,1452.25,1392,1393.5,-13.75,65635,13530
02/26/2014,1397,1408,1392.25,1407.25,8.25,76292,30656
02/25/2014,1384.25,1400,1377,1399,12.5,75676,51567
02/24/2014,1370.25,1389.75,1369.25,1386.5,15.75,75579,68066
02/21/2014,1358.5,1372.25,1351.5,1370.75,12.5,87981,82764
02/20/2014,1354,1361,1343.75,1358.25,4,89864,108351
02/19/2014,1360.5,1371.75,1351,1354.25,-6.75,91724,125845
02/18/2014,1337.25,1361.75,1335.5,1361,23.5,110545,137385
02/14/2014,1342.25,1356,1336.75,1337.5,-6.75,104800,156401
02/13/2014,1323,1347.5,1322.5,1344.25,21.25,146027,177645
02/12/2014,1335,1340,1322,1323,-11.75,120903,187228
02/11/2014,1323.25,1337.5,1312.5,1334.75,9.25,136598,206242
02/10/2014,1327,1340,1318.5,1325.5,-6,138644,220829
02/07/2014,1324,1332.5,1320,1331.5,5.75,86853,231811
02/06/2014,1315.25,1334.5,1314.75,1325.75,9.5,110834,239515
02/05/2014,1312,1321.25,1305,1316.25,3,112133,240386
02/04/2014,1292.75,1316,1291,1313.25,20.5,114579,241998
02/03/2014,1281.75,1299.75,1278.5,1292.75,10,91717,243893
01/31/2014,1275.5,1284,1271.5,1282.75,7.75,71001,245042
01/30/2014,1269,1286.5,1260,1275,5.75,127093,246345
01/29/2014,1284.75,1286,1266,1269.25,-16.25,100762,247297
01/28/2014,1287.25,1290,1277.5,1285.5,-2.25,58970,244628
01/27/2014,1286,1293,1279,1287.75,3,91707,245749
01/24/2014,1275.75,1287,1263.5,1284.75,7.75,110447,248212
01/23/2014,1279.75,1296.75,1275.25,1277,-2.5,107872,253070
01/22/2014,1279.75,1286,1272,1279.5,-1,101694,259918
01/21/2014,1313,1314,1280,1280.5,-36,120155,270448
01/17/2014,1312.75,1318.5,1305.5,1316.5,1.5,76571,279012
01/16/2014,1316.5,1330.5,1311,1315,-3,101482,277844
01/15/2014,1305.25,1321,1303.25,1318,11,96559,272238
01/14/2014,1293,1316.75,1288.5,1307,12.75,125170,275933
01/13/2014,1278.75,1296.75,1266.5,1294.25,15.75,111270,276413
01/10/2014,1273.5,1297,1271.5,1278.5,4.75,133083,273158
01/09/2014,1267.75,1278,1267.25,1273.75,4.5,68926,272389
01/08/2014,1275,1276,1266.5,1269.25,-6.75,77291,271080
01/07/2014,1277.5,1283,1266,1276,-0.75,82053,267345
01/06/2014,1274,1282.25,1269.25,1276.75,5.5,63985,268573
01/03/2014,1270,1278.5,1265,1271.25,1.25,83862,268864
01/02/2014,1292,1292.75,1262.5,1270,-22.5,104493,276461
12/31/2013,1307.5,1311,1289.25,1292.5,-16.25,67496,281046
12/30/2013,1306.5,1316,1299.5,1308.75,-5,82926,281868
12/27/2013,1305.25,1314.5,1304,1313.75,8.5,57120,278675
12/26/2013,1319,1319,1302.25,1305.25,-17.5,56516,278576
12/24/2013,1319.75,1327.25,1315.25,1322.75,3,28392,283226
12/23/2013,1335,1339.25,1319,1319.75,-11.25,65953,279973
12/20/2013,1317.5,1336.5,1313,1331,12,71912,273961
12/19/2013,1314.5,1320,1306,1319,5.25,101805,264917
12/18/2013,1332.75,1339,1313,1313.75,-21,92926,247190
12/17/2013,1323.75,1338.5,1316.25,1334.75,9.5,85384,236129
12/16/2013,1314,1330.5,1305.5,1325.25,11.5,66085,220296
12/13/2013,1310.75,1314.75,1299.25,1313.75,2.25,45706,210353
12/12/2013,1328,1331,1306,1311.5,-17,95273,206480
12/11/2013,1322.75,1330,1318.25,1328.5,6.5,66337,192915
12/10/2013,1325.75,1335,1314,1322,-4.75,96778,183159
12/09/2013,1308.5,1330,1308.5,1326.75,16.25,71485,168094
12/06/2013,1311.5,1311.5,1301.5,1310.5,-1.25,56026,153512
12/05/2013,1310.75,1315.25,1301,1311.75,-0.5,58925,143307
12/04/2013,1304.75,1317.5,1298.25,1312.25,7.75,58800,132907
12/03/2013,1305,1314,1297.5,1304.5,-1.5,62759,131379
12/02/2013,1317.25,1327,1303,1306,-11.75,43231,132106
11/29/2013,1313,1321,1309.75,1317.75,11.5,29777,128920
11/27/2013,1310.25,1322,1303.5,1306.25,-5.75,50816,125573
11/26/2013,1312.75,1314.75,1301,1312,-2.75,48643,122047
11/25/2013,1305,1319.5,1295.75,1314.75,8.75,46238,119996
11/22/2013,1279.5,1307.25,1278.25,1306,26.25,53814,115663
11/21/2013,1265,1280.75,1265,1279.75,15.5,34188,112782
11/20/2013,1264.75,1270.75,1260.5,1264.25,0,30029,107039
11/19/2013,1270.5,1279,1256.25,1264.25,-9,35327,107210
11/18/2013,1265,1275.5,1262,1273.25,7.5,19411,105116
11/15/2013,1296.25,1298.75,1263.5,1265.75,-31.75,30705,102911
11/14/2013,1296.75,1304,1288.25,1297.5,-0.75,23130,99683
11/13/2013,1295.75,1300.5,1291.25,1298.25,1.75,26023,96455
11/12/2013,1280,1302.5,1275.75,1296.5,14.75,37746,93999
11/11/2013,1277,1285,1268.75,1281.75,5,27836,91758
11/08/2013,1246,1278.25,1244.25,1276.75,28.75,37507,91512
11/07/2013,1240,1256.25,1236.25,1248,7.5,29755,91762
11/06/2013,1235.5,1246,1235,1240.5,4.25,15359,91896
11/05/2013,1240.5,1247.5,1233.25,1236.25,-4.75,18302,91816
11/04/2013,1238.25,1250,1236.5,1241,4,17929,94012
11/01/2013,1250.25,1256.5,1236,1237,-13.25,24463,93249
10/31/2013,1258.75,1269.5,1248.5,1250.25,-10.5,19847,91482
10/30/2013,1254.5,1265,1254.25,1260.75,6,15509,90916
10/29/2013,1248.75,1258,1248.25,1254.75,4,19403,89806
10/28/2013,1270,1271.5,1249.75,1250.75,-21.25,22320,89331
10/25/2013,1281.5,1284,1271,1272,-10,21394,89674
10/24/2013,1282.5,1288,1279.5,1282,-1.5,15894,87232
10/23/2013,1274.5,1290,1273,1283.5,5.5,22675,85959
10/22/2013,1279.25,1281,1271.75,1278,-3.75,16231,84699
10/21/2013,1271,1283.5,1270.5,1281.75,9,15773,83496
10/18/2013,1271.75,1280,1268,1272.75,-0.5,17278,80797
10/17/2013,1263.25,1276.5,1260,1273.25,10,24986,78521
10/16/2013,1254.5,1265,1253.5,1263.25,7.5,20694,76334
