Time,Open,High,Low,Last,Change,Volume,"Open Int"
05/14/2008,598,598,586.75,589.75,-7.75,0,0
05/13/2008,602,602,585,597.5,-6,5197,930
05/12/2008,616,618.75,603,603.5,-15,7839,3168
05/09/2008,618.25,627,613,618.5,-0.25,9011,5089
05/08/2008,602.5,621.75,602.25,618.75,17.25,12287,6487
05/07/2008,599.5,606,596,601.5,6.75,15268,9259
05/06/2008,586.5,610.5,583.75,594.75,12.75,23576,12488
05/05/2008,605,606.5,572,582,-20,39786,18343
05/02/2008,603.25,612.75,600,602,-3.5,33106,17713
05/01/2008,602,606.5,591.25,605.5,5.25,46310,27852
04/30/2008,592.5,603,591,600.25,9,62554,35411
04/29/2008,606,610.25,586.75,591.25,-8.75,129006,52049
04/28/2008,585.25,601,583,600,22.75,87752,86399
04/25/2008,576.25,593,566,577.25,1,83646,104533
04/24/2008,587.75,590.75,572.25,576.25,-11.5,115119,143948
04/23/2008,594.75,597,586,587.75,-6.5,42514,168499
04/22/2008,582.75,601.25,577.25,594.25,14,61316,178792
04/21/2008,597,597.5,569.5,580.25,-19.25,84710,187430
04/18/2008,603.25,606,590.5,599.5,-4,51173,204159
04/17/2008,603.5,609.5,598.5,603.5,0,72470,209641
04/16/2008,606,609,599.75,603.5,-2.5,87590,225117
04/15/2008,593.25,609.5,592.75,606,14.25,133875,232604
04/14/2008,587.5,594.75,579.25,591.75,7.5,129003,240367
04/11/2008,595.25,598,583,584.25,-10,142072,263062
04/10/2008,605,612.25,593,594.25,-10.75,156007,287717
04/09/2008,592.75,616,592,605,13.75,171693,304748
04/08/2008,588.25,594.25,586.5,591.25,1.25,122427,316185
04/07/2008,595.25,601,587,590,-8,135414,340429
04/04/2008,599.75,601.5,595.5,598,-2,81488,353444
04/03/2008,595.75,602.75,590.25,600,4.25,114646,364327
04/02/2008,584.25,599.25,582,595.75,11.75,122521,373005
04/01/2008,570.5,587.75,561.25,584,16.75,146412,378021
03/31/2008,561.25,588,557,567.25,6.75,169084,391385
03/28/2008,553.75,562.75,547.25,560.5,5,78064,418393
03/27/2008,550.25,557.5,546.5,555.5,3.25,66816,424205
03/26/2008,548,561,541.5,552.25,7.5,101068,430442
03/25/2008,526,544.75,524.75,544.75,20,67708,439431
03/24/2008,509.75,525.5,503.25,524.75,17.25,100968,448329
03/20/2008,525,526.5,507.25,507.5,-19.75,149989,457604
03/19/2008,547,548.75,527.25,527.25,-20,117481,479677
03/18/2008,533.25,549.5,528,547.25,8,90844,494655
03/17/2008,559,567.25,539.25,539.25,-20,67780,497699
03/14/2008,568,575,549.5,559.25,-10.25,120026,503602
03/13/2008,566.75,579.5,563,569.5,2.25,92449,515366
03/12/2008,570.5,572.75,561,567.25,-5.25,92554,518393
03/11/2008,566.25,579.5,558,572.5,6.75,136471,522301
03/10/2008,542,566.5,527.25,565.75,18.5,154895,534006
03/07/2008,565.75,566.5,547.25,547.25,-20,84988,540554
03/06/2008,569.5,574,557.25,567.25,0.25,119411,548025
03/05/2008,555.75,574.25,551.25,567,12.5,161526,554625
03/04/2008,566.25,572.25,546.5,554.5,-12,160255,558166
03/03/2008,556,573.75,555,566.5,10,112789,566534
02/29/2008,554,559.75,552,556.5,0.25,126675,564018
02/28/2008,537.5,557.25,533.75,556.25,18.25,172153,565683
02/27/2008,543.25,546,531.25,538,-6,120534,554264
02/26/2008,546.5,552.75,527,544,-3,146777,540845
02/25/2008,535,555,530.5,547,12,142342,528655
02/22/2008,537,538,531.75,535,-2.5,68577,510640
02/21/2008,535.5,541.5,529.25,537.5,1.5,109717,499419
02/20/2008,532.5,536.5,526,536,3.5,105657,472709
02/19/2008,526.75,536.75,526.25,532.5,5.5,92152,439882
02/15/2008,522.75,529,522,527,4.25,68997,406930
02/14/2008,509,524.75,509,522.75,13,58504,397165
02/13/2008,509,511,505,509.75,-1.25,60130,390804
02/12/2008,515.75,518.75,507.25,511,-5.75,83725,370287
02/11/2008,520.75,524.5,503.25,516.75,-4.25,78930,340635
02/08/2008,513.5,529.5,513.5,521,8.75,123655,319327
02/07/2008,513,516.75,503.5,512.25,-2,105506,309228
02/06/2008,521.25,541,512.5,514.25,-7.5,82103,272750
02/05/2008,522,524,517.25,521.75,-1,57848,261694
02/04/2008,513.25,523,512.75,522.75,9.5,37715,250513
02/01/2008,514,521.5,511.25,513.25,0,60184,246199
01/31/2008,510,517,504,513.25,3,40269,226360
01/30/2008,512.75,513.75,506,510.25,-2.5,34182,214884
01/29/2008,514.5,519,508.75,512.75,-1.5,26974,209446
01/28/2008,508.5,515.5,502.25,514.25,3.5,30649,205482
01/25/2008,502.25,516,502.25,510.75,9.5,38964,202945
01/24/2008,482.25,501.25,482.25,501.25,20,39620,199051
01/23/2008,499.75,505.5,481.25,481.25,-20,48601,197781
01/22/2008,504,510.25,490.5,501.25,-9.25,53822,193911
01/18/2008,513.5,514.75,507,510.5,-4.25,25493,184680
01/17/2008,514,525.75,512.5,514.75,0,27966,179688
01/16/2008,520,521.5,508.5,514.75,-6.75,41451,178789
01/15/2008,521.75,531,517,521.5,-2.75,40645,174556
01/14/2008,515,526.25,514.75,524.25,18,29838,167379
01/11/2008,486,506.25,485.5,506.25,20,13066,160304
01/10/2008,488.75,489.75,482.75,486.25,-2.75,24950,159380
01/09/2008,489,493.25,487,489,-1,25096,158629
01/08/2008,477,491.25,476.75,490,12.5,21798,154775
01/07/2008,476.75,480,473.5,477.5,-0.5,15234,150521
01/04/2008,476,480,470.25,478,1.25,19665,148678
01/03/2008,473.25,479.5,472,476.75,3.25,16409,146777
01/02/2008,466.75,480.5,466.75,473.5,6.75,17801,144209
12/31/2007,462.5,467.75,459,466.75,3.5,8391,139887
12/28/2007,464.25,468.25,463,463.25,-2.75,14258,137547
12/27/2007,462,466,461.5,466,3.25,11290,132902
12/26/2007,459,465.75,457.5,462.75,8,9778,130448
12/24/2007,451.75,455.25,451,454.75,1,3190,128644
12/21/2007,447.5,458.25,447.25,453.75,5.75,16188,128247
12/20/2007,444.75,448.75,442.5,448,2.75,14972,126523
12/19/2007,441.75,447.5,441.25,445.25,2.5,18659,124485
12/18/2007,449,449.25,442,442.75,-7,16641,122796
12/17/2007,448.25,453.75,442.75,449.75,0.5,16165,120920
12/14/2007,444.75,450.5,444,449.25,3.25,18676,119694
12/13/2007,442.5,449.75,439.5,446,1.75,26641,119841
12/12/2007,431.75,444.25,430,444.25,9.75,21443,113171
12/11/2007,427,435.5,426.25,434.5,6.5,34537,110913
12/10/2007,426.75,430,425,428,0.25,18890,101088
12/07/2007,422.25,428,421.75,427.75,5.25,20750,100169
12/06/2007,421,423.5,419,422.5,0.25,15324,97037
12/05/2007,420.75,423.75,419,422.25,0.5,16742,96473
12/04/2007,413.75,424.5,413.75,421.75,7.75,25033,95857
12/03/2007,412,420.25,410.5,414,1,14050,92806
11/30/2007,411.25,415.5,406,413,1.5,6110,91322
11/29/2007,414,417.5,410.5,411.5,-3.5,5799,90423
11/28/2007,410.75,415.5,407.5,415,4.25,8575,89196
11/27/2007,411.25,413.25,409,410.75,-2.5,9634,88695
11/26/2007,415.75,421,409.5,413.25,-3,6234,85847
11/23/2007,409.5,416.75,408.5,416.25,7.5,4209,84401
11/21/2007,407.75,409.75,404.75,408.75,0,2523,83528
11/20/2007,404.5,413,401,408.75,4,10358,82576
11/19/2007,406,411.75,403.25,404.75,-1.5,3537,78851
11/16/2007,401.5,408,401.5,406.25,4.5,7230,77454
11/15/2007,409,410,401.5,401.75,-7.75,9128,76039
11/14/2007,401.75,412,401,409.5,7.25,4041,72163
11/13/2007,405.25,409,401.75,402.25,-4,5219,70623
11/12/2007,411.75,412.25,405,406.25,-7.5,4526,69878
11/09/2007,415.25,416.25,407,413.75,-2.5,5577,68069
11/08/2007,411,417,409.25,416.25,4.5,7093,66427
11/07/2007,412,419,409.5,411.75,-1.25,5897,64213
11/06/2007,402,414.5,401.75,413,10.25,6480,63116
11/05/2007,401,405,399.25,402.75,-1.25,2537,61100
11/02/2007,395,407.25,395,404,8.25,3893,60880
11/01/2007,401,404.5,393,395.75,-5.5,4434,60410
10/31/2007,396.25,406.5,395,401.25,4.5,2744,59212
10/30/2007,402.25,402.5,396,396.75,-6,4026,58520
10/29/2007,395,405.5,395,402.75,3.75,4419,58175
10/26/2007,392,400.75,392,399,6.5,7340,57133
10/25/2007,383.25,394.5,383.25,392.5,9,5725,56959
10/24/2007,387.5,389.5,383,383.5,-5,2560,55839
10/23/2007,391.75,395,387,388.5,-3.25,4967,55725
10/22/2007,396,396,385.75,391.75,-5.25,2743,54391
10/19/2007,392.25,397.25,390.75,397,3.25,3494,53800
10/18/2007,385,394,385,393.75,8.75,2787,53064
10/17/2007,387,388.25,383,385,-2.5,5511,52787
10/16/2007,388.25,388.75,382.25,387.5,-1.25,4569,50351
10/15/2007,377.75,389,377.75,388.75,10.5,3412,49376
10/12/2007,370,384,368,378.25,7.5,2827,49282
10/11/2007,374,376,368.5,370.75,-3.5,2598,49289
10/10/2007,370,375,370,374.25,5,2964,48915
10/09/2007,366.5,375,365.5,369.25,2.25,1714,48675
10/08/2007,369,369,362.5,367,-2.5,2513,48326
10/05/2007,369.5,371,367,369.5,-0.25,3334,47284
10/04/2007,371.5,376.5,368.5,369.75,-1.75,3760,46927
10/03/2007,373,378.5,369.5,371.5,-3.5,7432,46206
10/02/2007,394.25,394.5,375,375,-20,6710,45019
10/01/2007,399.25,402,394.5,395,-4.25,3786,42656
09/28/2007,411,412,396,399.25,-12,5837,42185
09/27/2007,399.5,413.5,399.5,411.25,11.75,4219,41639
09/26/2007,395.5,400,393.5,399.5,3.25,4267,41794
09/25/2007,397,399.5,395.5,396.25,-2.25,3181,42290
09/24/2007,399.5,404,395.5,398.5,-2.75,3366,42194
09/21/2007,392.25,401.25,392.25,401.25,6.75,3288,42078
09/20/2007,384.5,400.5,384.5,394.5,10,5030,42183
09/19/2007,379,385,374.5,384.5,5.5,2672,41779
09/18/2007,378,381,372,379,-0.75,3712,41863
09/17/2007,376,381,376,379.75,3.5,3296,41170
09/14/2007,374,380.5,372.5,376.25,2.5,1688,40573
09/13/2007,381,385,371,373.75,-8.75,6158,40256
09/12/2007,367.5,384.25,365.25,382.5,14.5,3866,38699
09/11/2007,372.75,373,365.5,368,-5,6791,38714
09/10/2007,377.75,379,369.5,373,-1,1709,36557
09/07/2007,365.5,374.75,362.75,374,8,3302,36116
