Time,Open,High,Low,Last,Change,Volume,"Open Int"
07/14/2009,369,369,348.75,350,-9,0,0
07/13/2009,348.5,359,339,359,13.5,1390,400
07/10/2009,343.5,347.75,337,345.5,2,1121,1158
07/09/2009,341.25,345.5,338.75,343.5,4.25,1491,1849
07/08/2009,336.75,345.5,335.25,339.25,3.75,2466,2548
07/07/2009,346,358.75,335,335.5,-7.75,8966,3810
07/06/2009,344.25,346.75,339,343.25,-2.5,16979,8261
07/02/2009,350.75,352.5,342,345.75,-6,14566,15931
07/01/2009,346,354.5,343,351.75,4,32074,22621
06/30/2009,377.25,381.75,337.75,347.75,-29.25,54514,34432
06/29/2009,383,384.5,375.75,377,-7.25,94883,43694
06/26/2009,382,386.75,379.75,384.25,1.75,90795,76954
06/25/2009,386.75,389,381,382.5,-4,95144,113250
06/24/2009,387.75,391,381,386.5,-2.5,91222,128068
06/23/2009,387,389.75,380.5,389,3.75,91428,144382
06/22/2009,396,399,380,385.25,-14,129737,160995
06/19/2009,403,407.5,398,399.25,-4,93048,175767
06/18/2009,408,408.75,401.75,403.25,-4.5,75335,182882
06/17/2009,404.5,408.75,397.75,407.75,3.75,105737,192106
06/16/2009,406.75,411,403,404,-2,118283,220992
06/15/2009,422.5,424.75,405.5,406,-19.5,136456,235131
06/12/2009,439.5,442.75,420.75,425.5,-15.5,146802,254854
06/11/2009,437.25,447.5,436,441,5.25,144658,258233
06/10/2009,442.75,449.75,434.75,435.75,-8.25,154056,278548
06/09/2009,435.5,445.75,434.5,444,9,145124,289659
06/08/2009,443,446.75,433.25,435,-9,132762,313871
06/05/2009,447.5,448.5,440,444,-4.5,96614,336605
06/04/2009,433.75,449,430,448.5,16,111775,346555
06/03/2009,448.5,450,430.25,432.5,-17,154837,350358
06/02/2009,443.25,450,440.5,449.5,3.75,100667,355779
06/01/2009,434.25,445.75,434.25,445.75,9.5,122160,357656
05/29/2009,428.25,437,427,436.25,7.5,105255,353335
05/28/2009,425,434.75,422.5,428.75,2.75,167229,348846
05/27/2009,428,432.25,424.25,426,-1.5,118637,364612
05/26/2009,426.25,433.75,421.75,427.5,-2.75,135844,363896
05/22/2009,424,434,423.5,430.25,6.25,103102,361204
05/21/2009,425.5,429,417.25,424,-2,79881,364761
05/20/2009,425,434.75,423,426,0.25,105441,366387
05/19/2009,421.25,429,420.75,425.75,4.25,102845,360770
05/18/2009,413.25,426,406.25,421.5,4.25,131371,362229
05/15/2009,427.25,431,416,417.25,-11,102586,362913
05/14/2009,425,429.25,419.75,428.25,1.75,78977,365081
05/13/2009,427.5,434,421.25,426.5,-1,155759,365883
05/12/2009,421.25,431.75,420,427.5,6.25,191452,368279
05/11/2009,420,421.75,413,421.25,0.25,73770,354334
05/08/2009,410.75,421.25,410.25,421,9,102392,353750
05/07/2009,407,420,406.25,412,4.5,162683,347847
05/06/2009,404,409.5,402.5,407.5,2.25,84172,351044
05/05/2009,405.75,409.75,396.5,405.25,-0.25,110511,352596
05/04/2009,407.75,413.75,400.5,405.5,-8.25,109022,353622
05/01/2009,401.5,415.75,401.25,413.75,10.25,131883,350048
04/30/2009,399,408.5,396,403.5,2.25,146708,343181
04/29/2009,384,402.5,383.5,401.25,17.75,151566,348110
04/28/2009,378.75,386,376.75,383.5,2.75,100815,338507
04/27/2009,383.5,384,370,380.75,-5,110200,334500
04/24/2009,389.5,395,383,385.75,-4.25,103151,331910
04/23/2009,382,390.75,378.25,390,7.5,94511,323136
04/22/2009,383.5,387.25,378.75,382.5,-0.5,84814,316592
04/21/2009,379.5,387.75,377.75,383,4.25,88418,308127
04/20/2009,383.25,385.5,370,378.75,-7,91740,304923
04/17/2009,395.25,397.25,385.25,385.75,-9.5,54258,300818
04/16/2009,394.5,398.5,390,395.25,1.25,41562,295496
04/15/2009,402.75,404,393.25,394,-9.5,53682,291453
04/14/2009,397,408.5,394.75,403.5,6.25,99874,286760
04/13/2009,400,400.25,392.5,397.25,-2.5,36868,274133
04/09/2009,406.25,414.75,399,399.75,-7,90667,267641
04/08/2009,406,412.5,400,406.75,0.25,73950,257797
04/07/2009,414,415,405.75,406.5,-9.25,50867,250000
04/06/2009,414,417.25,410,415.75,1,18831,242306
04/03/2009,411,415,407.75,414.75,2,29310,240928
04/02/2009,405.75,417.5,404.5,412.75,6.5,61563,241951
04/01/2009,411.5,412,402.75,406.25,-8.5,63638,233045
03/31/2009,396,416,391.5,414.75,18,55592,226110
03/30/2009,397.5,399.75,387.5,396.75,-0.75,22606,221185
03/27/2009,400.5,401,395.5,397.5,-3.75,13575,216846
03/26/2009,396,402.5,396,401.25,5,15782,215266
03/25/2009,403.75,404.5,395,396.25,-8,22713,213313
03/24/2009,406,408.5,402.25,404.25,-1.75,19012,214351
03/23/2009,406,414,403.5,406,-1,41120,213424
03/20/2009,405.5,408.5,404,407,0,14624,203756
03/19/2009,405.5,413,404,407,8.5,39357,201154
03/18/2009,400,401.5,395,398.5,-2.25,17111,195634
03/17/2009,399.5,405,398.25,400.75,-1,21933,193702
03/16/2009,394.5,407.25,391.25,401.75,3.5,34928,191695
03/13/2009,393,399.75,392.75,398.25,2.75,34763,187482
03/12/2009,374,396.75,372.75,395.5,21,72252,183784
03/11/2009,384.25,390.75,372,374.5,-11,18004,184856
03/10/2009,374.25,393.5,374,385.5,10.25,48414,184564
03/09/2009,373,379.5,372.75,375.25,4.25,15092,183544
