Time,Open,High,Low,Last,Change,Volume,"Open Int"
09/14/2010,470,481.5,466.5,478,8.75,2642,0
09/13/2010,463.25,471.75,462.5,469.25,5.25,7972,1913
09/10/2010,456,465.5,448.25,464,7.75,9982,4407
09/09/2010,447.75,456.25,445,456.25,8.75,10735,6101
09/08/2010,450.75,453,447,447.5,-4,12495,7239
09/07/2010,449.75,459,443.25,451.5,1.75,16446,9375
09/03/2010,432.5,452,430.75,449.75,16.75,22227,12211
09/02/2010,432.25,433.25,428.5,433,0.75,22155,15612
09/01/2010,424.75,432.75,423.25,432.25,7.75,23058,19553
08/31/2010,424.75,429.5,416.25,424.5,-1,52358,25838
08/30/2010,423.25,429.25,422.75,425.5,4.5,104483,35844
08/27/2010,416,425,416,421,4.5,79140,62472
08/26/2010,405,419.75,405,416.5,11.75,78744,114859
08/25/2010,404.75,408.75,400.25,404.75,-0.5,48914,121562
08/24/2010,416,416,399.75,405.25,-12,90835,127790
08/23/2010,420,422.25,415,417.25,-4,57138,146014
08/20/2010,414,422,409,421.25,7,57238,157994
08/19/2010,417.5,422.75,411.25,414.25,-4.25,62710,167129
08/18/2010,414,419.75,409,418.5,3.75,72344,177510
08/17/2010,407,416.25,406.25,414.75,7.5,87596,181221
08/16/2010,409,417.5,405.75,407.25,-4.5,51487,188715
08/13/2010,406,413.75,406,411.75,5.5,59859,193060
08/12/2010,394.75,414,394.75,406.25,10.75,135452,208926
08/11/2010,393.5,400.5,390.5,395.5,2,115740,233263
08/10/2010,402.5,402.75,392.75,393.5,-9.5,92894,263044
08/09/2010,402.75,411,401,403,-2,97009,293716
08/06/2010,401.25,408.25,392,405,1.5,99928,320896
08/05/2010,398.75,425,395.5,403.5,3.25,136368,350613
08/04/2010,388.75,402,387.5,400.25,10.75,69440,353148
08/03/2010,390,394.5,385.25,389.5,-1,58900,353203
08/02/2010,391.5,404.25,389.25,390.5,-2.25,96441,361612
07/30/2010,378.5,393,378.25,392.75,13.5,91621,369602
07/29/2010,376,385.5,375.5,379.25,3,76118,370513
07/28/2010,362.75,379.5,362.25,376.25,13.5,75851,376395
07/27/2010,363.5,369.5,362,362.75,-1.25,48460,381417
07/26/2010,369,371.75,361.75,364,-7.25,75192,390507
07/23/2010,375.25,379.5,369.75,371.25,-5.25,58696,394563
07/22/2010,379,387,374,376.5,-3.25,68229,401677
07/21/2010,374,381.5,373.25,379.75,5.75,47803,398630
07/20/2010,379.75,380.25,373.25,374,-7.5,64362,398501
07/19/2010,386.25,391.25,376.75,381.5,-13.25,72718,398630
07/16/2010,391.25,395.75,387.5,394.75,2.25,69731,401677
07/15/2010,383.5,397.75,383,392.5,8.25,87390,400595
07/14/2010,374,385,374,384.25,9,70640,390006
07/13/2010,377.75,383.25,374.25,375.25,-4.5,76451,386980
07/12/2010,383,386,378.75,379.75,-3.75,54029,385674
07/09/2010,383.5,386.5,381,383.5,-2,71392,388119
07/08/2010,377.5,386.5,376.75,385.5,7.25,98400,388733
07/07/2010,368,379,367.5,378.25,10.25,68136,388131
07/06/2010,370,380,367.5,368,-4.5,93664,384321
07/02/2010,372,375,370,372.5,-0.75,71769,384545
07/01/2010,362.75,375.25,359.75,373.25,10.5,93230,383217
06/30/2010,333.25,363.25,333.25,362.75,29.5,164649,383204
06/29/2010,342.25,343,332.75,333.25,-9,121245,392832
06/28/2010,348.25,348.5,340.75,342.25,-7.25,94329,373711
06/25/2010,353.5,355,348.5,349.5,-4.25,64732,363987
06/24/2010,355.5,357.5,351,353.75,-1.75,74987,357422
06/23/2010,361,361.25,354.75,355.5,-5.5,57545,352790
06/22/2010,364,365.75,357.5,361,-3.25,48210,347798
06/21/2010,372,376.5,360.25,364.25,-5.75,65562,344191
06/18/2010,366.5,373.5,364,370,3,61178,341011
06/17/2010,365.5,369,363.5,367,1.25,54822,325596
06/16/2010,363,370,362.25,365.75,2.75,54422,311236
06/15/2010,361.25,364,359.75,363,0,51534,301971
06/14/2010,358.25,363.25,357.75,363,4,49579,297945
06/11/2010,352.5,359,352.25,359,6.5,61332,295021
06/10/2010,346.75,356.5,344.75,352.5,5.5,82096,281131
06/09/2010,346,349.75,345,347,1,84105,263633
06/08/2010,345,348.5,344,346,1,101925,242575
06/07/2010,349.75,350,344.5,345,-4.25,69798,229797
06/04/2010,359.75,360.5,349,349.25,-10.25,46070,215375
06/03/2010,359,361.25,354.5,359.5,0.75,48606,211858
06/02/2010,364,367.75,357.75,358.75,-5.25,38141,204829
06/01/2010,368.75,371,363,364,-5,41990,200780
05/28/2010,381.75,382.75,368,369,-14.25,43606,198422
05/27/2010,378.25,383.25,378,383.25,2.25,28295,189051
05/26/2010,375.5,381.25,375.25,381,7.75,27022,183988
05/25/2010,378,379,371,373.25,-6.75,24186,175798
05/24/2010,376,381,376,380,3.25,20601,173056
05/21/2010,369.25,380.25,366.75,376.75,7.25,27945,170149
05/20/2010,368.5,370.75,362.75,369.5,1.5,24409,163688
05/19/2010,368.25,371.5,362,368,-0.25,15508,162686
05/18/2010,366,371,365.5,368.25,4.25,18717,162347
05/17/2010,371.5,372.25,363.5,364,-6.25,17330,161218
05/14/2010,379.5,381,369.25,370.25,-9.5,18760,159210
05/13/2010,383.5,386.75,378.75,379.75,-4.5,23075,158615
05/12/2010,383.5,391,380.75,384.25,0.25,35332,158626
05/11/2010,377.25,384.25,372.75,384,6.25,23965,163030
05/10/2010,378.25,384,376.5,377.75,-0.75,21116,163589
05/07/2010,375.5,381.25,373.5,378.5,0.75,26419,163249
05/06/2010,380,386.25,375.25,377.75,-3,48603,163288
05/05/2010,378,380.75,370.75,380.75,3,25806,163582
05/04/2010,379.25,380.5,371.5,377.75,-2.5,20309,161577
05/03/2010,382.5,386.5,377.5,380.25,-3.25,14185,161186
04/30/2010,375.5,384,374.5,383.5,7.25,22203,160135
04/29/2010,370.25,383.5,370.25,376.25,5.25,38166,156122
04/28/2010,361.75,374,361.25,371,9.5,51913,153560
04/27/2010,367.25,368.25,359.25,361.5,-6.5,33816,150527
04/26/2010,369.5,375,367.5,368,-1.5,25647,149375
04/23/2010,378,379.5,368.25,369.5,-10.25,31424,147134
04/22/2010,377.75,380.5,374,379.75,1.75,41484,148152
04/21/2010,374,381.5,374,378,3,28385,146239
04/20/2010,368,375.5,368,375,7.75,23674,142353
04/19/2010,383,383,367,367.25,-16.75,14757,139675
04/16/2010,383,384.75,379.25,384,-0.25,22219,139726
04/15/2010,378.5,384.25,376.75,384.25,5.5,23333,137508
04/14/2010,373,383.5,372.5,378.75,5.25,31696,131168
04/13/2010,369.25,374,366.5,373.5,3.5,33836,122988
04/12/2010,371,372.5,367.25,370,2.25,24204,115661
04/09/2010,370,373.5,365.75,367.75,-2.25,21117,106280
04/08/2010,375.75,376.5,367.5,370,-7.75,20194,101225
04/07/2010,368.25,379.5,365.75,377.75,9.25,30300,96890
04/06/2010,367.75,371.25,366.5,368.5,0.75,10301,89492
04/05/2010,366,368.75,365.5,367.75,1.75,16346,86304
04/01/2010,366.5,369.5,365,366,0,8832,82685
03/31/2010,374.5,374.5,365.25,366,-8.75,17596,82016
03/30/2010,377,378.75,372.25,374.75,-2.5,16512,79962
03/29/2010,375.5,379.5,375,377.25,1,12927,76658
03/26/2010,375.25,378,375,376.25,1.25,5347,74701
03/25/2010,384.75,385.25,373.75,375,-10,10152,74106
03/24/2010,383.25,385,379,385,2.25,4979,73024
03/23/2010,390,391,382.5,382.75,-7.25,6207,72944
03/22/2010,394.5,394.75,390,390,-4,7812,73338
03/19/2010,395,396,391.5,394,-2.25,6137,73266
03/18/2010,393.75,396.25,389.75,396.25,1.5,12905,74027
03/17/2010,387.5,395,386,394.75,7.5,13679,70418
03/16/2010,384,389,383.5,387.25,3.5,9214,69954
03/15/2010,385,385.75,382.25,383.75,-0.5,8988,69243
03/12/2010,386,387.25,382.25,384.25,-1.25,6337,67459
03/11/2010,387.25,388,381.75,385.5,0,10680,66427
03/10/2010,388.75,390,382.75,385.5,-3.25,15125,65796
03/09/2010,394.25,394.75,387.75,388.75,-6.25,15135,64461
03/08/2010,397.25,397.75,392,395,0,14527,64225
03/05/2010,401.5,406,394.5,395,-6.5,13414,62164
03/04/2010,405,405,399,401.5,-4.25,10946,60673
03/03/2010,399.75,407.5,399.75,405.75,5.75,9946,60404
03/02/2010,400,402,394.25,400,0.25,9015,59218
03/01/2010,405,409,398.25,399.75,-6.25,7765,58769
02/26/2010,400,408,400,406,5.75,3403,57792
02/25/2010,402,403,397.5,400.25,-3.25,4247,57592
02/24/2010,396.25,403.5,396.25,403.5,7,3052,57566
02/23/2010,398.5,401.75,396.25,396.5,-4.75,5526,57739
02/22/2010,393.5,405,392.25,401.25,10.5,7681,57838
02/19/2010,386.5,390.75,383.75,390.75,2.5,3822,57035
02/18/2010,390,390.75,385.75,388.25,-1.75,5038,55122
02/17/2010,396,397.25,390,390,-6.75,3027,54662
02/16/2010,391.25,398,391.25,396.75,5.5,2779,54222
02/12/2010,392.25,393,387.5,391.25,-1.25,3696,53877
02/11/2010,390.25,393,388.25,392.5,2.25,3033,53569
02/10/2010,387,392.75,384.25,390.25,3,6710,53207
02/09/2010,384.5,392,383.5,387.25,2.75,8674,52118
02/08/2010,382.5,389.25,382.5,384.5,4.25,8340,50378
02/05/2010,382.75,386,376.25,380.25,-2.5,3591,50798
02/04/2010,384.5,386.25,378.5,382.75,0,8435,50681
02/03/2010,393.5,396.75,382.25,382.75,-11.25,4673,51323
02/02/2010,387.75,396.25,387.75,394,6.5,5021,50363
02/01/2010,384,388.25,383.25,387.5,3.25,3304,50067
01/29/2010,389,390.25,383,384.25,-4.25,3955,49393
01/28/2010,385.5,390,385,388.5,3.25,3920,48486
01/27/2010,389.5,391,385.25,385.25,-4.25,3712,48311
01/26/2010,395,395.25,388,389.5,-5,2600,48398
01/25/2010,394.25,395.5,392.25,394.5,2.75,2748,48237
01/22/2010,399,399,391.25,391.75,-7.25,5180,47471
01/21/2010,396.5,399,392.5,399,3.25,3510,46727
01/20/2010,397,397,390.5,395.75,-1.25,4201,46757
01/19/2010,398.75,402.75,395.5,397,-2,4610,45724
01/15/2010,406.75,407,397,399,-9.25,5492,44875
01/14/2010,409.5,409.5,405,408.25,-3.75,4064,44885
01/13/2010,409,412.25,396,412,-3,9518,44602
01/12/2010,441,441,415,415,-30,5233,42430
01/11/2010,444.5,446.5,440.75,445,-0.75,3976,41883
01/08/2010,440,446,438,445.75,5.75,3449,40930
01/07/2010,444,445.5,438.75,440,-4.75,4310,39984
01/06/2010,440,445,438.75,444.75,3,5749,39019
01/05/2010,440,442,438.25,441.75,0.75,1750,38413
01/04/2010,437.75,447,437,441,3.5,5493,37986
12/31/2009,436.75,440,435.75,437.5,0.25,3493,36041
12/30/2009,439,439,432,437.25,-2.5,1731,34780
12/29/2009,439,441,437.25,439.75,-0.25,1783,33982
12/28/2009,434,443,434,440,6,1241,33249
12/24/2009,429.25,434,429,434,3,422,32979
12/23/2009,425.5,431,425.5,431,6,759,32917
12/22/2009,426,427.5,420,425,-0.5,778,32589
12/21/2009,424,431.25,421.75,425.5,1.5,1178,32356
12/18/2009,422.75,425,418.25,424,1.25,2557,32116
12/17/2009,435,435,420,422.75,-12.75,1070,31164
12/16/2009,431,438,428.75,435.5,3.25,1162,30927
12/15/2009,432.75,435,431,432.25,-1.75,1484,30793
12/14/2009,430.5,435,427,434,2.75,1458,30413
12/11/2009,420,432,418.5,431.25,10.75,1939,30146
12/10/2009,411.75,422,409.75,420.5,8.75,3039,29807
12/09/2009,413,416.5,408,411.75,-1.25,4076,29427
12/08/2009,412,417,410.5,413,1.5,4609,28041
12/07/2009,417.25,419.75,411,411.5,-5,2283,25764
12/04/2009,425.75,426.75,416,416.5,-10.25,2457,25129
12/03/2009,432.25,435,426.75,426.75,-4.75,1325,24462
12/02/2009,437.25,438,429.5,431.5,-7,1112,24688
12/01/2009,440,445.5,436,438.5,-4,2324,24611
11/30/2009,438.5,443.75,433.25,442.5,3.25,2842,24062
11/27/2009,430,440,424,439.25,5,890,23773
11/25/2009,418.75,435,418.75,434.25,16,1823,23750
11/24/2009,427.25,427.25,417,418.25,-9.25,1697,23714
11/23/2009,428,442,426,427.5,-2.75,3317,23179
11/20/2009,434,437.25,429.5,430.25,-2.75,3292,22617
11/19/2009,435,437,429,433,-2.5,1867,21799
11/18/2009,438.5,445.25,435.5,435.5,-5,4113,21769
11/17/2009,440,442,436.25,440.5,-1,1598,21209
11/16/2009,431.25,441.5,431.25,441.5,11.25,2670,20732
11/13/2009,433,433,427,430.25,-0.75,2145,20263
11/12/2009,432.5,438,424.75,431,-3.75,4895,20103
11/11/2009,433.5,441.5,432.25,434.75,-0.25,1709,19053
11/10/2009,424,435.75,421,435,8,2603,19051
11/09/2009,406.25,427,406.25,427,19.25,2446,18802
11/06/2009,415,417.25,407.5,407.75,-7.75,1982,18095
11/05/2009,421,425,415.5,415.5,-7,313,17607
11/04/2009,425.5,435.5,422.5,422.5,-6.5,851,17598
11/03/2009,419,433.5,415.25,429,8.75,1701,17581
11/02/2009,400,420.25,399.75,420.25,16.5,1595,17496
10/30/2009,416.75,418.5,402.5,403.75,-12.5,1589,17165
10/29/2009,404.25,417.5,404.25,416.25,11.25,1557,17091
10/28/2009,405.75,407.75,399,405,-0.75,831,17029
10/27/2009,411,412.5,404.5,405.75,-4.25,1365,16986
10/26/2009,426.75,430,409.5,410,-16.75,623,17035
10/23/2009,432,438.5,426.5,426.75,-5.5,3502,17049
10/22/2009,427.5,432.25,426.5,432.25,4,1197,16750
10/21/2009,418.5,432.5,418.5,428.25,10.5,2833,16669
10/20/2009,420,420.25,414,417.75,-2,1729,16394
10/19/2009,415,420,414.5,419.75,13.75,1634,16379
10/16/2009,407,410.75,403,406,-1,837,15952
10/15/2009,414,414.25,403.75,407,-8,1248,15953
10/14/2009,413,418,410.25,415,1.25,1835,15818
10/13/2009,410,415.5,407.25,413.75,0,2399,15708
10/12/2009,401,414,401,413.75,15.75,3824,15696
10/09/2009,399.25,407,395,398,-2,3149,15955
10/08/2009,393.25,405.5,393.25,400,4.25,1625,15743
10/07/2009,394,399.25,391.75,395.75,1.75,1299,15528
10/06/2009,384,405,384,394,14.5,4360,15246
10/05/2009,371.5,385.5,370,379.5,7.25,1165,15286
10/02/2009,377.5,377.75,370.25,372.25,-6.25,3529,15019
10/01/2009,377.25,382,376,378.5,-3.25,1703,13775
09/30/2009,376.5,382,374,381.75,2.5,1963,12909
09/29/2009,380,383.25,374,379.25,3,2034,12762
09/28/2009,374,376.5,372.25,376.25,4,1694,12508
09/25/2009,372.25,376,369.5,372.25,-3.25,1942,13032
09/24/2009,365,375.5,362.25,375.5,6,1598,12965
09/23/2009,361.5,373.75,360.75,369.5,3.75,1196,13011
09/22/2009,355.75,365.75,355.75,365.75,10,633,12910
09/21/2009,355.5,356.25,350,355.75,-1.5,708,12903
09/18/2009,367.75,367.75,357,357.25,-11.5,680,12675
09/17/2009,380,380,362.5,368.75,-6.5,417,12449
09/16/2009,380,380.25,363.25,375.25,-10,1547,12401
09/15/2009,360,385.25,360,385.25,27.5,3473,12388
09/14/2009,359,359,355.5,357.75,-1.75,366,12515
09/11/2009,354.75,360,349.75,359.5,4.75,1631,12489
09/10/2009,350,358.5,350,354.75,5,1147,12429
09/09/2009,347.5,351,347.5,349.75,2.25,1368,12414
09/08/2009,346,350.25,343.5,347.5,1,995,12383
09/04/2009,355,355,346,346.5,-8.5,2421,12151
09/03/2009,357.5,358,351.75,355,-3,3361,11422
09/02/2009,357.25,358,355,358,-0.25,414,11000
09/01/2009,363.25,363.25,355,358.25,-9,1144,10965
08/31/2009,370.5,370.5,359.75,367.25,-1.25,2425,10648
08/28/2009,367.75,369.75,364,368.5,0.5,1360,10044
08/27/2009,366,369,360,368,2.75,887,9846
08/26/2009,365.25,368.5,363.5,365.25,-0.75,453,9707
08/25/2009,371.5,376,363.25,366,-9.5,1519,9639
08/24/2009,371.25,375.5,369.5,375.5,9.25,600,9231
08/21/2009,365,370,363,366.25,3,437,9178
08/20/2009,366.75,367,363.25,363.25,-4,327,9108
08/19/2009,364.5,367.25,360.5,367.25,4.25,696,9107
08/18/2009,359.25,363,358.75,363,1.5,220,8882
08/17/2009,365,365,352,361.5,-5.5,724,8824
08/14/2009,370,370,365.5,367,-4.25,1166,8572
08/13/2009,376.5,376.5,371.25,371.25,-4,226,8292
08/12/2009,368,375.25,361.75,375.25,7,1623,8288
08/11/2009,368,369.25,367,368.25,-0.25,1098,8051
08/10/2009,360,375,360,368.5,4,355,7867
08/07/2009,378,378,364.5,364.5,-14.5,1182,7932
08/06/2009,390,390,378.25,379,-17.5,542,7964
08/05/2009,404,405.25,390.25,396.5,-7.5,389,7758
08/04/2009,403.25,410,401.75,404,-3,130,7707
08/03/2009,398.5,410,398.5,407,20,2599,7734
07/31/2009,382,387.75,378.5,387,6,953,7762
07/30/2009,378,382.25,376.5,381,14.5,575,7468
07/29/2009,366.5,366.5,363.5,366.5,-1.75,341,7365
07/28/2009,376.25,376.25,368.25,368.25,-3.75,347,7256
07/27/2009,364.5,372.5,364,372,5.5,131,7217
07/24/2009,378.75,378.75,366.5,366.5,-11.75,614,7195
07/23/2009,369,378.25,367.5,378.25,18.25,638,7151
07/22/2009,362,362,356,360,-2,840,7070
07/21/2009,372.75,372.75,361.75,362,-12.25,334,6789
07/20/2009,371,374.5,370.75,374.25,2.75,88,6679
07/17/2009,366,371.5,366,371.5,5.25,1163,6688
07/16/2009,374,375.75,366,366.25,-11.75,988,6986
07/15/2009,388,388,377,378,-6.75,727,6434
07/14/2009,378,384.75,378,384.75,7.75,445,6373
07/13/2009,374.75,377,368.75,377,0,283,6315
07/10/2009,379,379,368.25,377,-0.25,942,6262
07/09/2009,372.75,377.25,372.75,377.25,7,354,5862
07/08/2009,375,375,370,370.25,-1.25,522,5864
07/07/2009,379.25,383,371.5,371.5,-8.25,480,5849
07/06/2009,390,390,379.75,379.75,-15.25,778,5614
07/02/2009,403,403,395,395,-11,270,5227
07/01/2009,405,406,396.5,406,6.25,371,5178
06/30/2009,420,423.5,395,399.75,-20.25,542,5050
06/29/2009,420.25,421.5,420,420,-3.5,2146,4942
06/26/2009,423,423.5,423,423.5,0.5,9,3593
06/25/2009,427.25,428.5,423,423,-6.25,226,3588
06/24/2009,424.25,430.5,424.25,429.25,0.25,591,3510
06/23/2009,425,429,424.5,429,4.5,295,3191
06/22/2009,430,430,424.5,424.5,-16.75,157,3011
06/19/2009,440,441.25,439,441.25,2,261,2980
06/18/2009,439.25,439.25,439.25,439.25,-5.5,46,2864
06/17/2009,443,446.25,441.75,444.75,1,215,2864
06/16/2009,448.5,449.5,443.75,443.75,-2.75,325,2866
06/15/2009,450.75,451.25,446.5,446.5,-17.75,85,2728
06/12/2009,471,471,450,464.25,-10,705,2706
06/11/2009,469,476.75,469,474.25,6,175,2449
06/10/2009,479.25,480,467,468.25,-8.75,180,2528
06/09/2009,478,478.5,476.5,477,7.5,221,2447
06/08/2009,469.25,469.5,469.25,469.5,-9,318,2378
06/05/2009,475,479.75,473.5,478.5,-4,261,2249
06/04/2009,477.5,482.5,477.25,482.5,15.5,281,2158
06/03/2009,480,480,467,467,-17,693,2136
06/02/2009,475,484,474.75,484,6.25,206,1801
06/01/2009,473,477.75,473,477.75,6.25,51,1782
05/29/2009,461.25,471.5,461.25,471.5,6.25,115,1774
05/28/2009,462,465.25,460.25,465.25,3,129,1718
05/27/2009,461,462.25,461,462.25,-0.25,32,1680
05/26/2009,458,462.5,457.75,462.5,1.25,207,1687
05/22/2009,457.5,461.25,457,461.25,4.75,243,1602
05/21/2009,451,456.5,451,456.5,-1.75,116,1596
05/20/2009,460,460,456.5,458.25,0,258,1577
05/19/2009,456.25,460,455.5,458.25,4.25,279,1581
05/18/2009,448.75,454,448,454,4.75,168,1552
05/15/2009,452.5,452.5,449.25,449.25,-11.25,104,1496
05/14/2009,457,460.5,457,460.5,1.5,152,1476
05/13/2009,459.75,460,457,459,-4.25,555,1440
05/12/2009,460,463.25,458.25,463.25,7.25,335,1340
05/11/2009,454,456,454,456,-1.5,99,1400
05/08/2009,453,457.5,453,457.5,6.5,242,1402
05/07/2009,449,451,449,451,2.5,32,1311
05/06/2009,448.5,448.5,448.5,448.5,1,39,1309
05/05/2009,447.5,447.5,447.5,447.5,-0.5,30,1297
05/04/2009,448.75,448.75,446,448,-6.75,9,1303
05/01/2009,447.5,454.75,447,454.75,10.75,20,1305
04/30/2009,444,446.5,444,444,-1.25,71,1310
04/29/2009,434,445.25,434,445.25,16.25,184,1291
04/28/2009,429,429,429,429,3.5,9,1301
04/27/2009,425.5,425.5,425.5,425.5,-7,31,1296
04/24/2009,435,435,431.25,432.5,-2,563,1289
04/23/2009,434.5,434.5,434.5,434.5,8.75,0,842
04/22/2009,426.5,429.5,424,425.75,-1.5,354,842
04/21/2009,427.25,427.25,427.25,427.25,5,0,642
04/20/2009,417.5,422.25,417.5,422.25,-6.25,5,642
04/17/2009,428.5,428.5,428.5,428.5,-11.75,62,642
04/16/2009,438,440.25,438,440.25,2,13,636
04/15/2009,438.25,438.25,438.25,438.25,-9.75,0,631
04/14/2009,448.25,449,447.25,448,5.75,222,631
04/13/2009,442.25,442.75,442.25,442.25,-1,16,490
