Time,Open,High,Low,Last,Change,Volume,"Open Int"
12/14/2009,387.25,395.25,385,392,2.75,0,0
12/11/2009,377.75,391,374.5,389.25,12,12518,3791
12/10/2009,368,380.75,365.5,377.25,9.25,13306,7400
12/09/2009,370.5,373.25,363.75,368,-1.5,18140,10239
12/08/2009,370,375,367.5,369.5,0.75,20497,13474
12/07/2009,373.5,378,367.75,368.75,-5,26026,16981
12/04/2009,385.25,386.5,373.25,373.75,-11.5,28400,21104
12/03/2009,391.75,397.5,385,385.25,-6.5,41326,25411
12/02/2009,398,399,390,391.75,-8,37070,33158
12/01/2009,400.75,406.25,397.25,399.75,-3,36952,38217
11/30/2009,396.75,405.25,392.25,402.75,5.5,67469,47607
11/27/2009,386,398.5,379,397.25,5.25,137816,62550
11/25/2009,377.25,393.75,377,392,16,129798,95710
11/24/2009,386,387.25,374.5,376,-11.25,160900,133668
11/23/2009,391,403,385,387.25,-3.75,156963,177253
11/20/2009,394.75,399,390.25,391,-4,114564,207607
11/19/2009,398,400.5,390,395,-3,104244,257892
11/18/2009,401.25,409.5,397.5,398,-4,127149,272459
11/17/2009,400.5,404.25,396.75,402,-0.25,111075,292767
11/16/2009,393,402.5,390.75,402.25,11.75,125197,302388
11/13/2009,390,394.75,385.5,390.5,0,100914,311251
11/12/2009,392,398.25,382.5,390.5,-3.5,186124,324953
11/11/2009,393.25,403,391.5,394,-0.5,246000,350485
11/10/2009,384,397,379.25,394.5,8.5,202202,383521
11/09/2009,365.5,388.25,365.25,386,19,174312,406598
11/06/2009,376.25,378.75,366,367,-9.5,147125,416766
11/05/2009,383.75,387.5,376,376.5,-7.5,125299,438976
11/04/2009,388.25,398.75,383,384,-6,141437,450196
11/03/2009,380.25,396.5,375.25,390,7.75,171348,450328
11/02/2009,362,383.75,359.25,382.25,16.25,164534,461237
10/30/2009,379.25,383.5,363,366,-13.5,135037,483276
10/29/2009,369,381.75,367,379.5,10.5,121926,495881
10/28/2009,371.5,375,363.75,369,-1.75,126299,497569
10/27/2009,378.25,380.75,369.25,370.75,-7.25,144291,513319
10/26/2009,397.75,402.75,376.5,378,-19.75,159136,518780
10/23/2009,403.25,413.5,397,397.75,-5.75,162324,523772
10/22/2009,396.25,405,393.25,403.5,5.25,121943,534105
10/21/2009,384.25,403.75,381.25,398.25,13.75,181615,534722
10/20/2009,386,389.5,379.25,384.5,-1.75,110048,526187
10/19/2009,371.5,387.75,369.25,386.25,14.25,108197,529453
10/16/2009,372.5,377.75,369,372,-1,79581,523074
10/15/2009,382,383,368.5,373,-10,129292,521158
10/14/2009,381.25,388.75,377.5,383,1.25,137988,514340
10/13/2009,379,386.75,374.25,381.75,0.5,151836,511506
10/12/2009,364.75,383.5,364.75,381.25,19,130709,508600
10/09/2009,363,373,358.75,362.25,-1.75,133104,507790
10/08/2009,359,370,358.75,364,4.25,155035,510562
10/07/2009,357.5,364,354,359.75,1.5,102821,517922
10/06/2009,342,370,342,358.25,16.75,213787,522073
10/05/2009,332.75,350,327.5,341.5,8,152341,512348
10/02/2009,339.25,340.5,331.75,333.5,-7,89988,506770
10/01/2009,341.25,346,337.5,340.5,-3.5,86479,503281
09/30/2009,340.5,344.25,335.5,344,3,99522,501479
09/29/2009,338.75,347,336.25,341,2.25,118176,502924
09/28/2009,334,340.75,329,338.75,4.75,71776,505455
09/25/2009,334.75,340.75,328.75,334,-2.5,124796,503203
09/24/2009,327,338,322.5,336.5,6.25,117260,514480
09/23/2009,325,337,319,330.25,4.5,104604,517986
09/22/2009,316.25,326.25,315.25,325.75,9.75,94155,520374
09/21/2009,316,317.5,310,316,-2,88758,520645
09/18/2009,328,329.25,316.75,318,-11,75982,524496
09/17/2009,335.25,341.5,322.75,329,-7.25,104433,520855
09/16/2009,344.25,347.75,324,336.25,-10.25,164737,521199
09/15/2009,317,347.75,316,346.5,28.75,252221,530169
09/14/2009,318.25,320,315.25,317.75,-2,66066,526823
09/11/2009,314.5,320.25,308.75,319.75,4.5,108291,528002
09/10/2009,309.25,319,308.5,315.25,5.5,91194,524538
09/09/2009,307,312,304.75,309.75,2.25,81306,523047
09/08/2009,305.5,310.75,302,307.5,1.25,89745,522873
09/04/2009,315.25,316,306,306.25,-9.5,94897,525352
09/03/2009,318.75,321.5,311.5,315.75,-3.5,100031,531035
09/02/2009,319,319.5,315.5,319.25,0,87623,529159
09/01/2009,328.25,329,316.5,319.25,-10.5,125281,528176
08/31/2009,327.5,332,320.25,329.75,0.75,141944,524855
08/28/2009,329,332.5,324.25,329,-0.25,115187,526945
08/27/2009,326.5,330.75,320.75,329.25,3,96705,520033
08/26/2009,326.5,330,323.75,326.25,-0.5,89012,512750
08/25/2009,330,337.5,322.5,326.75,-8.75,112872,512104
08/24/2009,326.5,335.5,324.25,335.5,9.25,104311,505058
08/21/2009,324,334,321.75,326.25,2.25,92778,503827
08/20/2009,327.5,328.75,322.75,324,-3.5,66261,498660
08/19/2009,323.5,329,317.5,327.5,5,113033,495557
08/18/2009,320.25,325.5,318,322.5,0.75,77792,491390
08/17/2009,325,325.75,311.5,321.75,-6,123950,487714
08/14/2009,332.75,335.5,325.5,327.75,-4.25,91926,487247
08/13/2009,335.75,345,331,332,-4.25,146339,479161
08/12/2009,330.25,339,321.5,336.25,5.25,160517,464684
08/11/2009,330,335.5,328.25,331,0.5,127428,452929
08/10/2009,323,337,321.25,330.5,4,146443,442662
08/07/2009,340,340.25,326,326.5,-13.75,153735,433671
08/06/2009,356.25,357.5,339,340.25,-16.75,125325,429584
08/05/2009,364.75,370,349,357,-8.75,137006,433512
08/04/2009,366.75,372,363,365.75,-3.25,103189,426941
08/03/2009,353,376,351.5,369,19.5,170123,433067
07/31/2009,341.75,350,339,349.5,7.25,104638,432895
07/30/2009,328.5,345,328.25,342.25,14.25,95546,430070
07/29/2009,330,330.75,322.75,328,-1.75,94244,426379
07/28/2009,333.75,338.25,329.75,329.75,-4,122192,420533
07/27/2009,329,334.5,323.25,333.75,6.5,88877,418670
07/24/2009,338.5,340,325.25,327.25,-11.5,86639,413686
07/23/2009,323.5,339.75,323.5,338.75,19.5,139256,414955
07/22/2009,321.75,323.5,314.75,319.25,-2.75,117009,417264
07/21/2009,333.25,335,320.5,322,-11.75,102836,430661
07/20/2009,331.5,335,328.5,333.75,2.25,104437,423903
07/17/2009,326,332,324.75,331.5,6.25,73319,421853
07/16/2009,338.5,339.25,324.5,325.25,-12.25,118332,421702
07/15/2009,345.75,349.25,335.75,337.5,-8,118342,426059
07/14/2009,340.5,346,339.5,345.5,6,105152,417849
07/13/2009,337,339.75,329.5,339.5,1.5,113031,420504
07/10/2009,342,345,328,338,-2,108262,415488
07/09/2009,335,341.25,334.75,340,5.75,99526,413010
07/08/2009,337,340.75,330.75,334.25,-1.5,97880,412734
07/07/2009,346,350.5,335,335.75,-8.5,207792,416930
07/06/2009,352.75,353.25,343.5,344.25,-13.25,159361,416111
07/02/2009,369.25,369.75,356.75,357.5,-11.75,138603,408380
07/01/2009,364.75,373.75,361.75,369.25,2,157691,401043
06/30/2009,397.5,401,367.25,367.25,-30,80556,400348
06/29/2009,403.5,404,395.5,397.25,-7,101128,403675
06/26/2009,401.25,406.5,399.25,404.25,2.75,92762,401571
06/25/2009,407.25,408.5,400.25,401.5,-5.75,99873,394766
06/24/2009,408,411.25,401.5,407.25,-1.75,112156,387607
06/23/2009,406.25,409.75,401,409,3.5,105379,374351
06/22/2009,421,421,400,405.5,-14,108933,366946
06/19/2009,423.25,428,418.25,419.5,-4.25,78226,361458
06/18/2009,429,429.5,422.5,423.75,-5,70452,355175
06/17/2009,425.25,429.75,419.25,428.75,3.5,70350,353286
06/16/2009,428.5,432.75,424,425.25,-2.5,80976,350094
