Time,Open,High,Low,Last,Change,Volume,"Open Int"
12/12/2014,389.75,398.5,388,396.25,6.25,1503,0
12/11/2014,382.5,390.5,382.5,390,7.5,5451,1605
12/10/2014,382.5,384.75,377.75,382.5,-0.5,5464,5449
12/09/2014,377.25,383.75,374.75,383,5.5,7143,8966
12/08/2014,380.5,386.25,376.5,377.5,-4,7014,12855
12/05/2014,375.25,382.5,372.25,381.5,5.5,3531,16325
12/04/2014,368.5,376.75,367.75,376,7.25,9626,18243
12/03/2014,367.5,369.5,364.25,368.75,1,8079,21212
12/02/2014,375.25,376.75,367.5,367.75,-7.75,13656,24040
12/01/2014,374,377.75,370.25,375.5,-0.25,18534,28812
11/28/2014,377,380.25,370.25,375.75,-2.5,29217,33437
11/26/2014,374,378.75,373.75,378.25,4,163797,41429
11/25/2014,367.5,375.25,366.25,374.25,6.75,153228,89339
11/24/2014,372.25,372.75,365.5,367.5,-5.25,159589,147663
11/21/2014,372.75,381.5,369.75,372.75,-0.5,208536,241833
11/20/2014,363,374.75,362.5,373.25,10,192317,276456
11/19/2014,371.75,372,362.75,363.25,-8.75,203634,317200
11/18/2014,377.5,378.75,371.25,372,-5.5,165776,347871
11/17/2014,381.5,384.25,374.25,377.5,-4.25,166794,371577
11/14/2014,385.5,387,380.5,381.75,-4.5,160958,389753
11/13/2014,377,389,377,386.25,8.5,299508,404377
11/12/2014,373.5,385,372.75,377.75,4,337611,424617
11/11/2014,368.25,374.5,365.5,373.75,4.5,225095,473151
11/10/2014,366,378.75,364.75,369.25,1.75,308187,499916
11/07/2014,370,371.75,364.25,367.5,-3.75,207974,530315
11/06/2014,369.5,374.5,366.5,371.25,1,173692,557039
11/05/2014,364,371.75,359,370.25,5.75,213921,574554
11/04/2014,372.5,372.5,364,364.5,-9,178121,581045
11/03/2014,374.5,375.25,370.5,373.5,-3.25,157753,596323
10/31/2014,372.75,378,368,376.75,2.75,190821,604872
10/30/2014,374.75,381,371.5,374,-1.25,203146,618089
10/29/2014,364.25,376,362.5,375.25,10.75,217048,629009
10/28/2014,362.5,371.75,361.25,364.5,1.5,222302,638826
10/27/2014,351.75,363.75,348.5,363,10,172966,648853
10/24/2014,359.25,365,352.25,353,-6.75,162470,660203
10/23/2014,352,360.25,351,359.75,6.75,144314,667119
10/22/2014,355.5,361,352.25,353,-3,174942,674164
10/21/2014,347.5,358.75,347,356,7.75,159476,687769
10/20/2014,346.75,349,342,348.25,0.25,140828,699404
10/17/2014,351.75,355.75,346.5,348,-4.25,127179,699150
10/16/2014,347.75,353,345,352.25,4.75,138242,707984
10/15/2014,356,358.25,346.5,347.5,-9.5,183378,718838
10/14/2014,345.5,357.5,343,357,11,194804,729460
10/13/2014,332.5,347.5,330.5,346,12,142097,739348
10/10/2014,343.25,348.5,332.5,334,-10.75,234751,738792
10/09/2014,342.5,348,340.75,344.75,1.5,174549,750283
10/08/2014,340,343.5,337.5,343.25,2.75,127485,753204
10/07/2014,331.75,342.25,330.5,340.5,8,218114,756993
10/06/2014,323.75,332.75,323.25,332.5,9.25,134901,755612
10/03/2014,322.75,325.75,321,323.25,0.5,92118,754657
10/02/2014,320.5,323.25,319.25,322.75,1.5,123125,763543
10/01/2014,320.25,323.5,318.25,321.25,0.5,121907,765482
09/30/2014,325.5,326.25,319.5,320.75,-5,173979,770407
09/29/2014,322.25,326.5,322,325.75,2.75,104805,772879
09/26/2014,326,327,322.75,323,-3,86605,778240
09/25/2014,329.25,330.75,325.25,326,-3.5,107743,785484
09/24/2014,325.5,330,324.75,329.5,4,132651,779017
09/23/2014,329.5,331,325.25,325.5,-4.75,125167,785102
09/22/2014,331.25,331.5,326.75,330.25,-1.25,131674,788054
09/19/2014,338,338.25,331.5,331.5,-6.75,107635,789586
09/18/2014,341,341.75,338,338.25,-3.5,100943,789519
09/17/2014,343.25,344.25,339.25,341.75,-2,83632,790409
09/16/2014,342.5,350.5,338.75,343.75,0.75,144551,796121
09/15/2014,336.5,343.5,335.75,343,4.5,102671,797616
09/12/2014,341,344,337.25,338.5,-2.5,106215,795254
09/11/2014,345.5,345.5,335.75,341,-4.75,171481,795589
09/10/2014,344,347.25,343,345.75,1.5,101232,791192
09/09/2014,348.25,348.25,343,344.25,-4,96221,795221
09/08/2014,354.5,358,346.25,348.25,-7.75,113536,792184
09/05/2014,346.75,357.5,346.75,356,9.5,153539,795629
09/04/2014,352,353.25,343.75,346.5,-5.5,154579,811031
09/03/2014,362.75,362.75,351.25,352,-11.75,176838,815812
09/02/2014,362.5,367.5,362.25,363.75,-1,90534,808350
08/29/2014,368,369,362.5,364.75,-4.5,108160,809940
08/28/2014,364.25,370,363.5,369.25,4.25,145741,806118
08/27/2014,364.25,365.5,362,365,0,110196,804054
08/26/2014,366.5,368.25,361.75,365,-2.5,149583,803115
08/25/2014,368.75,370.25,365.5,367.5,-4,112470,799971
08/22/2014,368,373.75,368,371.5,2.5,141415,796895
08/21/2014,367,373,366,369,1.5,144759,786567
08/20/2014,371.25,372,365.5,367.5,-4.75,138739,783488
08/19/2014,371,373,367,372.25,0.75,132358,775417
08/18/2014,378.5,381,370.75,371.5,-5.5,136143,759384
08/15/2014,372.5,379.75,371.75,377,3.5,147025,754924
08/14/2014,369.75,374.5,366.5,373.5,3.75,121591,754729
08/13/2014,368.5,371.5,365.5,369.75,0.75,151829,752939
08/12/2014,367,372.25,358,369,0.75,302325,740166
08/11/2014,362.5,369,362.25,368.25,4.75,210485,692382
08/08/2014,370.5,371,363,363.5,-7.75,163652,672383
08/07/2014,373,374,367.25,371.25,-3,161645,654145
08/06/2014,366.75,374.75,366.5,374.25,7,131121,636492
08/05/2014,368.5,368.5,363.25,367.25,-2,78168,636152
08/04/2014,361,371,361,369.25,7,114717,629474
08/01/2014,366.75,368.25,361.5,362.25,-4.75,103429,623035
07/31/2014,370.25,371.5,366.75,367,-4.5,80648,617389
07/30/2014,370.75,374,367,371.5,0.5,108331,615132
07/29/2014,376.5,377.25,368,371,-5.75,106944,617510
07/28/2014,372.5,377.75,372,376.75,5,84407,601769
07/25/2014,369,372,364.75,371.75,2.25,107880,601298
07/24/2014,370,376.75,364.25,369.5,-1.25,125351,595663
07/23/2014,368,371.5,365.75,370.75,2.5,90386,585083
07/22/2014,371.5,374.75,368,368.25,-3.75,75280,574702
07/21/2014,375.25,376.5,370.5,372,-6.5,112740,572423
07/18/2014,386.75,389,378,378.5,-8.75,90200,568716
07/17/2014,386.5,395.5,382.75,387.25,0.5,150479,564180
07/16/2014,381.75,393.75,381.75,386.75,5,124456,563318
07/15/2014,388,388,378.25,381.75,-6.5,132949,576173
07/14/2014,383.5,389.25,380.25,388.25,3.5,105979,570982
07/11/2014,392.5,394.75,382.5,384.75,-8,145413,574495
07/10/2014,397,401,391.5,392.75,-5.25,116503,565386
07/09/2014,403.75,404,395,398,-6.25,121657,566417
07/08/2014,406.5,408,402.75,404.25,-2,109746,562544
07/07/2014,410,410.5,403,406.25,-9,133914,557519
07/03/2014,418.25,419.75,414.5,415.25,-2.75,51372,552339
07/02/2014,423,423.25,416.25,418,-4.75,84271,551412
07/01/2014,424,424.75,417,422.75,-2.5,132233,545091
06/30/2014,444.5,446.5,423.5,425.25,-22,214224,548883
06/27/2014,443,447.75,440.75,447.25,4,105545,544755
06/26/2014,440.5,446.75,439.5,443.25,3.25,96642,550209
06/25/2014,440.75,441.5,437.75,440,-0.75,74250,544740
06/24/2014,442.5,443,436.75,440.75,-1.75,84172,541124
06/23/2014,451.5,457.25,442,442.5,-9.5,97667,537362
06/20/2014,446.75,452.5,444.5,452,4.5,80151,523468
06/19/2014,439.5,448,439.25,447.5,8,86033,515722
06/18/2014,439.25,442.75,438.5,439.5,0,64726,501898
06/17/2014,442,443,436.25,439.5,-2.5,70705,495807
06/16/2014,444,449.25,441.25,442,-5.5,76222,493897
06/13/2014,443.5,449.75,443,447.5,3.75,79966,480324
06/12/2014,441,444.75,438.75,443.75,2,66875,467529
06/11/2014,445,448.5,439,441.75,-3.25,101898,465715
06/10/2014,449.5,452.5,444.25,445,-5,83604,451794
06/09/2014,456,456,445,450,-7.75,81151,446774
06/06/2014,447.25,458.75,445.25,457.75,10.5,81386,443354
06/05/2014,453,454,445.75,447.25,-6.25,80930,441580
06/04/2014,454,456.75,450.5,453.5,-0.75,57875,431264
06/03/2014,455.5,458.25,452.5,454.25,-4.25,56037,428829
06/02/2014,455.5,460,451.5,458.5,1,82944,428381
05/30/2014,463,465.5,456.75,457.5,-5.5,63522,424454
05/29/2014,469.25,469.75,462,463,-6.5,66486,425101
05/28/2014,465,470,463.5,469.5,3.75,48719,419259
05/27/2014,472,472.25,465.25,465.75,-9.5,48180,415212
05/23/2014,474,477.25,472,475.25,1.75,33387,416234
05/22/2014,471.75,479.25,468.75,473.5,1.75,57883,412317
05/21/2014,471.75,474,470.5,471.75,-0.25,47225,408943
05/20/2014,475.75,479.5,471.25,472,-3.75,55464,409409
05/19/2014,479.5,480.5,475,475.75,-5.25,46641,408991
05/16/2014,480.75,483,476.5,481,0.5,51041,410431
05/15/2014,489,490.75,478.25,480.5,-8.5,70423,415682
05/14/2014,494.5,496.5,488.75,489,-6,51085,420026
05/13/2014,491,495.75,490.75,495,3,48988,415194
05/12/2014,496,496.25,490.25,492,-6.75,46705,412152
05/09/2014,510.25,514.75,497.25,498.75,-12.75,121177,409753
05/08/2014,508.75,512,503.5,511.5,2,60908,406596
05/07/2014,507.75,510,503.75,509.5,0,55981,399312
05/06/2014,499.5,509.75,495.5,509.5,9.5,56541,393823
05/05/2014,493.5,500.5,492.5,500,6,54684,393746
05/02/2014,499.25,502.75,492.25,494,-5.5,47737,392680
05/01/2014,509,511.75,497,499.5,-9.75,57528,387912
04/30/2014,511,512.25,505,509.25,-3,36107,383425
04/29/2014,508,512.5,507.5,512.25,5.25,50281,381708
04/28/2014,506.25,511,504.5,507,0.75,48809,381089
04/25/2014,502.75,510,502.75,506.25,3.5,38763,378372
04/24/2014,503,508.75,500.5,502.75,-1.75,41070,377307
04/23/2014,495.5,505,494.75,504.5,8.75,49551,376479
04/22/2014,490,499,488.75,495.75,5.75,48479,372077
04/21/2014,495.5,496.25,487.5,490,-6.75,42031,374999
04/17/2014,499,501.5,495,496.75,-2.25,35501,376982
04/16/2014,501.75,503.75,497,499,-4.25,50610,377009
04/15/2014,503,506.75,499.75,503.25,-0.25,45457,379447
04/14/2014,498.5,505.75,497.25,503.5,4.25,31874,377885
04/11/2014,503.25,507.5,498.5,499.25,-5.75,38807,377492
04/10/2014,505,506.75,498,505,-0.5,39675,370723
04/09/2014,508.75,517,501,505.5,-7.5,83887,366593
04/08/2014,504.5,513,502,513,7.5,40447,363721
04/07/2014,505.75,508,500.25,505.5,-1.25,40449,359883
04/04/2014,500,506.75,497.25,506.75,5.25,44346,359536
04/03/2014,497.5,502,495.5,501.5,4.5,45078,355361
04/02/2014,504,506.5,492.5,497,-8.5,63417,348364
04/01/2014,498,508.25,497.5,505.5,7.25,73604,340451
03/31/2014,486,498.75,476,498.25,11,106956,332329
03/28/2014,487.5,491.25,486,487.25,-0.75,42258,324479
03/27/2014,483.25,489.25,481.75,488,4,38775,326999
03/26/2014,485.5,486.5,482,484,-2.25,20108,327173
03/25/2014,486.5,487.75,484,486.25,-1.5,21928,327260
03/24/2014,479.5,488.5,478.5,487.75,7.75,26060,325170
03/21/2014,480.5,482.25,478,480,-0.75,17297,322127
03/20/2014,487.75,487.75,480,480.75,-8,26168,319620
03/19/2014,487,491.25,484.25,488.75,1,27905,320201
03/18/2014,481.5,488,480.75,487.75,5.75,19449,318063
03/17/2014,486,488.75,478.5,482,-5.25,17363,317074
03/14/2014,483.5,488.25,480.5,487.25,3.25,29869,314977
03/13/2014,485,489.5,480.5,484,-2.25,26855,310838
03/12/2014,481.25,486.75,475.5,486.25,5,36421,308965
03/11/2014,476.75,482.5,474,481.25,3.25,36005,305797
03/10/2014,482.25,484.5,474,478,-6.75,38093,309116
03/07/2014,488,493.75,480.5,484.75,-4.5,60144,308237
03/06/2014,482,490,480.5,489.25,6,49408,304309
03/05/2014,485.5,486,480.5,483.25,-3.25,59072,302043
03/04/2014,476,487,471.25,486.5,10,65956,300673
03/03/2014,472.5,484,471.5,476.5,5,94788,292516
02/28/2014,461,472,460.25,471.5,10.5,40097,273799
02/27/2014,465.5,468.25,460,461,-5.5,24852,270692
02/26/2014,467,470,464.25,466.5,-1.25,30459,271163
02/25/2014,464.75,468.5,461.25,467.75,2.75,17359,268498
02/24/2014,463,465.5,459.75,465,0.75,25319,268291
02/21/2014,468.5,469.5,462,464.25,-4.5,33637,264884
02/20/2014,467.75,469.25,466,468.75,0.5,35264,264788
02/19/2014,463,468.75,462.75,468.25,4.5,41445,263732
02/18/2014,459,464,458.5,463.75,4,26398,257699
02/14/2014,456,460,454,459.75,3.5,16634,256581
02/13/2014,457,459.25,454.75,456.25,-1.5,30184,253963
02/12/2014,455,460,453.75,457.75,2,42230,252362
02/11/2014,457.5,459.75,452.5,455.75,-2.5,29061,247261
02/10/2014,459,463.25,456,458.25,-1.75,44611,246281
02/07/2014,457.25,460.75,455.25,460,1.75,32775,240491
02/06/2014,456.25,460,455.25,458.25,1.25,42001,237085
02/05/2014,458.25,459,455,457,-2.25,34460,235185
02/04/2014,452.5,459.5,452,459.25,6.25,31840,234748
02/03/2014,449.75,455.5,449.5,453,3,30311,230102
01/31/2014,449.25,451,447.75,450,-0.25,18330,222572
01/30/2014,446.5,452.25,446.25,450.25,3.5,23982,223147
01/29/2014,450,450.75,446,446.75,-4,20197,221842
01/28/2014,451.75,452.25,450,450.75,-1.75,15666,222159
01/27/2014,448.75,453.25,447.5,452.5,3,22045,222078
01/24/2014,449,450.25,446.5,449.5,0.25,20812,219774
