Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/13/2015,383.25,383.75,374,374,-8.25,453,0
03/12/2015,384,384.75,380,382.25,-1.75,1241,648
03/11/2015,382.25,387.75,381.5,384,1.75,1609,1429
03/10/2015,383,384.5,377,382.25,-1,4126,2502
03/09/2015,379.25,384.75,379.25,383.25,4,1898,4555
03/06/2015,381,382.5,376.5,379.25,-3.5,4631,5666
03/05/2015,381.25,384.75,380,382.75,1.25,6365,7851
03/04/2015,382,382.25,378,381.5,-0.5,10629,9472
03/03/2015,379,382.75,375.75,382,3.25,13906,12421
03/02/2015,383,385.5,377.5,378.75,-5.75,16974,16241
02/27/2015,379,387.25,377,384.5,4.5,35368,21297
02/26/2015,376,382.25,375,380,4.25,95565,37931
02/25/2015,378,379.5,371.5,375.75,-1.75,115836,71425
02/24/2015,379,387,377.5,377.5,-1.25,207228,107050
02/23/2015,385.25,386,377.5,378.75,-6.5,142798,160659
02/20/2015,389,389.5,383.5,385.25,-4.5,131258,195830
02/19/2015,383.75,391.25,382.25,389.75,6,176132,259783
02/18/2015,389,390.5,383,383.75,-5.75,162322,282627
02/17/2015,387,391,385,389.5,2.25,164635,318717
02/13/2015,383,388.5,382.25,387.25,4.25,167269,335951
02/12/2015,385.25,387.75,381.25,383,-2.75,169376,370981
02/11/2015,388,389.75,384,385.75,-2.25,178879,401548
02/10/2015,390.75,391.5,384.5,388,-3.25,209348,425613
02/09/2015,385.25,391.75,383.5,391.25,5.5,217638,445832
02/06/2015,385,389.5,380,385.75,0.5,202343,476415
02/05/2015,382.5,387.5,381.5,385.25,1.75,136397,497289
02/04/2015,385,388.25,379.5,383.5,-2.25,178698,507124
02/03/2015,370,388.5,370,385.75,16,238534,522821
02/02/2015,369.75,378.5,367.5,369.75,-0.25,154763,536808
01/30/2015,372.75,373,365.75,370,-1.5,194631,540592
01/29/2015,373.5,373.5,368,371.5,-1.75,192836,544422
01/28/2015,380.75,381.5,373,373.25,-8,167615,548601
01/27/2015,383.5,386,380,381.25,-2.75,108698,548340
01/26/2015,385.75,388.25,382.25,384,-2.75,102852,555159
01/23/2015,384,388.5,382,386.75,3,169566,563371
01/22/2015,387.75,390.5,382.5,383.75,-4.25,139782,572655
01/21/2015,390,392.5,386.25,388,-2.25,114626,580177
01/20/2015,385.25,391,382.25,390.25,3.25,138122,586552
01/16/2015,380.5,388,379.5,387,7,142829,589277
01/15/2015,382.75,388,376,380,-1,189766,593836
01/14/2015,386,386.25,376,381,-4.75,236408,583409
01/13/2015,402,406.5,384.5,385.75,-16.25,250523,590859
01/12/2015,399,407,390,402,1.75,269589,597580
01/09/2015,394.75,401.5,393,400.25,6,154553,608485
01/08/2015,396.5,398.75,392.75,394.25,-2,118969,611186
01/07/2015,404.75,407.25,396,396.25,-8.75,131694,616439
01/06/2015,405.5,409.5,402.25,405,-1,138314,622973
01/05/2015,395.75,406.75,394.5,406,10.25,140391,626583
01/02/2015,396.25,398.5,391.5,395.75,-1.25,88774,626528
12/31/2014,406,406.5,396,397,-9.5,119262,634682
12/30/2014,411.75,412.75,406,406.5,-6.25,95776,640798
12/29/2014,414,417,410.75,412.75,-2,86310,645205
12/26/2014,410.25,415,405.75,414.75,7,52280,647859
12/24/2014,413.5,415,405.75,407.75,-6.25,68812,645230
12/23/2014,411,415.75,410.5,414,2.25,90856,651265
12/22/2014,409.75,414.25,408.5,411.75,1.25,90601,655121
12/19/2014,410.75,411.25,405,410.5,-0.5,117608,661173
12/18/2014,408,414,407.25,411,2.75,125321,659831
12/17/2014,405.75,410,403.5,408.25,2.25,120238,657252
12/16/2014,407.75,411.5,404,406,-2.5,172142,664382
12/15/2014,407.5,412,405,408.5,1,162942,665300
12/12/2014,397.25,410,397.25,407.5,9,194045,666939
12/11/2014,393.75,401,392.25,398.5,4.75,156151,671031
12/10/2014,394.25,398.25,389.25,393.75,-1.5,134064,669370
12/09/2014,389.5,396,387.5,395.25,5,107696,675428
12/08/2014,394,399.75,389.5,390.25,-4.75,142761,669707
12/05/2014,388.75,396,386,395,5.25,140572,671001
12/04/2014,381.75,390.5,380.25,389.75,7.75,158951,672093
12/03/2014,381.5,382.5,377.25,382,0.75,93855,666565
12/02/2014,389,391,381,381.25,-8.5,154906,662693
12/01/2014,386,391.5,383,389.75,1,151229,665983
